data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.addthis.render_toolbox,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.userTime.optimizely_blockEnd,data.average.firstView.userTime.optimizely_projectJSBegin,data.average.firstView.userTime.optimizely_projectJSEnd,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,5746.0,,4229.0,,4229.7350000008,4229.7350000008,4974,2018,6580.0,,0,1,877.0,1,1948206,1934930,79742,77677,0,,11172,5745,5585,5584,2032,6.0,4229.0,4736.0,3502.0,5301.0,5301.0,4229.0,4229.0,11243,11173,2232,2030.0,2030.0,40,15271.0,0.0,1550919240.196046,11173,11173,5746,5585,3428,5585,0,0,147001,211352.0,2,4230.0,4737.0,3502.0,5301.0,4229.7350000008,4230.0,15271,14040,45.9123610203,24008,1458950,,,,,,15306,338323,6100,0.68,0.64,0.12,50.31390909090001,5661.257,12730.714,8898.393,17289.363999999998,,8420.0,0.23,0.73,11244,11173,11173,0,-1,-1,1,4200,218,165,218,175,0,43,0,1,41,93,-1,96,-1,-1,99,100,-1,100,0,47,0,1,0,22838,0,6109,6109.0,3436,,,,6100,5200,5200,5300,5900,9000,9000,1550919187,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190223_ZV_173a119c9d4a7a724ad091c28418b4b1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190223_ZV_173a119c9d4a7a724ad091c28418b4b1,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-01-192.168.10.80,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,23,2,freshdirect-product,8,2019,200,Test Complete,18.1
24,5929.0,,4045.0,,4045.1400000020003,4045.1400000020003,5089,2030,8724.0,,0,1,882.0,1,1980670,1967521,80185,78113,0,,11437,5928,5761,5761,2040,8.0,4045.0,4686.0,3442.0,5332.0,5332.0,4045.0,4045.0,11504,11437,2242,2039.0,2039.0,40,15362.0,0.0,1551007345.072848,11438,11437,5929,5761,3426,5761,0,0,148565,209132.0,2,4045.0,4686.0,3442.0,5333.0,4045.1400000020003,4045.0,15362,13130,42.810564069099996,53435,1487800,,,,,,15306,340793,6400,0.68,0.64,0.11,42.418125,5846.235,12927.569,8957.161,17099.153000000002,,8491.0,0.23,0.73,11504,11437,11438,0,-1,-1,1,4100,219,166,219,176,0,43,0,1,41,93,-1,96,-1,-1,97,100,-1,100,0,47,0,1,0,22141,0,6230,6230.0,3412,,,,6400,5500,5500,5500,6300,9000,9000,1551007322,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190224_7N_4c634786969b1264d35e05006f25ab34,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190224_7N_4c634786969b1264d35e05006f25ab34,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM01-08-192.168.10.66,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,24,2,freshdirect-product,8,2019,200,Test Complete,18.1
24,6798.0,,5055.0,,5055.3749999999,5055.3749999999,6083,2495,7790.0,6798.0,0,1,939.0,1,1973242,1826263,80526,76326,0,,11111,6798,6606,6606,2507,21.0,5055.0,5594.0,4337.0,6181.0,6181.0,5055.0,5055.0,11194,11111,2694,2506.0,2506.0,41,15532.0,0.0,1551051404.267017,11112,11112,6798,6606,3415,6606,0,0,151357,211937.0,2,5055.0,5595.0,4338.0,6182.0,5055.3749999999,5055.0,15532,16459,54.9399198932,24018,1478826,,,,,,15306,342212,7400,0.68,0.64,0.12,51.8873571429,5818.965,12667.275,9032.583,17172.737,,8575.0,0.23,0.73,11195,11112,11112,0,-1,-1,1,5300,215,152,215,175,0,40,0,1,41,92,-1,96,-1,-1,99,100,-1,100,0,45,0,1,0,23798,0,7192,7192.0,4302,,,,7400,6400,6400,6400,7300,9000,9000,1551051383,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190224_ZM_2cff8cd59dd3fea0b4c9b07052297919,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190224_ZM_2cff8cd59dd3fea0b4c9b07052297919,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM01-04-192.168.10.62,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,24,2,freshdirect-product,8,2019,200,Test Complete,18.1
24,6962.0,,5126.0,,5126.3250000002,5126.3250000002,5786,2327,7868.0,,0,1,925.0,1,1949399,1936100,79838,77166,0,,12260,6961,6679,6679,2337,21.0,5126.0,5426.0,4189.0,6116.0,6116.0,5126.0,5126.0,12395,12260,2546,2336.0,2336.0,41,16383.0,0.0,1551095566.9383972,12260,12260,6962,6680,3432,6680,0,0,138688,194915.0,2,5126.0,5426.0,4189.0,6116.0,5126.3250000002,5126.0,16383,15390,46.9636862984,24008,1459120,,,,,,15306,339184,7500,0.68,0.64,0.12,51.6988888889,5710.976,11292.447,8972.468,17377.343999999994,,8618.0,0.23,0.73,12395,12260,12260,0,-1,-1,1,5100,219,165,219,176,0,43,0,1,41,93,-1,96,-1,-1,99,100,-1,100,0,46,0,1,0,25008,0,7283,7283.0,4148,,,,7500,6100,6100,6100,7400,9000,9000,1551095547,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190225_0Y_99e9117229b86e936f48b8fdd61538c9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190225_0Y_99e9117229b86e936f48b8fdd61538c9,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM03-01-192.168.10.79,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,25,2,freshdirect-product,9,2019,200,Test Complete,18.1
24,7238.0,,5428.0,,5428.5600000003005,5428.5600000003005,6379,3267,8056.0,7238.0,0,1,874.0,1,1954169,1940871,80426,77751,0,,12549,7238,7040,7040,3275,26.0,5428.0,6090.0,4823.0,6747.0,6747.0,5428.0,5428.0,12641,12549,3500,3275.0,3275.0,41,16597.0,0.0,1551140095.2646446,12549,12549,7238,7040,3411,7040,0,0,146599,209100.0,2,5429.0,6091.0,4824.0,6748.0,5428.5600000003005,5429.0,16597,14299,41.1510791367,24008,1458279,,,,,,15306,344025,7500,0.68,0.64,0.11,37.8584285714,5949.541,13198.26,9103.61,17120.2639999924,,8666.0,0.23,0.73,12641,12549,12549,0,-1,-1,1,5400,219,165,219,177,0,42,0,1,41,93,-1,96,-1,-1,99,100,-1,100,0,47,0,1,0,23932,0,7569,7569.0,4788,,,,7500,6600,6600,6800,7400,9000,9000,1551140072,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190226_KR_e4e944d85fdae6fbd1a5e24a0091a38d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190226_KR_e4e944d85fdae6fbd1a5e24a0091a38d,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM01-03-192.168.10.61,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,25,2,freshdirect-product,9,2019,200,Test Complete,18.1
24,7040.0,,5326.0,,5326.0999999911,5326.0949999967,5967,3074,12561.0,7040.0,0,1,869.0,1,2331411,2318161,79258,77232,0,,12882,7040,6862,6862,3082,13.0,5326.0,5737.0,4574.0,6440.0,6440.0,5326.0,5326.0,12936,12883,3324,3080.0,3080.0,41,17097.0,0.0,1551271982.5394619,12883,12883,7040,6862,3512,6862,0,0,166256,236330.0,2,5326.0,5737.0,4574.0,6441.0,5326.0949999967,5326.0,17097,13009,38.6053412463,371632,1817298,,,,,,15306,341168,7500,0.68,0.64,0.05,21.0893095238,7393.9140000000025,13729.811000000005,11763.605,19409.148,,10586.0,0.23,0.73,12936,12883,12883,0,-1,-1,1,5300,225,171,225,180,0,45,0,1,40,92,-1,96,-1,-1,80,100,-1,100,0,48,0,1,0,23730,0,7359,7359.0,4537,,,,7500,6200,6200,6400,6900,9000,9000,1551271941,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190227_CG_3be6988cecf6a6bc320b9a50cdea4e04,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190227_CG_3be6988cecf6a6bc320b9a50cdea4e04,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM02-05-192.168.10.73,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,27,2,freshdirect-product,9,2019,200,Test Complete,18.1
24,7809.0,,5587.0,,5587.3649999993995,5587.3649999993995,6615,2697,8699.0,7809.0,0,1,992.0,1,3324333,3311060,78652,76294,0,,14304,7808,7589,7588,2705,6.0,5587.0,6402.0,4875.0,7119.0,7119.0,5587.0,5587.0,14366,14304,3016,2704.0,2704.0,42,18921.0,0.0,1551316141.830656,14304,14304,7809,7589,3524,7588,0,0,204902,285264.0,2,5587.0,6403.0,4875.0,7119.0,5587.3649999993995,5587.0,18921,16520,43.692144935200005,371702,1820530,,,,,,838033,1330778,8000,0.68,0.64,0.09,31.1547647059,6011.413000000001,14101.716999999999,10613.702,18457.676,,9248.0,0.23,0.73,14367,14304,14304,0,-1,-1,1,5600,227,173,227,182,0,45,0,1,40,92,-1,38,-1,-1,80,100,-1,100,0,48,0,1,0,25892,0,8061,8061.0,4848,,,,8000,6900,6900,7100,7500,9000,9000,1551316104,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190228_NC_7eb2cdef9a820a7d4f28123630ea19e5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190228_NC_7eb2cdef9a820a7d4f28123630ea19e5,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM02-07-192.168.10.75,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,27,2,freshdirect-product,9,2019,200,Test Complete,18.1
24,6549.0,,4757.0,,4757.6699999918,4757.6599999884,5590,2566,12167.0,4757.0,0,1,892.0,1,2311269,2297970,79937,77910,0,,12056,6549,6365,6365,2573,5.0,4757.0,5460.0,4059.0,5956.0,5956.0,4757.0,4757.0,12128,12056,2820,2573.0,2573.0,43,16471.0,0.0,1551360166.42746,12056,12056,6549,6366,3490,6365,0,0,166218,242146.0,2,4758.0,5460.0,4060.0,5957.0,4757.6599999884,4758.0,16471,13640,41.3834951456,342254,1791594,,,,,,15306,347682,6900,0.68,0.64,0.08,26.3222692308,6180.813,13081.393999999998,10509.542,18616.308,,9354.0,0.23,0.73,12128,12056,12056,0,-1,-1,1,4700,228,172,228,182,0,46,0,1,40,92,-1,96,-1,-1,81,100,-1,100,0,49,0,1,0,23898,0,6946,6946.0,4035,,,,6700,5900,5900,5900,6700,9000,9000,1551360106,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190228_NX_8e5f7cfd573878f0eb7634493d25a7e1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190228_NX_8e5f7cfd573878f0eb7634493d25a7e1,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-08-192.168.10.96,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,28,2,freshdirect-product,9,2019,200,Test Complete,18.1
24,6539.0,,4692.0,,4692.8399999997,4692.8399999997,5606,2378,7474.0,,0,1,882.0,1,2334126,2190070,79542,75702,0,,10455,6538,6379,6379,2387,19.0,4692.0,5338.0,4025.0,5934.0,5934.0,4692.0,4692.0,10538,10455,2613,2386.0,2386.0,41,14809.0,0.0,1551404310.599406,10455,10455,6539,6380,3507,6379,0,0,187766,271148.0,2,4693.0,5338.0,4025.0,5934.0,4692.8399999997,4693.0,14809,12659,44.1884816754,369269,1817558,,,,,,15306,343658,6800,0.68,0.64,0.09,26.166,6050.441,14165.132,10480.771999999999,17373.459,,9325.0,0.23,0.73,10539,10456,10455,0,-1,-1,1,4700,215,157,215,175,0,40,0,1,40,92,-1,96,-1,-1,80,100,-1,100,0,47,0,1,0,21594,0,6949,6949.0,4002,,,,6800,5900,5900,5900,6700,9000,9000,1551404249,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190301_CE_9c1836c57145fffdfd353ca701bd3d92,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190301_CE_9c1836c57145fffdfd353ca701bd3d92,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-03-192.168.10.91,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,28,2,freshdirect-product,9,2019,200,Test Complete,18.1
24,6052.0,,4566.0,,4566.5149999986,4566.5149999986,5105,2291,6912.0,,0,1,890.0,1,3455347,3441650,79546,77052,0,,11214,6052,5892,5892,2300,9.0,4566.0,4996.0,3928.0,5505.0,5505.0,4566.0,4566.0,11292,11214,2525,2299.0,2299.0,46,15483.0,0.0,1551448368.9504259,11214,11214,6052,5893,3495,5892,0,0,261927,385705.0,2,4567.0,4996.0,3929.0,5505.0,4566.5149999986,4567.0,15483,14810,47.376839411400006,374078,1938700,,,,,,838033,1336268,6300,0.68,0.64,0.13,52.3132,6051.405,12332.931,8771.902,18212.28,,7730.0,0.23,0.73,11292,11214,11214,0,-1,-1,1,4600,231,171,231,188,0,43,0,1,41,92,-1,38,-1,-1,81,100,-1,100,0,48,0,1,0,22404,0,6398,6398.0,3900,,,,6300,5500,5500,5500,6200,9000,9000,1551448342,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190301_4N_79fd6e2a6f09ca026fba62cd94b0bc58,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190301_4N_79fd6e2a6f09ca026fba62cd94b0bc58,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM01-04-192.168.10.62,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,1,3,freshdirect-product,9,2019,200,Test Complete,18.1
24,6765.0,,5155.0,,5155.9149999957,5155.9149999957,5840,2476,7719.0,6765.0,0,1,910.0,1,2373531,2229506,76243,72706,0,,10923,6765,6591,6591,2486,21.0,5155.0,5640.0,4361.0,6199.0,6199.0,5155.0,5155.0,11020,10923,2683,2485.0,2485.0,42,15380.0,0.0,1551492460.612292,10924,10923,6765,6591,3383,6591,0,0,183937,263909.0,2,5156.0,5640.0,4361.0,6200.0,5155.9149999957,5156.0,15380,15330,49.7888924976,341254,1878128,,,,,,15306,339605,7100,0.68,0.64,0.1,54.3092727273,6401.745,14849.163999999999,9853.28,17895.014,,8278.0,0.23,0.73,11020,10924,10924,0,-1,-1,1,5200,214,157,214,175,0,39,0,1,42,93,-1,96,-1,-1,82,100,-1,100,0,45,0,1,0,22530,0,7142,7142.0,4323,,,,7000,6200,6200,6200,7000,9000,9000,1551492396,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190302_FQ_bf3f55214142a966326ad46cf17d7466,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190302_FQ_bf3f55214142a966326ad46cf17d7466,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-06-192.168.10.94,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,1,3,freshdirect-product,9,2019,200,Test Complete,18.1
24,6394.0,,4504.0,,4504.3000000004995,4504.3000000004995,5137,2416,7278.0,,0,1,882.0,1,2411326,2267393,79231,75696,0,,10626,6394,6184,6184,2424,13.0,4504.0,4920.0,3863.0,5638.0,5638.0,4504.0,4504.0,10700,10626,2648,2423.0,2423.0,44,15300.0,0.0,1551536589.224402,10627,10626,6394,6184,3485,6184,0,0,187156,276140.0,2,4504.0,4921.0,3864.0,5639.0,4504.3000000004995,4504.0,15300,13589,45.9432048682,341260,1887040,,,,,,15306,347899,6700,0.68,0.64,0.13,58.7528888889,5799.579000000002,12443.326000000001,8876.453000000001,17728.117,,7579.0,0.23,0.73,10700,10626,10627,0,-1,-1,1,4500,212,163,212,183,0,29,0,1,41,92,-1,96,-1,-1,82,100,-1,100,0,47,0,1,0,22599,0,6755,6755.0,3841,,,,6700,5600,5600,5600,6600,9000,9000,1551536686,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190302_35_ea759c3a96fbbd1d6e163a5b85d5fad5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190302_35_ea759c3a96fbbd1d6e163a5b85d5fad5,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-08-192.168.10.96,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,2,3,freshdirect-product,9,2019,200,Test Complete,18.1
24,5723.0,,4333.0,,4333.5550000047,4333.550000003,4930,2191,6680.0,,0,1,878.0,1,2411913,2267830,76221,72688,0,,10216,5722,5572,5572,2200,17.0,4333.0,4800.0,3637.0,5264.0,5264.0,4333.0,4333.0,10308,10217,2438,2198.0,2198.0,42,14548.0,0.0,1551580739.128622,10217,10217,5723,5573,3399,5573,0,0,195185,282560.0,2,4334.0,4800.0,3637.0,5264.0,4333.550000003,4334.0,14548,13639,47.311827957,370682,1908351,,,,,,15306,346589,6000,0.68,0.64,0.13,53.05827272729999,5928.615,13935.722,8877.082,17599.612,,7610.0,0.23,0.73,10309,10218,10217,0,-1,-1,1,4300,215,157,215,177,0,38,0,1,41,93,-1,96,-1,-1,81,100,-1,100,0,45,0,1,0,20636,0,6066,6066.0,3606,,,,6000,5300,5300,5300,5900,9000,9000,1551580671,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190303_05_c2444beab7741079009c87f57999941f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190303_05_c2444beab7741079009c87f57999941f,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-04-192.168.10.92,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,2,3,freshdirect-product,9,2019,200,Test Complete,18.1
24,6292.0,,4234.0,,4234.1049999959005,4234.1049999959005,4911,2191,9333.0,4234.0,0,1,892.0,1,2411455,2267482,78793,75260,0,,10572,6292,6119,6119,2202,21.0,4234.0,5214.0,3635.0,5586.0,5586.0,4234.0,4234.0,10678,10572,2427,2201.0,2201.0,43,15173.0,0.0,1551624794.039815,10572,10572,6292,6119,3497,6119,0,0,185753,270550.0,2,4234.0,5214.0,3636.0,5587.0,4234.1049999959005,4234.0,15173,14950,50.78125,341254,1887561,,,,,,15306,347445,6600,0.68,0.64,0.13,92.389,5812.498000000001,14421.005,9016.667,17930.373,,7672.0,0.23,0.73,10678,10572,10572,0,-1,-1,1,4300,221,163,221,185,0,36,0,1,41,92,-1,96,-1,-1,82,100,-1,100,0,48,0,1,0,22137,0,6675,6675.0,3608,,,,6600,5300,5300,5600,6500,9000,9000,1551624728,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190303_1D_434b25fb30ca101f816afd6d5539c58e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190303_1D_434b25fb30ca101f816afd6d5539c58e,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-08-192.168.10.96,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,3,3,freshdirect-product,9,2019,200,Test Complete,18.1
24,6587.0,,5031.0,,5031.9500000041,5031.9449999952,5450,2798,7457.0,,0,1,880.0,1,2404786,2260601,78486,74949,0,,10704,6586,6384,6383,2810,25.0,5031.0,5588.0,4268.0,6060.0,6060.0,5031.0,5031.0,10784,10705,3027,2809.0,2809.0,44,15021.0,0.0,1551712959.7884722,10705,10705,6587,6384,3490,6384,0,0,196742,285898.0,2,5032.0,5588.0,4268.0,6061.0,5031.9449999952,5032.0,15021,13989,47.2635135135,342742,1888033,,,,,,15306,339633,6900,0.68,0.64,0.11,58.3296666667,6052.013000000001,17762.111,9044.229,17762.111,,7861.0,0.23,0.73,10785,10705,10705,0,-1,-1,1,5100,215,162,215,177,0,38,0,1,41,92,-1,96,-1,-1,82,100,-1,100,0,46,0,1,0,22161,0,6949,6949.0,4240,,,,6900,5700,5700,6100,6800,9000,9000,1551712894,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190304_SA_0af9c98fbce7e071a8e653679a3c8945,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190304_SA_0af9c98fbce7e071a8e653679a3c8945,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-04-192.168.10.92,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,4,3,freshdirect-product,10,2019,200,Test Complete,18.1
24,6066.0,,4522.0,,4522.980000001599,4522.9749999999,5402,2306,8969.0,,0,1,879.0,1,2408603,2264707,76748,73299,0,,10804,6066,5915,5915,2314,5.0,4522.0,5183.0,3855.0,5629.0,5629.0,4522.0,4522.0,10884,10804,2518,2314.0,2314.0,45,15232.0,0.0,1551757090.637106,10805,10804,6066,5915,3410,5915,0,0,186337,266467.0,2,4523.0,5184.0,3855.0,5629.0,4522.9749999999,4523.0,15232,12320,41.6779431664,371439,1911373,,,,,,15306,340166,6400,0.68,0.64,0.1,45.3279166667,6323.812,14388.379,9289.573,19776.967,,8019.0,0.23,0.73,10884,10804,10805,0,-1,-1,1,4400,218,160,218,180,0,38,0,1,42,93,-1,96,-1,-1,81,100,-1,100,0,45,0,1,0,21421,0,6369,6369.0,3830,,,,6400,5600,5600,5700,6300,9000,9000,1551757022,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190305_N7_92c27221063224c0ead12661f0681f1a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190305_N7_92c27221063224c0ead12661f0681f1a,,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,VM04-08-192.168.10.96,https://www.freshdirect.com/pdp.jsp?productId=gro_goya_regular_02&catId=gro_beans_kidney_black,4,3,freshdirect-product,10,2019,200,Test Complete,18.1
