data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.core_execution_end,data.average.firstView.userTime.core_execution_start,data.average.firstView.userTime.with_airbnb_interactive_did_mount,data.average.firstView.userTimingMeasure.Google TTI Polyfill,data.average.firstView.userTimingMeasure.Time to AirbnbInteractive,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,3935.0,2539.0,2539.499999999,2539.3999999942002,3058,1395,10994.0,2539.0,0,1,799,1,3259584,3131108,64157,52495,0,,9239,3935,3935,2200,1407,18,2539,2539,2497,5395,5395,2539,2539,9242,9239,1987,1406,1406,24,11436.0,33.0,1548747791.074902,9240,9240,3935,3935,1449,2201,0,0,323564,399121,1,2539,2540,2497,5396,2539.3999999942002,2540,11469,11560,42.7041004802,4130,1793313,2893,1376500,4600,0.85,1.0,0.33,21.0757692308,2832.583,10966.48,10166.091,22840.769,5389,0.38,1.0,9242,9240,9240,0,-1,-1,1,2700,194,146,194,152,0,42,0,1,90,99,-1,100,-1,-1,100,100,-1,26,0,5,0,1,0,20255,0,4781,3219,3068,4781,,5470,4600,4400,4500,4600,4600,9000,9000,1548747803,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_FA_4380ef8b9773286753deb0f576ec4b00,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_FA_4380ef8b9773286753deb0f576ec4b00,https://www.airbnb.com/,VM03-04-192.168.10.83,https://www.airbnb.com/,29,1,airbnb-home,5,2019,200,Test Complete,18.1
24,4066.0,2531.0,2531.9000000018,2531.9000000018,3774,1405,8844.0,2531.0,0,1,736,1,3489981,1365181,69087,37065,0,,4780,4066,4066,2207,1414,12,2531,2531,2509,5978,5978,2531,2531,4786,4780,1990,1414,1414,24,9921.0,0.0,1548789730.13922,4781,4780,4066,4066,1520,2208,0,0,409814,404378,1,2532,2532,2509,5978,2531.9000000018,2532,9921,11740,49.682606855699994,4127,1833731,2909,1567895,4600,0.85,0.93,0.32,20.9234642857,3021.7509999999997,11139.827,10244.741,11139.827,6993,0.38,1.0,4786,4780,4781,0,-1,-1,1,2600,201,52,201,156,0,45,0,1,91,99,-1,100,-1,-1,100,100,-1,0,0,5,0,1,0,18630,0,5223,3289,3136,5223,,5964,4600,4600,4600,4600,4600,9000,9000,1548789765,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_A8_f49995e02816a9c144e52e10e4c2dce7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_A8_f49995e02816a9c144e52e10e4c2dce7,https://www.airbnb.com/,VM03-06-192.168.10.85,https://www.airbnb.com/,29,1,airbnb-home,5,2019,200,Test Complete,18.1
24,,,2557.8999999998,2557.8999999998,2862,1369,,,0,1,730,1,3330736,3194178,64923,52584,0,,8981,3782,3782,2144,1380,8,2557,2557,2522,5553,5553,2557,2557,8988,8981,1953,1380,1380,25,,,1548791891.197111,8981,8982,3783,3783,1528,2145,0,0,311225,419624,1,2558,2558,2523,5554,2557.8999999998,2558,12071,11510,40.801134349499996,4104,1832097,2919,1409005,4400,0.85,0.93,0.33,20.5655714286,2894.9040000000005,10852.851999999999,10070.802,23026.257,5349,0.38,1.0,8988,8982,8981,0,-1,-1,1,2500,195,145,195,153,0,42,0,1,89,99,-1,100,-1,-1,100,100,-1,0,0,5,0,1,0,20542,0,4877,2918,2738,4877,15102.0,5593,4400,4100,4200,4300,4400,9000,9000,1548791901,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190129_PE_52d792de61b75a6d49bf16ed244a89df,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190129_PE_52d792de61b75a6d49bf16ed244a89df,https://www.airbnb.com/,VM01-07-192.168.10.65,https://www.airbnb.com/,29,1,airbnb-home,5,2019,200,Test Complete,18.1
24,,,2158.7999999902,2158.7999999902,2816,1277,,,0,1,740,1,2667213,2607901,82062,72731,0,,9496,3703,3703,1665,1289,15,2158,2158,2134,5890,5890,2158,2158,9499,9496,1653,1289,1289,22,,,1548833875.366905,9497,9497,3704,3704,1504,1666,0,0,254310,317262,1,2159,2159,2134,5890,2158.7999999902,2159,11765,12860,46.9857508221,4113,1170948,2914,1409000,6100,0.85,0.93,0.35,23.98795,2847.1290000000004,11200.918,9641.035,24212.205,5064,0.38,1.0,9500,9497,9497,0,-1,-1,1,2200,279,235,279,239,0,40,0,1,96,99,-1,100,-1,-1,100,100,-1,0,0,5,0,1,0,20602,0,5230,3796,2822,5230,15703.0,5922,6100,4600,4800,4900,6100,9000,9000,1548833876,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_0B_bd34782c5b58723f4e9a81917c79f68c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_0B_bd34782c5b58723f4e9a81917c79f68c,https://www.airbnb.com/,VM02-05-192.168.10.73,https://www.airbnb.com/,30,1,airbnb-home,5,2019,200,Test Complete,18.1
24,,,2348.1000000029003,2348.1000000029003,2851,1421,,,0,1,730,1,3471509,3255796,58036,46061,0,,8422,3200,3200,3199,1430,22,2348,2348,2326,5489,5489,2348,2348,8425,8422,2002,1429,1429,24,,,1548835918.891349,8422,8422,3200,3200,1516,3199,0,0,379358,465047,1,2348,2348,2327,5490,2348.1000000029003,2348,10572,10829,42.671394799,2976,1846104,0,1516440,5700,0.85,0.93,0.25,18.4187068966,2939.573,11683.044,10875.973,21432.037,7425,0.38,1.0,8425,8422,8422,0,-1,-1,1,2400,193,143,193,151,0,42,0,1,84,99,-1,100,-1,-1,100,100,-1,62,0,4,0,1,0,20436,0,4521,2777,2617,4521,,5562,5700,4000,4100,4200,5700,9000,9000,1548835903,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_0K_b38e18813c1f06bd19b9291d01bf7716,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_0K_b38e18813c1f06bd19b9291d01bf7716,https://www.airbnb.com/,VM04-06-192.168.10.94,https://www.airbnb.com/,30,1,airbnb-home,5,2019,200,Test Complete,18.1
24,3974.0,2611.0,2611.2999999968,2611.2949999951998,3823,1490,8687.0,2611.0,0,1,799,1,3477494,1366245,67248,34011,0,,4695,3973,3973,2321,1504,16,2611,2611,2284,5797,5797,2611,2611,4699,4696,2106,1503,1503,24,10181.0,0.0,1548872262.526967,4696,4696,3974,3974,1529,2322,0,0,400125,426152,1,2611,2611,2285,5797,2611.2949999951998,2611,10181,11800,47.5806451613,4195,1832568,2886,1553878,4700,0.85,0.93,0.31,17.661625,2963.263,11214.072,10522.173,22768.067000000003,5628,0.38,1.0,4699,4696,4696,0,-1,-1,1,2700,197,49,197,154,0,43,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,18445,0,5155,3368,3228,5155,13784.0,5812,4700,4600,4700,4700,4700,9000,9000,1548872269,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_V7_586999156b3d5e8ce52981c105602dd7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_V7_586999156b3d5e8ce52981c105602dd7,https://www.airbnb.com/,VM01-03-192.168.10.61,https://www.airbnb.com/,30,1,airbnb-home,5,2019,200,Test Complete,18.1
24,3390.0,2295.0,2295.4,2295.4,2795,1444,10689.0,2295.0,0,1,760,1,2648874,2588082,82480,72344,0,,9089,3390,3390,1799,1452,12,2295,2295,2277,5806,5806,2295,2295,9091,9089,1794,1451,1451,22,11766.0,0.0,1548877958.9989321,9089,9089,3390,3390,1503,1800,0,0,256624,338532,1,2295,2295,2278,5807,2295.4,2295,11766,11880,43.0278884462,4143,1159414,2901,1401603,6000,0.85,0.93,0.32,20.16775,2972.175,11039.848999999998,10211.134,22887.627999999997,5467,0.38,1.0,9092,9089,9089,0,-1,-1,1,2300,277,233,277,237,0,40,0,1,96,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,20548,0,5196,3506,3021,5196,15387.0,5848,6000,4100,4300,4600,6000,9000,9000,1548877947,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_1P_8ad12c173e1ddd2644ea9ca67087178e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_1P_8ad12c173e1ddd2644ea9ca67087178e,https://www.airbnb.com/,VM04-07-192.168.10.95,https://www.airbnb.com/,30,1,airbnb-home,5,2019,200,Test Complete,18.1
24,3723.0,2374.0,2374.2050000001,2374.2000000057,3438,1329,9282.0,2374.0,0,1,757,1,3286888,1366418,71231,36497,0,,4397,3723,3723,2107,1337,14,2374,2374,2065,5421,5421,2374,2374,4400,4397,1910,1336,1336,25,9402.0,48.0,1548879999.281789,4397,4397,3723,3723,1534,2107,0,0,404739,445377,1,2374,2374,2065,5422,2374.2000000057,2374,9450,9889,43.13126907979999,4114,1797256,2906,1401608,4200,0.85,0.86,0.27,18.6066315789,2911.131,10927.076000000001,9955.808,22245.05,6865,0.38,1.0,4400,4397,4397,0,-1,-1,1,2400,198,51,198,153,0,45,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,17251,0,4831,3147,3025,4831,13000.0,5500,4200,4200,4200,4200,4200,9000,9000,1548880005,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190130_JV_75e1e4855f4d0d902b433fb90d1e8e79,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190130_JV_75e1e4855f4d0d902b433fb90d1e8e79,https://www.airbnb.com/,VM03-08-192.168.10.87,https://www.airbnb.com/,30,1,airbnb-home,5,2019,200,Test Complete,18.1
24,3420.0,2276.0,2276.2700000021,2276.2700000021,2914,1331,8243.0,2276.0,0,1,731,1,2752833,1116017,78187,43315,0,,4903,3419,3419,1604,1340,6,2276,2276,2255,6175,6175,2276,2276,4908,4903,1596,1339,1339,21,10317.0,0.0,1548922053.842603,4903,4904,3420,3420,1505,1605,0,0,306346,312434,1,2276,2276,2255,6175,2276.2700000021,2276,10317,13229,53.9339584183,2976,1134509,0,1509058,6400,0.85,0.93,0.3,23.055,3031.205,11848.306,11257.038999999999,21986.437,5900,0.38,1.0,4909,4904,4903,0,-1,-1,1,2300,275,116,275,237,0,38,0,1,94,99,-1,100,-1,-1,100,100,-1,62,0,3,0,1,0,19577,0,5489,3527,2900,5489,15263.0,6260,6400,4800,4800,4800,6400,9000,9000,1548922038,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_61_d84f9ff64bffd913cf6080d9c3587480,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_61_d84f9ff64bffd913cf6080d9c3587480,https://www.airbnb.com/,VM04-08-192.168.10.96,https://www.airbnb.com/,31,1,airbnb-home,5,2019,200,Test Complete,18.1
24,4073.0,4073.0,4073.2399999978998,4073.2299999981,4228,1371,9992.0,4073.0,0,1,730,1,3418239,3162623,72087,58943,0,,8732,2990,2990,2078,1388,8,4073,4073,2042,6280,6280,4073,4073,8735,8732,1929,1384,1384,22,10989.0,0.0,1548923301.780228,8733,8732,2990,2990,1526,2078,0,0,355400,429587,1,4073,4073,2042,6280,4073.2299999981,4073,10989,11390,43.242217160200006,2976,1800953,0,1509056,4900,0.85,0.93,0.39,16.0,2296.239,9740.536,9414.552,19760.621,4896,0.38,0.91,8735,8732,8733,0,-1,-1,1,4100,197,147,197,152,0,45,0,1,84,99,-1,100,-1,-1,100,100,-1,62,0,3,0,1,0,19976,0,5591,2848,2717,5591,,6311,4900,4700,4800,4900,4900,9000,9000,1548923305,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_MC_0947116babe45a23c76c38c18ee55277,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_MC_0947116babe45a23c76c38c18ee55277,https://www.airbnb.com/,VM01-03-192.168.10.61,https://www.airbnb.com/,31,1,airbnb-home,5,2019,200,Test Complete,18.1
24,,,2502.4699999994,2502.4699999994,2807,1461,,,0,1,715,1,3334806,3202189,63234,49908,0,,9305,3678,3678,2204,1477,15,2502,2502,2170,5992,5992,2502,2502,9309,9305,2036,1475,1475,25,,,1548966131.041501,9306,9306,3679,3679,1450,2205,0,0,323390,408182,1,2502,2502,2171,5993,2502.4699999994,2502,11773,13069,47.9281261459,2976,1757037,0,1468816,4200,0.85,0.93,0.31,16.0,3113.7929999999997,10636.99,10449.146999999999,19968.696,5755,0.38,0.91,9309,9306,9306,0,-1,-1,1,2500,196,147,196,152,0,44,0,1,84,99,-1,100,-1,-1,100,100,-1,71,0,3,0,1,0,21459,0,5158,2905,2763,5158,15587.0,6067,4200,4100,4100,4200,4200,9000,9000,1548966138,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_F8_b0bb5c8f15c62b4a2774da9f6121e4e0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_F8_b0bb5c8f15c62b4a2774da9f6121e4e0,https://www.airbnb.com/,VM03-04-192.168.10.83,https://www.airbnb.com/,31,1,airbnb-home,5,2019,200,Test Complete,18.1
24,3917.0,2680.0,2680.100000005,2680.0950000033,3815,1327,10609.0,2680.0,0,1,713,1,3394352,3265127,72349,58853,0,,9040,3917,3917,2250,1341,36,2680,2680,2180,5596,5596,2680,2680,9043,9040,1935,1339,1339,25,11442.0,0.0,1548967418.553899,9041,9040,3917,3917,1523,2250,0,0,335576,423272,1,2680,2680,2181,5597,2680.0950000033,2680,11442,12080,44.330275229399994,4143,1773215,2922,1533898,4700,0.85,0.93,0.27,17.9963773585,2918.946,10691.752,9806.278,21967.882999999998,6793,0.38,1.0,9043,9041,9041,0,-1,-1,1,2700,203,153,203,157,0,46,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,19382,0,4881,2999,2830,4881,15226.0,5620,4700,4700,4700,4700,4700,9000,9000,1548967409,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190131_GA_f5d1b473aa459e9f5f20b24b9bde41a6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190131_GA_f5d1b473aa459e9f5f20b24b9bde41a6,https://www.airbnb.com/,VM02-07-192.168.10.75,https://www.airbnb.com/,31,1,airbnb-home,5,2019,200,Test Complete,18.1
24,4055.0,4055.0,4055.2599999937,4055.2549999993,4327,1368,10507.0,4055.0,0,1,716,1,3254830,3125252,73423,59596,0,,9504,3019,3019,2141,1378,21,4055,4055,2117,6189,6189,4055,4055,9512,9504,1945,1378,1378,25,12203.0,0.0,1549010230.128818,9504,9504,3019,3019,1519,2141,0,0,300399,384126,1,4055,4055,2118,6190,4055.2549999993,4055,12203,11360,40.2979780064,4152,1765721,2928,1401630,6200,0.85,0.93,0.27,18.9045806452,2929.409,10693.639,9945.541,22730.775999984704,6720,0.38,1.0,9512,9504,9504,0,-1,-1,1,4100,200,150,200,154,0,46,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,20852,0,5482,2880,2751,5482,15651.0,6212,6200,4800,4900,5000,6200,9000,9000,1549010237,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190201_5S_c21aeb07f1988d3365384e638a9fca59,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190201_5S_c21aeb07f1988d3365384e638a9fca59,https://www.airbnb.com/,VM01-05-192.168.10.63,https://www.airbnb.com/,1,2,airbnb-home,5,2019,200,Test Complete,18.1
24,,,2497.8300000002,2497.8250000004,3556,1350,,,0,1,716,1,3302408,3173229,64410,50022,0,,9109,3779,3779,2189,1360,12,2497,2497,2459,5630,5630,2497,2497,9121,9109,1941,1359,1359,25,,,1549010671.1248288,9110,9110,3780,3780,1537,2190,0,0,312373,408921,1,2498,2498,2460,5630,2497.8250000004,2498,11922,11250,40.5990617106,4139,1811469,2924,1401626,4300,0.85,0.93,0.32,18.634375,3027.28,11252.243999999999,10356.337,22922.542,5483,0.38,1.0,9122,9110,9110,0,-1,-1,1,2500,196,145,196,154,0,42,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,20225,0,4851,3151,3007,4851,15322.0,5668,4300,4300,4300,4300,4300,9000,9000,1549010665,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190201_36_8e208c63ad665213f38f54d1a8e61784,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190201_36_8e208c63ad665213f38f54d1a8e61784,https://www.airbnb.com/,VM02-01-192.168.10.69,https://www.airbnb.com/,1,2,airbnb-home,5,2019,200,Test Complete,18.1
24,3725.0,2401.0,2401.8700000015,2401.8700000015,2855,1325,10051.0,2401.0,0,1,724,1,3302876,3097503,64932,51469,0,,8329,3725,3725,2154,1340,17,2401,2401,2117,5426,5426,2401,2401,8337,8329,1948,1339,1339,24,11306.0,0.0,1549054774.284036,8330,8329,3725,3725,1519,2154,0,0,330916,442184,1,2402,2402,2117,5427,2401.8700000015,2402,11306,12300,45.9641255605,4144,1811074,2926,1401628,5400,0.85,0.93,0.33,27.5048888889,2837.6009999999997,11118.678,10614.001,23005.615,5485,0.38,1.0,8337,8329,8330,0,-1,-1,1,2400,197,147,197,152,0,45,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,19353,0,4797,2845,2714,4797,14578.0,5463,5400,4100,4300,4300,5400,9000,9000,1549054766,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190201_44_578041ecead96d878160a3046f53c0e0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190201_44_578041ecead96d878160a3046f53c0e0,https://www.airbnb.com/,VM02-05-192.168.10.73,https://www.airbnb.com/,1,2,airbnb-home,5,2019,200,Test Complete,18.1
24,3662.0,2388.0,2388.61,2388.6050000001,2738,1345,9764.0,2388.0,0,1,726,1,3305209,3175659,64312,51514,0,,8770,3661,3661,2147,1355,20,2388,2388,2097,5277,5277,2388,2388,8773,8770,1931,1354,1354,24,11196.0,0.0,1549075046.078904,8771,8771,3662,3662,1527,2147,0,0,335520,427640,1,2389,2389,2097,5277,2388.6050000001,2389,11196,10389,38.9430284858,4156,1812557,2930,1401632,4200,0.85,0.93,0.27,17.0564375,2852.4159999999997,11007.803999999998,10035.825,22895.295,6796,0.38,1.0,8774,8771,8771,0,-1,-1,1,2400,194,146,194,151,0,43,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,19390,0,4663,3058,2930,4663,14898.0,5301,4200,3900,4100,4200,4200,9000,9000,1549075051,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_KB_2c505a0f551d5d2e90224fb3882346f9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_KB_2c505a0f551d5d2e90224fb3882346f9,https://www.airbnb.com/,VM01-03-192.168.10.61,https://www.airbnb.com/,1,2,airbnb-home,5,2019,200,Test Complete,18.1
24,,,2363.4149999998003,2363.4149999998003,3446,1300,,,0,1,706,1,3267340,1341284,67849,35079,0,,4386,3730,3730,2095,1310,9,2363,2363,2055,5567,5567,2363,2363,4397,4386,1881,1309,1309,23,,,1549098539.048074,4387,4386,3730,3730,1533,2095,0,0,402183,434494,1,2363,2363,2056,5567,2363.4149999998003,2363,9424,9570,40.740740740700005,4149,1774104,2933,1401637,4200,0.85,0.93,0.34,16.9097,2829.289,10977.843,10137.068000000001,22740.675,5240,0.38,1.0,4397,4387,4387,0,-1,-1,1,2400,194,50,194,151,0,43,0,1,91,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,17142,0,4968,3111,2984,4968,,5620,4200,4200,4200,4200,4200,9000,9000,1549098541,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_3E_eda9a756d30c288491166566ae6dafd2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_3E_eda9a756d30c288491166566ae6dafd2,https://www.airbnb.com/,VM01-03-192.168.10.61,https://www.airbnb.com/,2,2,airbnb-home,5,2019,200,Test Complete,18.1
24,,,2372.1949999999,2372.1900000019,3448,1315,,,0,1,705,1,3266336,3145412,65726,52550,0,,8901,3655,3655,2106,1324,17,2372,2372,2066,5157,5157,2372,2372,8903,8901,1905,1323,1323,25,,,1549142659.3546169,8901,8901,3655,3655,1535,2107,0,0,325170,414633,1,2372,2372,2067,5157,2372.1900000019,2372,11360,10619,39.5383469844,4141,1774241,2921,1401623,4200,0.85,0.93,0.34,17.5177258065,2818.823,10739.393999999998,9851.859,22293.2580000038,5381,0.38,1.0,8904,8901,8901,0,-1,-1,1,2400,195,147,195,152,0,43,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,19548,0,4595,3062,2929,4595,,5200,4200,4200,4200,4200,4200,9000,9000,1549142638,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190202_ZE_ffb46d2462322b7a8a45eb68b5207bf8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190202_ZE_ffb46d2462322b7a8a45eb68b5207bf8,https://www.airbnb.com/,VM04-06-192.168.10.94,https://www.airbnb.com/,2,2,airbnb-home,5,2019,200,Test Complete,18.1
24,3809.0,2350.0,2350.5200000072,2350.5149999983,3534,1239,10728.0,2350.0,0,1,704,1,3266720,3137179,66976,54153,0,,9630,3808,3808,2033,1248,7,2350,2350,1979,6516,6516,2350,2350,9633,9630,1820,1247,1247,24,11792.0,0.0,1549185828.022156,9631,9630,3809,3809,1534,2034,0,0,309553,373829,1,2351,2351,1980,6517,2350.5149999983,2351,11792,12549,46.088872566999996,4144,1774428,2935,1401637,4400,0.85,0.93,0.33,17.2719411765,2868.772,11209.936000000002,10463.22,22647.488999999998,5421,0.38,1.0,9634,9631,9631,0,-1,-1,1,2300,194,146,194,151,0,43,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,20327,0,5675,3077,2941,5675,,6581,4400,4400,4400,4400,4400,9000,9000,1549185833,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_9K_839ae5cd0c691d7877da9ad5f51cd154,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_9K_839ae5cd0c691d7877da9ad5f51cd154,https://www.airbnb.com/,VM03-05-192.168.10.84,https://www.airbnb.com/,3,2,airbnb-home,5,2019,200,Test Complete,18.1
24,,,2350.7050000044,2350.7050000044,2814,1318,,,0,1,726,1,3304226,3099113,65169,51736,0,,8525,3962,3962,2145,1325,12,2350,2350,2111,5738,5738,2350,2350,8533,8526,1933,1325,1325,25,,,1549186732.534749,8526,8526,3963,3962,1519,2145,0,0,333760,429954,1,2351,2351,2112,5738,2350.7050000044,2351,11218,10890,40.6798655211,4145,1812292,2938,1401640,5700,0.85,0.93,0.35,16.3398382353,2826.407,12100.208,9460.798,23734.785,4941,0.38,1.0,8533,8526,8526,0,-1,-1,1,2300,197,147,197,152,0,45,0,1,90,99,-1,100,-1,-1,100,100,-1,0,0,4,0,1,0,19373,0,5115,2783,2641,5115,14795.0,5759,5700,4200,4300,4400,5700,9000,9000,1549186736,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190203_JG_87253f1eab3d9750119b00edfc41b0e6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190203_JG_87253f1eab3d9750119b00edfc41b0e6,https://www.airbnb.com/,VM03-08-192.168.10.87,https://www.airbnb.com/,3,2,airbnb-home,5,2019,200,Test Complete,18.1
