data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.LastInteractive,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.component_render_end,data.average.firstView.userTime.component_render_start,data.average.firstView.userTime.core_execution_end,data.average.firstView.userTime.core_execution_start,data.average.firstView.userTime.with_airbnb_interactive_did_mount,data.average.firstView.userTimingMeasure.Component execution,data.average.firstView.userTimingMeasure.Google TTI Polyfill,data.average.firstView.userTimingMeasure.Time to AirbnbInteractive,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,4062.0,4062.0,4062.1649999957,4062.1649999957,4100,1339,9707.0,4062.0,0,1,726.0,0,1628304,1447434,62167,49061,0,,7927,3049,3049,2124,1349,11,4062,,2167,4062,4062,4062,4062.0,7947,7927,1942,1348,1348,31,10676.0,0.0,1550370047.496705,7928,7927,3049,3049,293,2124,0,0,174392,219674,1,4062,,2168,4062,4062.1649999957,4062.0,10676,8479,33.3858267717,4180,1553778,2947,9311,4100,0.95,0.93,0.28,17.374458333299998,2801.2,10180.61,10180.61,10100.418,11968.0,0.38,1.0,7947,7927,7928,0,-1,-1,1,4100,185,144,185,134,0,51,0,1,79,99,-1,69,-1,-1,100,100,-1,-1,0,2,0,1,0,17424,0,2890,,,2890,2757,,,,,4100,4100,4100,4100,4100,9000,9000,1550370063,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190217_5P_9b73bd76d6aaa3a3470ed614207ba924,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190217_5P_9b73bd76d6aaa3a3470ed614207ba924,https://www.airbnb.com/s/homes,VM01-03-192.168.10.61,https://www.airbnb.com/s/homes,16,2,airbnb-homes,7,2019,200,Test Complete,18.1
24,3756.0,2288.0,2288.2900000041,2288.2900000041,5778,1352,12187.0,2288.0,0,1,717.0,5,3614840,3431615,79477,66218,0,,10201,3756,3756,2127,1362,9,2288,5463.0,2090,5463,5463,2288,2288.0,10211,10201,1931,1361,1361,32,15384.0,0.0,1550375977.958785,10201,10201,3756,3756,2221,2128,0,0,257614,387796,1,2288,5464.0,2090,5464,2288.2900000041,2288.0,15384,13750,41.6666666667,4178,1961299,141003,1585628,6300,0.95,0.93,0.29,17.4141282051,2681.197,10156.478000000001,10156.478000000001,10085.726999999999,11430.0,0.38,1.0,10212,10201,10201,0,-1,-1,1,2300,268,225,268,198,0,70,0,1,85,99,-1,92,-1,-1,100,100,-1,0,0,2,0,1,0,23984,0,4975,,,3008,2876,4975.0,,17391.0,5521.0,6300,6200,6300,6300,6300,9000,9000,1550375962,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190217_RH_1ab3da8553e05214189090ae1006f301,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190217_RH_1ab3da8553e05214189090ae1006f301,https://www.airbnb.com/s/homes,VM04-06-192.168.10.94,https://www.airbnb.com/s/homes,16,2,airbnb-homes,7,2019,200,Test Complete,18.1
24,4608.0,3046.0,3046.1799999975,3046.1749999995,7156,2159,10301.0,3046.0,0,1,707.0,6,3774897,3261478,79287,66721,0,,9581,4607,4607,2869,2168,7,3046,6841.0,2809,6841,6841,3046,3046.0,9602,9581,2720,2167,2167,30,12255.0,0.0,1550413955.948923,9582,9582,4608,4608,2201,2870,0,0,373900,439374,1,3046,6842.0,2809,6842,3046.1749999995,3046.0,12255,13340,47.439544808,2976,1952359,159858,1738754,7500,0.95,0.93,0.15,16.8758548387,3387.0959999999995,11459.596000000001,11459.596000000001,23948.029,13255.0,0.38,1.0,9603,9582,9582,0,-1,-1,1,3100,262,222,262,195,0,67,0,1,66,99,-1,91,-1,-1,100,100,-1,11,0,2,0,1,0,21892,0,6138,,,3584,3467,6138.0,,16920.0,6913.0,7500,7500,7500,7500,7500,9000,9000,1550413951,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190217_57_951a4562fd705d613620d183957969c4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190217_57_951a4562fd705d613620d183957969c4,https://www.airbnb.com/s/homes,VM03-01-192.168.10.79,https://www.airbnb.com/s/homes,17,2,airbnb-homes,7,2019,200,Test Complete,18.1
24,3943.0,2393.0,2393.5599999968,2393.5599999968,5883,1331,12167.0,2393.0,0,1,727.0,6,3551528,3370398,78123,66872,0,,10249,3942,3942,2157,1345,26,2393,5807.0,2113,5807,5807,2393,2393.0,10253,10249,1924,1344,1344,31,12402.0,0.0,1550457440.543494,10249,10249,3943,3943,1492,2157,0,0,320795,377932,1,2394,5807.0,2113,5807,2393.5599999968,2394.0,12402,13859,48.008313127799994,4170,1948710,178075,1518060,6400,0.95,0.86,0.16,16.6335818182,3304.843,11245.251,11245.251,25685.392999999996,12642.0,0.38,1.0,10254,10250,10249,0,-1,-1,1,2400,257,221,257,187,0,70,0,1,84,99,-1,89,-1,-1,100,100,-1,0,0,2,0,1,0,20568,0,5188,,,3107,2972,5188.0,,,5823.0,6400,6400,6400,6400,6400,9000,9000,1550457412,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190218_89_a392206fcbe1d6de9ff7dd0aa1440f80,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190218_89_a392206fcbe1d6de9ff7dd0aa1440f80,https://www.airbnb.com/s/homes,VM04-06-192.168.10.94,https://www.airbnb.com/s/homes,17,2,airbnb-homes,7,2019,200,Test Complete,18.1
24,5235.0,3723.0,3723.8999999971998,3723.8950000028003,7942,2712,13158.0,3723.0,0,1,722.0,6,3856139,3510121,77570,65683,0,,11001,5235,5235,3498,2722,12,3723,7750.0,3713,7750,7750,3723,3723.0,11020,11002,3308,2722,2722,31,13688.0,0.0,1550464165.271602,11002,11002,5235,5235,2219,3499,0,0,351324,423416,1,3724,7751.0,3714,7751,3723.8950000028003,3724.0,13688,14969,47.9807692308,4179,1961019,193847,1827875,8300,0.95,0.93,0.17,16.0,3307.022,10376.925,10376.925,24554.787,11476.0,0.38,1.0,11021,11002,11002,0,-1,-1,1,3700,262,224,262,194,0,68,0,1,86,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,22442,0,7040,,,4440,4306,7040.0,,,7828.0,8300,8300,8300,8300,8300,9000,9000,1550464147,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190218_76_c5539f705cd3192cd7d4fbfaa4ca7547,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190218_76_c5539f705cd3192cd7d4fbfaa4ca7547,https://www.airbnb.com/s/homes,VM02-05-192.168.10.73,https://www.airbnb.com/s/homes,17,2,airbnb-homes,7,2019,200,Test Complete,18.1
24,3901.0,2397.0,2397.3750000004998,2397.3750000004998,5951,1427,11233.0,2397.0,0,1,748.0,5,3635828,3454692,78027,65778,0,,9435,3901,3901,2217,1435,24,2397,5611.0,2173,5611,5611,2397,2397.0,9456,9435,2012,1435,1435,32,12167.0,0.0,1550501393.2075071,9435,9435,3901,3901,2223,2217,0,0,338531,431405,1,2397,5612.0,2173,5612,2397.3750000004998,2397.0,12167,12789,44.8771929825,4163,1961567,146598,1606451,6500,0.95,0.93,0.21,16.641,2755.998,9945.901,9945.901,20980.352000000006,10948.0,0.38,1.0,9456,9435,9435,0,-1,-1,1,2500,263,225,263,195,0,68,0,1,85,99,-1,91,-1,-1,100,100,-1,0,0,2,0,1,0,20887,0,5125,,,3220,3074,5125.0,,,5703.0,6500,6300,6400,6400,6400,9000,9000,1550501394,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190218_6P_33c2dd9ec914570e7db3b6c19ea36b1c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190218_6P_33c2dd9ec914570e7db3b6c19ea36b1c,https://www.airbnb.com/s/homes,VM01-05-192.168.10.63,https://www.airbnb.com/s/homes,18,2,airbnb-homes,8,2019,200,Test Complete,18.1
24,3995.0,2505.0,2505.6599999998,2505.6599999998,5917,1527,11528.0,2505.0,0,1,871.0,6,3634747,3453728,77933,66682,0,,9644,3995,3995,2318,1538,7,2505,5569.0,2284,5569,5569,2505,2505.0,9647,9644,2114,1538,1538,33,11718.0,0.0,1550509064.7959301,9645,9644,3995,3995,1493,2318,0,0,356662,425440,1,2506,5570.0,2284,5570,2505.6599999998,2506.0,11718,12389,45.2850877193,4167,1948013,196678,1619418,6800,0.95,0.93,0.29,22.8628333333,2784.362,9881.187,9863.439,9881.1869999995,11754.0,0.38,1.0,9647,9644,9645,0,-1,-1,1,2600,258,222,258,187,0,71,0,1,84,99,-1,88,-1,-1,100,100,-1,0,0,2,0,1,0,20277,0,5187,,,3306,3185,5187.0,,,5720.0,6800,6800,6800,6800,6800,9000,9000,1550509077,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190218_47_a508c94ef15644f6278dddd19c1d1a5a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190218_47_a508c94ef15644f6278dddd19c1d1a5a,https://www.airbnb.com/s/homes,VM01-01-192.168.10.43,https://www.airbnb.com/s/homes,18,2,airbnb-homes,8,2019,200,Test Complete,18.1
24,4335.0,2466.0,2466.4400000038,2466.4400000038,6504,1452,12843.0,2466.0,0,1,732.0,6,3513932,3330858,83783,70510,0,,10928,4335,4335,2297,1467,10,2466,6138.0,2233,6138,6138,2466,2466.0,10936,10928,2046,1466,1466,32,15885.0,0.0,1550545676.23144,10929,10928,4335,4335,1497,2297,0,0,243465,351467,1,2466,6138.0,2233,6138,2466.4400000038,2466.0,15885,14380,42.5569695176,4163,1953468,169017,1494487,7100,0.95,0.93,0.18,19.7584,3175.76,10643.335,10643.335,25295.03,12236.0,0.38,1.0,10936,10928,10929,0,-1,-1,1,2500,266,223,266,193,0,73,0,1,84,99,-1,89,-1,-1,100,100,-1,0,0,2,0,1,0,24254,0,5687,,,3297,3077,5687.0,,18050.0,6337.0,7100,7000,7000,7100,7100,9000,9000,1550545646,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190219_ET_c6cf957b83b05cdedf69f3bc2d33320f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190219_ET_c6cf957b83b05cdedf69f3bc2d33320f,https://www.airbnb.com/s/homes,VM04-03-192.168.10.91,https://www.airbnb.com/s/homes,18,2,airbnb-homes,8,2019,200,Test Complete,18.1
24,3651.0,2318.0,2318.3599999975,2318.3549999958,5654,1396,10810.0,2318.0,0,1,729.0,6,3666204,3320253,77574,65684,0,,8787,3650,3650,2158,1406,12,2318,5508.0,2129,5508,5508,2318,2318.0,8796,8788,1979,1405,1405,31,11372.0,0.0,1550552366.693814,8788,8788,3651,3651,2140,2159,0,0,367502,449168,1,2318,5508.0,2130,5508,2318.3549999958,2318.0,11372,11659,43.073513114200004,4168,1976041,147674,1622521,6100,0.95,0.93,0.16,16.3865540541,3308.058,10742.646999999999,10742.646999999999,26338.984,12652.0,0.38,1.0,8797,8788,8788,0,-1,-1,1,2300,262,224,262,194,0,68,0,1,86,99,-1,91,-1,-1,100,100,-1,0,0,2,0,1,0,19457,0,4950,,,3040,2929,4950.0,,,5584.0,6100,6100,6100,6100,6100,9000,9000,1550552349,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190219_WH_0e7399197aeb39be790a6647f14fd000,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190219_WH_0e7399197aeb39be790a6647f14fd000,https://www.airbnb.com/s/homes,VM02-06-192.168.10.74,https://www.airbnb.com/s/homes,18,2,airbnb-homes,8,2019,200,Test Complete,18.1
24,3742.0,2318.0,2318.4749999928,2318.4749999928,5750,1349,10137.0,2318.0,0,1,718.0,6,3853555,3507464,77368,65816,0,,9075,3741,3741,2151,1360,25,2318,5535.0,2301,5535,5535,2318,2318.0,9078,9076,1931,1359,1359,31,12069.0,0.0,1550589048.214797,9076,9076,3742,3742,2221,2152,0,0,359473,453923,1,2318,5535.0,2302,5535,2318.4749999928,2318.0,12069,12229,43.4149804757,4161,1959820,190192,1826980,6200,0.95,0.93,0.19,17.0108970588,2815.698,10181.681999999999,10181.681999999999,26016.037,12410.0,0.38,1.0,9079,9077,9076,0,-1,-1,1,2300,262,224,262,196,0,66,0,1,85,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,20713,0,5037,,,3095,2963,5037.0,,,5634.0,6200,6200,6200,6200,6200,9000,9000,1550589043,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190219_HW_12d9ca850e2f9859a1c80accb0d35db0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190219_HW_12d9ca850e2f9859a1c80accb0d35db0,https://www.airbnb.com/s/homes,VM03-07-192.168.10.86,https://www.airbnb.com/s/homes,19,2,airbnb-homes,8,2019,200,Test Complete,18.1
24,3733.0,2328.0,2328.9150000054997,2328.9100000038,5484,1385,11597.0,2328.0,0,1,805.0,5,3442188,3259006,80084,66311,0,,9755,3733,3733,2166,1393,5,2328,5125.0,2319,5125,5125,2328,2328.0,9770,9755,1999,1392,1392,33,15470.0,0.0,1550633124.372734,9756,9756,3733,3733,1496,2166,0,0,244386,389320,1,2329,5126.0,2320,5126,2328.9100000038,2329.0,15470,12230,37.161956851999996,4161,1945267,146759,1428483,6000,0.95,0.93,0.2,17.9555434783,2780.4,9875.501,9630.475,24391.064,11846.0,0.38,1.0,9770,9756,9756,0,-1,-1,1,2300,264,220,264,193,0,71,0,1,84,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,23288,0,4778,,,3014,2883,4778.0,,16795.0,5210.0,6000,5900,6000,6000,6000,9000,9000,1550633119,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_42_9414978be3ac0777528ae25616b7d85c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_42_9414978be3ac0777528ae25616b7d85c,https://www.airbnb.com/s/homes,VM03-03-192.168.10.82,https://www.airbnb.com/s/homes,19,2,airbnb-homes,8,2019,200,Test Complete,18.1
24,17905.0,3499.0,3499.8500000002,3499.8500000002,35983,1928,80474.0,3499.0,0,1,719.0,5,3460341,3027392,90330,82478,0,85946.0,79281,17904,17904,3377,1937,12,3499,29498.0,3250,29498,29498,3499,3499.0,79289,79281,3021,1937,1937,33,91633.0,1.0,1550677064.840148,79281,79281,17905,17904,1505,3378,0,0,38574,39137,1,3500,29499.0,3251,29499,3499.8500000002,3500.0,91634,28249,15.842305966800001,4168,1962904,145508,1423166,52100,0.95,0.93,0.14,18.2756896552,3769.756,11171.204,11171.204,28521.206000000002,12816.0,0.38,1.0,79289,79281,79281,0,-1,-1,1,3500,323,286,323,220,0,103,0,1,85,99,-1,90,-1,-1,100,100,-1,0,0,2,0,1,0,112694,0,29001,,,5597,5486,29001.0,,90947.0,29414.0,52100,48100,49100,50100,51100,9000,9000,1550677125,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_JH_ea2b0f5bac60720a00c2906b698b1e64,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_JH_ea2b0f5bac60720a00c2906b698b1e64,https://www.airbnb.com/s/homes,VM04-04-192.168.10.92,https://www.airbnb.com/s/homes,20,2,airbnb-homes,8,2019,200,Test Complete,18.1
24,,,3088.5350000026,3088.5300000009,7293,2029,,,0,1,711.0,5,3670399,3565060,85574,72138,0,,11703,4571,4571,2855,2041,34,3088,6968.0,2799,6968,6968,3088,3088.0,11714,11704,2617,2040,2040,32,,,1550698602.448293,11704,11704,4572,4572,2143,2856,0,0,257644,368481,1,3089,6968.0,2799,6968,3088.5300000009,3089.0,16275,16040,46.6957787482,4176,1961295,145514,1643244,7800,0.95,0.93,0.19,20.6464,2895.575,10980.669,10563.345,25686.324,11991.0,0.38,1.0,11714,11704,11704,0,-1,-1,1,3100,273,232,273,200,0,73,0,1,86,99,-1,92,-1,-1,100,100,-1,0,0,2,0,1,0,25902,0,6255,,,3820,3669,6255.0,,18867.0,7072.0,7800,7800,7800,7800,7800,9000,9000,1550698575,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_09_a938dea5a7636442d00f8bee8384ae88,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_09_a938dea5a7636442d00f8bee8384ae88,https://www.airbnb.com/s/homes,VM04-04-192.168.10.92,https://www.airbnb.com/s/homes,20,2,airbnb-homes,8,2019,200,Test Complete,18.1
24,4036.0,2265.0,2265.7450000006,2265.7450000006,6743,1259,15724.0,2265.0,0,1,712.0,6,3655083,3471914,83912,71145,0,,10993,4035,4035,2083,1274,22,2265,6459.0,2041,6459,6459,2265,2265.0,10997,10993,1867,1273,1273,32,15711.0,0.0,1550698699.6395679,10994,10994,4036,4036,2140,2083,0,0,252911,356642,1,2266,6459.0,2042,6459,2265.7450000006,2266.0,15711,14550,43.8517179024,4182,1976761,143018,1611699,7200,0.95,0.86,0.17,20.40624,3176.466,11075.936000000005,10803.66,25943.355,12070.0,0.38,1.0,10997,10994,10994,0,-1,-1,1,2300,271,229,271,198,0,73,0,1,86,99,-1,92,-1,-1,100,100,-1,0,0,2,0,1,0,24210,0,5843,,,3125,2987,5843.0,,18657.0,6471.0,7200,7100,7100,7200,7200,9000,9000,1550698667,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_9V_7eb8b5fccc0026f40f10d32ad6d82d26,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_9V_7eb8b5fccc0026f40f10d32ad6d82d26,https://www.airbnb.com/s/homes,VM04-08-192.168.10.96,https://www.airbnb.com/s/homes,20,2,airbnb-homes,8,2019,200,Test Complete,18.1
24,3910.0,2327.0,2327.320000004,2327.3150000023,6343,1354,12664.0,2327.0,0,1,711.0,6,3719289,3613825,82758,70416,0,,10739,3910,3910,2165,1380,31,2327,6088.0,2138,6088,6088,2327,2327.0,10742,10739,1940,1377,1377,33,16229.0,0.0,1550721726.8870552,10740,10739,3910,3910,2140,2165,0,0,250036,385022,1,2327,6089.0,2138,6089,2327.3150000023,2327.0,16229,15640,45.5445544554,4161,1968214,156778,1684996,6700,0.95,0.93,0.17,17.8339210526,3159.114,10979.801000000001,10979.801000000001,27112.681,12538.0,0.38,1.0,10742,10739,10740,0,-1,-1,1,2400,271,232,271,198,0,73,0,1,84,99,-1,91,-1,-1,100,100,-1,0,0,2,0,1,0,26156,0,5524,,,3045,2919,5524.0,,17459.0,6066.0,6700,6600,6700,6700,6700,9000,9000,1550721698,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_5X_87886d2fe39ebc5bdff6eab895586b9c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_5X_87886d2fe39ebc5bdff6eab895586b9c,https://www.airbnb.com/s/homes,VM04-08-192.168.10.96,https://www.airbnb.com/s/homes,20,2,airbnb-homes,8,2019,200,Test Complete,18.1
24,,,2394.4599999959,2394.4599999959,6877,1256,,,0,1,716.0,6,3721585,3616129,85556,72695,0,,10937,3941,3941,2129,1269,13,2394,6608.0,2071,6608,6608,2394,2394.0,10970,10938,1874,1269,1269,32,,,1550742672.369241,10938,10938,3941,3941,2197,2130,0,0,259796,373489,1,2394,6609.0,2071,6609,2394.4599999959,2394.0,15581,17389,53.083028083,4162,1953768,157482,1701506,7500,0.95,0.93,0.18,22.513523809499997,3103.439000000001,10583.533000000001,10583.533000000001,26016.25,11834.0,0.38,1.0,10970,10938,10938,0,-1,-1,1,2400,272,232,272,199,0,73,0,1,86,99,-1,91,-1,-1,100,100,-1,0,0,2,0,1,0,26556,0,5746,5746.0,5078.0,2947,2790,5746.0,,17884.0,6563.0,7500,7300,7500,7500,7500,9000,9000,1550742675,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_MS_8e91b0a18a0310a936a6148e4619f5d6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_MS_8e91b0a18a0310a936a6148e4619f5d6,https://www.airbnb.com/s/homes,VM01-05-192.168.10.63,https://www.airbnb.com/s/homes,21,2,airbnb-homes,8,2019,200,Test Complete,18.1
24,,,2357.3000000033,2357.2949999943,6178,1354,,,0,1,725.0,5,3673013,3165847,83475,70938,0,,8629,3791,3791,2172,1365,13,2357,5905.0,2133,5905,5905,2357,2357.0,8640,8629,1952,1364,1364,31,,,1550764853.584218,8630,8629,3792,3792,2193,2172,0,0,356015,435108,1,2357,5906.0,2134,5906,2357.2949999943,2357.0,11671,12440,45.937961595299996,4177,1964749,145497,1643227,6600,0.95,0.93,0.16,21.11985,3432.1690000000012,11211.21,11211.21,26761.426,12567.0,0.38,1.0,8640,8630,8630,0,-1,-1,1,2400,267,227,267,196,0,71,0,1,87,99,-1,92,-1,-1,100,100,-1,0,0,2,0,1,0,20262,0,5275,5275.0,4805.0,2948,2800,5274.0,,,5922.0,6600,6600,6600,6600,6600,9000,9000,1550764847,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_KG_adf6b36a2118e66fe9e189c429fc98a2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_KG_adf6b36a2118e66fe9e189c429fc98a2,https://www.airbnb.com/s/homes,VM03-07-192.168.10.86,https://www.airbnb.com/s/homes,21,2,airbnb-homes,8,2019,200,Test Complete,18.1
24,3877.0,2409.0,2409.4499999992,2409.4499999992,7140,1306,15676.0,2409.0,0,1,715.0,6,3789943,3684533,83510,71148,0,,10601,3876,3876,2131,1321,25,2409,6947.0,2067,6947,6947,2409,2409.0,10604,10601,1890,1319,1319,30,15641.0,0.0,1550786917.722951,10602,10602,3877,3876,2135,2131,0,0,264383,396356,1,2409,6947.0,2067,6947,2409.4499999992,2409.0,15641,15320,45.1650943396,4161,1953329,172209,1770233,7500,0.95,0.93,0.2,16.4137462687,2814.485,10056.959,10056.959,25757.7710000038,11475.0,0.38,1.0,10604,10602,10602,0,-1,-1,1,2400,270,231,270,198,0,72,0,1,87,99,-1,91,-1,-1,100,100,-1,0,0,2,0,1,0,24988,0,6337,6337.0,5725.0,3059,2902,6337.0,,17197.0,7005.0,7500,7500,7500,7500,7500,9000,9000,1550786886,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_GV_a23dad85c5e903a46cc72a1fadf0af70,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_GV_a23dad85c5e903a46cc72a1fadf0af70,https://www.airbnb.com/s/homes,VM04-06-192.168.10.94,https://www.airbnb.com/s/homes,21,2,airbnb-homes,8,2019,200,Test Complete,18.1
