data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.userTime.optimizely_blockEnd,data.average.firstView.userTime.optimizely_projectJSBegin,data.average.firstView.userTime.optimizely_projectJSEnd,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,5510.0,0.0,4099.0,8200.0,4099.8899999995,4099.8899999995,5086.0,552.0,9509.0,4099.0,0.0,1.0,,0.0,1820245.0,1804129.0,98834.0,94460.0,0.0,,12322.0,5509.0,5265.0,5265.0,1880.0,14.0,4099.0,4485.0,3398.0,4873.0,4873.0,4099.0,,12379.0,12322.0,2056.0,1879.0,1879.0,44.0,16342.0,0.0,1555814353.889679,12323.0,12323.0,5510.0,5266.0,3580.0,5266.0,0.0,0.0,115278.0,153268.0,0.0,4100.0,4486.0,3398.0,4873.0,4099.8899999995,,16342.0,18070.0,56.1528899938,81710.0,1455252.0,0.0,0.0,8200.0,0.0,8200.0,34907.0,252995.0,8200.0,0.73,0.64,0.18,1000.041,5098.196,11340.536,6326.507,16466.705,,7210.0,0.23,0.73,12380.0,12323.0,12323.0,0.0,-1.0,-1.0,1.0,4100.0,255.0,190.0,255.0,206.0,0.0,49.0,0.0,1.0,44.0,94.0,-1.0,87.0,-1.0,-1.0,95.0,100.0,-1.0,80.0,0.0,54.0,0.0,1.0,0.0,30020.0,0.0,3330.0,3330.0,,,,8200.0,5600.0,8200.0,8200.0,8200.0,9000,9000,1555814278,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190421_5G_9c87644e53ed830ca70f1200554db3c5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190421_5G_9c87644e53ed830ca70f1200554db3c5,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-04-192.168.10.83,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,20,04,freshdirect-search,16,2019,200,Test Complete,19.04
,24.0,5372.0,0.0,3989.0,8500.0,3989.4199999981,3989.4199999981,5198.0,1949.0,9207.0,3989.0,0.0,1.0,893.0,0.0,1811765.0,1795491.0,98633.0,94255.0,0.0,,11917.0,5372.0,5195.0,5194.0,1961.0,9.0,3989.0,4677.0,3345.0,4872.0,4872.0,3989.0,,11966.0,11917.0,2135.0,1960.0,1960.0,44.0,16208.0,0.0,1555858461.724998,11917.0,11917.0,5372.0,5195.0,3544.0,5195.0,0.0,0.0,127061.0,180125.0,2.0,3989.0,4678.0,3346.0,4873.0,3989.4199999981,,16208.0,16660.0,53.1758697734,78611.0,1451989.0,0.0,0.0,8500.0,0.0,8500.0,34907.0,248915.0,8500.0,0.73,0.64,0.18,1050.367,5096.168,11753.091,6213.452,16501.981,,7175.0,0.23,0.73,11966.0,11917.0,11917.0,0.0,-1.0,-1.0,1.0,4100.0,253.0,188.0,253.0,204.0,0.0,49.0,0.0,1.0,43.0,94.0,-1.0,86.0,-1.0,-1.0,95.0,100.0,-1.0,80.0,0.0,53.0,0.0,1.0,0.0,28699.0,0.0,3316.0,3316.0,,,,8500.0,5600.0,8100.0,8300.0,8500.0,9000,9000,1555858332,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190421_XS_c53581f5e02a372cf9080b589d1fb310,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190421_XS_c53581f5e02a372cf9080b589d1fb310,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-04-192.168.10.92,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,21,04,freshdirect-search,16,2019,200,Test Complete,19.04
,24.0,5178.0,5400.0,3894.0,7900.0,3894.2950000001,3894.2900000002,5149.0,1945.0,8576.0,,0.0,1.0,888.0,0.0,1739553.0,1722745.0,87603.0,81560.0,0.0,,9624.0,5177.0,5058.0,5058.0,1963.0,24.0,3894.0,4243.0,3398.0,4711.0,4711.0,3894.0,,9665.0,9624.0,2131.0,1961.0,1961.0,45.0,13961.0,0.0,1555902637.873757,9625.0,9625.0,5178.0,5059.0,3414.0,5059.0,0.0,0.0,144769.0,224315.0,2.0,3894.0,4244.0,3398.0,4712.0,3894.2900000002,,13961.0,13549.0,49.3445010925,78368.0,1436464.0,5400.0,5400.0,7900.0,5400.0,7900.0,19737.0,197929.0,8500.0,0.76,0.71,0.19,70.5005555556,5270.375,11206.661,6028.218,15415.17,,6999.0,0.23,0.73,9666.0,9625.0,9625.0,0.0,-1.0,-1.0,1.0,4000.0,228.0,163.0,228.0,186.0,0.0,42.0,0.0,1.0,43.0,94.0,-1.0,91.0,-1.0,-1.0,95.0,100.0,-1.0,77.0,0.0,47.0,0.0,1.0,0.0,26035.0,0.0,3372.0,3372.0,,,,8500.0,5400.0,8400.0,8500.0,8500.0,9000,9000,1555902498,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190422_8P_522892e69173b42a966bf450a0a60f8a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190422_8P_522892e69173b42a966bf450a0a60f8a,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-04-192.168.10.92,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,21,04,freshdirect-search,16,2019,200,Test Complete,19.04
,24.0,5082.0,0.0,3996.0,7700.0,3996.484999996,3996.484999996,4849.0,1983.0,9198.0,3996.0,0.0,1.0,879.0,0.0,1813855.0,1797365.0,98175.0,92580.0,0.0,,11311.0,5082.0,4960.0,4960.0,1995.0,6.0,3996.0,4260.0,3550.0,4711.0,4711.0,3996.0,,11360.0,11311.0,2169.0,1994.0,1994.0,45.0,15389.0,0.0,1555947165.650884,11312.0,11312.0,5082.0,4961.0,3553.0,4961.0,0.0,0.0,135301.0,192664.0,2.0,3996.0,4261.0,3550.0,4712.0,3996.484999996,,15389.0,14910.0,46.6520650814,78690.0,1451845.0,0.0,0.0,7700.0,0.0,7700.0,34907.0,251158.0,7900.0,0.73,0.64,0.18,1264.925,4853.577,15921.918,6166.973,15921.918,,7227.0,0.23,0.73,11360.0,11312.0,11312.0,0.0,-1.0,-1.0,1.0,4000.0,250.0,184.0,250.0,204.0,0.0,46.0,0.0,1.0,43.0,94.0,-1.0,87.0,-1.0,-1.0,95.0,100.0,-1.0,80.0,0.0,53.0,0.0,1.0,0.0,26697.0,0.0,3520.0,3520.0,,,,7900.0,5200.0,7600.0,7900.0,7900.0,9000,9000,1555947032,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190422_BF_b8aa1d8be55627308071617e23d34b9f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190422_BF_b8aa1d8be55627308071617e23d34b9f,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-07-192.168.10.95,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,22,04,freshdirect-search,17,2019,200,Test Complete,19.04
,24.0,4992.0,0.0,3787.0,7800.0,3787.8249999994,3787.8199999977,4687.0,1894.0,14266.0,3787.0,0.0,1.0,880.0,0.0,1819015.0,1802446.0,98715.0,94340.0,0.0,,11609.0,4992.0,4845.0,4845.0,1905.0,9.0,3787.0,4075.0,3308.0,4527.0,4527.0,3787.0,,11666.0,11609.0,2082.0,1904.0,1904.0,43.0,15700.0,0.0,1555990770.216609,11610.0,11610.0,4992.0,4846.0,3549.0,4845.0,0.0,0.0,131755.0,185513.0,2.0,3788.0,4075.0,3308.0,4528.0,3787.8199999977,,15700.0,14289.0,45.5095541401,82351.0,1455532.0,0.0,0.0,7800.0,0.0,7800.0,34907.0,253411.0,7800.0,0.73,0.64,0.16,984.876,5563.556,11356.542,7445.347,16464.832,,7544.0,0.23,0.73,11667.0,11610.0,11610.0,0.0,-1.0,-1.0,1.0,3800.0,252.0,189.0,252.0,207.0,0.0,45.0,0.0,1.0,43.0,94.0,-1.0,87.0,-1.0,-1.0,95.0,100.0,-1.0,81.0,0.0,53.0,0.0,1.0,0.0,28990.0,0.0,3276.0,3276.0,,,,7800.0,5100.0,7400.0,7700.0,7800.0,9000,9000,1555990663,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190423_WE_49f78ad24fc143c0700a9c8491310aab,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190423_WE_49f78ad24fc143c0700a9c8491310aab,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-07-192.168.10.75,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,22,04,freshdirect-search,17,2019,200,Test Complete,19.04
,24.0,5415.0,5700.0,4208.0,7800.0,4208.3800000037,4208.375000002,5340.0,2268.0,8405.0,,0.0,1.0,873.0,0.0,1735703.0,1719575.0,87026.0,82721.0,0.0,,10466.0,5415.0,5303.0,5303.0,2279.0,12.0,4208.0,4638.0,3737.0,5007.0,5007.0,4208.0,,10511.0,10466.0,2453.0,2278.0,2278.0,44.0,14712.0,0.0,1556035805.681239,10467.0,10466.0,5415.0,5304.0,3401.0,5303.0,0.0,0.0,139481.0,209729.0,2.0,4208.0,4639.0,3738.0,5007.0,4208.375000002,,14712.0,12149.0,41.5384615385,79123.0,1435579.0,5700.0,5700.0,7800.0,5700.0,7800.0,19737.0,198860.0,8600.0,0.73,0.64,0.13,1185.473,5782.556,12071.217,6962.928,16948.5579999924,,7944.0,0.23,0.73,10511.0,10466.0,10467.0,0.0,-1.0,-1.0,1.0,4200.0,231.0,170.0,231.0,187.0,0.0,44.0,0.0,1.0,44.0,94.0,-1.0,91.0,-1.0,-1.0,95.0,100.0,-1.0,77.0,0.0,47.0,0.0,1.0,0.0,26357.0,0.0,3697.0,3697.0,,,,8600.0,5700.0,8600.0,8600.0,8600.0,9000,9000,1556035723,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190423_N2_da049539b744f2851b18b71c91824a3c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190423_N2_da049539b744f2851b18b71c91824a3c,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-04-192.168.10.83,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,23,04,freshdirect-search,17,2019,200,Test Complete,19.04
,24.0,,0.0,,7900.0,3831.3700000017,3831.365,4800.0,1860.0,,,0.0,1.0,881.0,0.0,1774207.0,1760825.0,57026.0,52350.0,0.0,,11070.0,5185.0,5063.0,5063.0,1884.0,7.0,3831.0,4223.0,3287.0,4659.0,4659.0,3831.0,,11121.0,11071.0,2056.0,1884.0,1884.0,45.0,,,1556078951.135236,11071.0,11071.0,5185.0,5063.0,3539.0,5063.0,0.0,0.0,126107.0,191165.0,0.0,3831.0,4224.0,3287.0,4659.0,3831.365,,15929.0,14269.0,47.5508163945,79221.0,1453897.0,0.0,0.0,7900.0,0.0,7900.0,34907.0,252615.0,8000.0,0.76,0.71,0.17,73.6697142857,5137.62,15745.282,7082.881,15745.282,,7178.0,0.23,0.73,11121.0,11071.0,11071.0,0.0,-1.0,-1.0,1.0,3900.0,177.0,170.0,177.0,162.0,0.0,15.0,0.0,1.0,44.0,94.0,-1.0,87.0,-1.0,-1.0,95.0,100.0,-1.0,80.0,0.0,48.0,0.0,1.0,0.0,25673.0,0.0,3257.0,3257.0,,,,8000.0,5300.0,7600.0,7900.0,7900.0,9000,9000,1556078864,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190424_64_84c90b8410632365da9e6a27e52d4a39,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190424_64_84c90b8410632365da9e6a27e52d4a39,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM03-01-192.168.10.79,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,24,04,freshdirect-search,17,2019,200,Test Complete,19.04
,24.0,,0.0,,8300.0,4506.3399999999,4506.3399999999,5144.0,2112.0,,,0.0,1.0,876.0,0.0,1772247.0,1758878.0,56794.0,52115.0,0.0,,11962.0,5468.0,5300.0,5300.0,2145.0,19.0,4506.0,4621.0,3761.0,4928.0,4928.0,4506.0,,12021.0,11963.0,2320.0,2145.0,2145.0,45.0,,,1556123061.588852,11963.0,11963.0,5468.0,5300.0,3559.0,5300.0,0.0,0.0,117429.0,178548.0,0.0,4506.0,4621.0,3762.0,4928.0,4506.3399999999,,17204.0,16810.0,50.1641301104,79208.0,1454018.0,0.0,0.0,8300.0,0.0,8300.0,34907.0,250757.0,8400.0,0.73,0.64,0.18,1214.989,4960.523,12246.362,6176.264,16529.8389999998,,7303.0,0.23,0.73,12021.0,11963.0,11963.0,0.0,-1.0,-1.0,1.0,4500.0,176.0,169.0,176.0,161.0,0.0,15.0,0.0,1.0,44.0,94.0,-1.0,87.0,-1.0,-1.0,95.0,100.0,-1.0,81.0,0.0,47.0,0.0,1.0,0.0,27443.0,0.0,3729.0,3729.0,,,,8400.0,5600.0,8200.0,8300.0,8300.0,9000,9000,1556122984,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190424_MX_b0858ee4424b5294d1c7c32406fe1d5d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190424_MX_b0858ee4424b5294d1c7c32406fe1d5d,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM01-01-172.16.20.252,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,24,04,freshdirect-search,17,2019,200,Test Complete,19.04
,24.0,,0.0,,8200.0,4161.7499999993,4161.7499999993,4963.0,2165.0,,,0.0,1.0,868.0,0.0,1762316.0,1749083.0,57505.0,52113.0,0.0,,11081.0,5393.0,5279.0,5279.0,2193.0,11.0,4161.0,4354.0,3565.0,4833.0,4833.0,4161.0,,11149.0,11081.0,2367.0,2193.0,2193.0,46.0,,,1556167429.074092,11082.0,11082.0,5394.0,5280.0,3602.0,5280.0,0.0,0.0,122298.0,196151.0,0.0,4162.0,4355.0,3565.0,4834.0,4161.7499999993,,16575.0,13430.0,42.9347826087,83134.0,1447153.0,0.0,0.0,8200.0,0.0,8200.0,34907.0,247833.0,8300.0,0.73,0.64,0.17,1187.76,5203.567,16355.317,5829.827,16355.317,,7175.0,0.23,0.73,11150.0,11082.0,11082.0,0.0,-1.0,-1.0,1.0,4200.0,177.0,169.0,177.0,163.0,0.0,14.0,0.0,1.0,44.0,94.0,-1.0,86.0,-1.0,-1.0,95.0,100.0,-1.0,80.0,0.0,48.0,0.0,1.0,0.0,25836.0,0.0,3529.0,3529.0,,,,8300.0,5700.0,8100.0,8100.0,8200.0,9000,9000,1556167319,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190425_K2_1e38edb3f7d3686cc253597e81581aa1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190425_K2_1e38edb3f7d3686cc253597e81581aa1,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-01-172.16.20.235,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,25,04,freshdirect-search,17,2019,200,Test Complete,19.04
,24.0,,0.0,,7400.0,4056.075,4056.075,4553.0,1978.0,,,0.0,1.0,881.0,0.0,1631538.0,1615376.0,96455.0,91304.0,0.0,,10442.0,4804.0,4688.0,4688.0,1993.0,13.0,4056.0,4155.0,3405.0,4672.0,4672.0,4056.0,,10527.0,10442.0,2174.0,1991.0,1991.0,44.0,,,1556211261.891852,10443.0,10443.0,4805.0,4689.0,3546.0,4689.0,0.0,0.0,123676.0,190830.0,2.0,4056.0,4156.0,3405.0,4673.0,4056.075,,15170.0,12169.0,41.1705006766,79596.0,1309987.0,0.0,0.0,7400.0,0.0,7400.0,30476.0,214223.0,7500.0,0.73,0.64,0.14,1360.14,5530.925,12029.061,6610.148,16661.806,,7774.0,0.23,0.73,10527.0,10443.0,10443.0,0.0,-1.0,-1.0,1.0,4000.0,241.0,178.0,241.0,196.0,0.0,45.0,0.0,1.0,42.0,94.0,-1.0,86.0,-1.0,-1.0,94.0,100.0,-1.0,100.0,0.0,49.0,0.0,1.0,0.0,26233.0,0.0,3377.0,3377.0,,,,7500.0,4900.0,7300.0,7300.0,7400.0,9000,9000,1556211147,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190425_H7_9b7229fe1ab4ce9d25f670d21bb2854e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190425_H7_9b7229fe1ab4ce9d25f670d21bb2854e,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-05-172.16.20.223,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,25,04,freshdirect-search,17,2019,200,Test Complete,19.04
,24.0,,0.0,,7300.0,3932.074999997,3932.0700000026,4452.0,1811.0,,,0.0,1.0,879.0,0.0,1808445.0,1792382.0,73443.0,67582.0,0.0,,10414.0,4692.0,4573.0,4573.0,1824.0,7.0,3932.0,3932.0,3255.0,4310.0,4310.0,3932.0,,10475.0,10414.0,2002.0,1823.0,1823.0,45.0,,,1556255420.663495,10414.0,10414.0,4692.0,4574.0,3552.0,4573.0,0.0,0.0,137034.0,208343.0,2.0,3932.0,3932.0,3256.0,4311.0,3932.0700000026,,15008.0,12470.0,41.9582772544,79619.0,1443377.0,0.0,0.0,7300.0,0.0,7300.0,36598.0,257847.0,7400.0,0.73,0.64,0.18,1190.464,5140.218,11530.565,6004.978,16467.765,,7231.0,0.23,0.73,10476.0,10414.0,10414.0,0.0,-1.0,-1.0,1.0,3900.0,249.0,183.0,249.0,202.0,0.0,47.0,0.0,1.0,44.0,94.0,-1.0,86.0,-1.0,-1.0,95.0,100.0,-1.0,74.0,0.0,49.0,0.0,1.0,0.0,26469.0,0.0,3218.0,3218.0,,,,7400.0,4800.0,7000.0,7300.0,7300.0,9000,9000,1556255278,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190426_ED_5103b42f0eaa7c4dffed06bb6d070dc7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190426_ED_5103b42f0eaa7c4dffed06bb6d070dc7,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-06-172.16.20.195,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,26,04,freshdirect-search,17,2019,200,Test Complete,19.04
,24.0,,0.0,,8800.0,5091.735,5091.735,5720.0,2089.0,,,0.0,1.0,933.0,0.0,1813852.0,1797627.0,73438.0,68396.0,0.0,,11868.0,5920.0,5760.0,5760.0,2107.0,11.0,5091.0,5091.0,4393.0,5505.0,5505.0,5091.0,,11917.0,11868.0,2273.0,2106.0,2106.0,45.0,,,1556299559.121759,11869.0,11869.0,5921.0,5761.0,3589.0,5761.0,0.0,0.0,127601.0,183806.0,2.0,5092.0,5092.0,4393.0,5505.0,5091.735,,16304.0,15200.0,47.4258970359,82989.0,1447310.0,0.0,0.0,8800.0,0.0,8800.0,36436.0,259182.0,8800.0,0.73,0.64,0.12,1311.567,5907.635,11934.816,6806.507,20449.8149999995,,7974.0,0.23,0.73,11918.0,11869.0,11869.0,0.0,-1.0,-1.0,1.0,5100.0,248.0,185.0,248.0,202.0,0.0,46.0,0.0,1.0,44.0,94.0,-1.0,86.0,-1.0,-1.0,95.0,100.0,-1.0,76.0,0.0,50.0,0.0,1.0,0.0,29189.0,0.0,4365.0,4365.0,,,,8800.0,6100.0,8700.0,8800.0,8800.0,9000,9000,1556299448,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190426_06_1281a3a1bb6d21fd2c34469ba7e75ecd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190426_06_1281a3a1bb6d21fd2c34469ba7e75ecd,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM02-02-172.16.20.233,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,26,04,freshdirect-search,17,2019,200,Test Complete,19.04
,24.0,,0.0,,7900.0,3973.79,3973.7850000001,4903.0,2033.0,,,0.0,1.0,882.0,0.0,1820028.0,1803736.0,73660.0,68207.0,0.0,,10976.0,5263.0,5136.0,5135.0,2043.0,14.0,3973.0,4426.0,3477.0,4691.0,4691.0,3973.0,,11031.0,10976.0,2220.0,2043.0,2043.0,46.0,,,1556387701.713646,10977.0,10977.0,5263.0,5136.0,3546.0,5136.0,0.0,0.0,139316.0,201669.0,2.0,3974.0,4427.0,3478.0,4692.0,3973.7850000001,,15097.0,13839.0,45.4963839579,79836.0,1448827.0,0.0,0.0,7900.0,0.0,7900.0,36598.0,263752.0,8000.0,0.76,0.71,0.19,71.0424444444,4978.462,15610.887,5819.022,15610.887,,6946.0,0.23,0.73,11031.0,10977.0,10977.0,0.0,-1.0,-1.0,1.0,4000.0,249.0,185.0,249.0,203.0,0.0,46.0,0.0,1.0,43.0,94.0,-1.0,87.0,-1.0,-1.0,95.0,100.0,-1.0,75.0,0.0,50.0,0.0,1.0,0.0,25884.0,0.0,3446.0,3446.0,,,,8000.0,5400.0,7600.0,7900.0,7900.0,9000,9000,1556387553,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190427_89_d70c1cbe497898b8cd9b8fc2709a7568,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190427_89_d70c1cbe497898b8cd9b8fc2709a7568,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-05-172.16.20.191,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,27,04,freshdirect-search,17,2019,200,Test Complete,19.04
,24.0,,0.0,,8500.0,4125.7549999937,4125.7499999992,5343.0,2056.0,,,0.0,1.0,874.0,0.0,1819295.0,1803331.0,73372.0,68332.0,0.0,,11704.0,5471.0,5327.0,5327.0,2071.0,4.0,4125.0,4651.0,3613.0,5081.0,5081.0,4125.0,,11769.0,11704.0,2245.0,2070.0,2070.0,45.0,,,1556432059.70758,11705.0,11704.0,5472.0,5327.0,3611.0,5327.0,0.0,0.0,130462.0,186893.0,2.0,4126.0,4651.0,3613.0,5081.0,4125.7499999992,,16001.0,17160.0,53.5413416537,82961.0,1447291.0,0.0,0.0,8500.0,0.0,8500.0,36598.0,264879.0,8500.0,0.73,0.64,,,,,,,,,,0.73,11770.0,11705.0,11705.0,0.0,-1.0,-1.0,1.0,4100.0,248.0,185.0,248.0,202.0,0.0,46.0,0.0,1.0,43.0,94.0,-1.0,87.0,-1.0,-1.0,95.0,100.0,-1.0,75.0,0.0,50.0,0.0,1.0,0.0,28688.0,0.0,3579.0,3579.0,,,,8500.0,5800.0,8300.0,8500.0,8500.0,9000,9000,1556431916,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190428_1C_3b45a468256fb60278454c4d6ae90777,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190428_1C_3b45a468256fb60278454c4d6ae90777,1.0,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,VM04-06-172.16.20.195,https://www.freshdirect.com/srch.jsp?searchParams=Goya+Black+Beans,28,04,freshdirect-search,17,2019,200,Test Complete,19.04
