data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,4123.0,,4057.0,,4057.3000000004,4057.3000000004,4363,2138,8390.0,,0,1,701.0,1,3243849,3198188,50734,41384,0,,14661,4123,4109,4108,2147,18.0,4057.0,4057.0,3999.0,4057.0,4057.0,4057.0,4057.0,14738,14661,2608,2146.0,2146.0,25,19684.0,0.0,1543272151.556207,14662,14662,4123,4110,1025,4109,0,0,184876,255364.0,1,4057.0,4057.0,4000.0,4057.0,4057.3000000004,4057.0,19684,19090,40.1894736842,15449,2138483,,,,,217218,995080,9900,0.74,0.87,0.42,2272.382,4798.477,7601.432,4798.49,7601.4319999924,,6016.0,0.31,0.9,14739,14662,14662,0,-1,-1,1,4100,191,147,191,149,1,41,99999,1,36,93,-1,79,-1,-1,100,100,-1,0,0,1,0,1,0,28663,0,10983.0,10983.0,9900,4100,5000,5200,5200,9000,9000,1543272241,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181126_Z9_d2daa9ad141260009e5504d6d2f039bf,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181126_Z9_d2daa9ad141260009e5504d6d2f039bf,,https://jet.com/search?term=socks,VM3-05-192.168.10.84,https://jet.com/search?term=socks,26,11,search,48,2018,200,Test Complete,18.1
24,4228.0,,4214.0,,4214.2000000022,4214.2000000022,4385,2201,7004.0,,0,1,700.0,1,3327011,3192658,48519,42574,0,,16248,4227,4184,4183,2211,23.0,4214.0,4214.0,4068.0,4214.0,4214.0,4214.0,4214.0,16267,16248,2721,2210.0,2210.0,25,22508.0,0.0,1543316252.008102,16249,16249,4228,4185,1042,4184,0,0,163835,227267.0,1,4214.0,4214.0,4068.0,4214.0,4214.2000000022,4214.0,22508,18260,34.947368421,44878,2173551,,,,,205205,951853,9900,0.74,0.87,0.29,1941.405,4575.062,7078.3669999999975,4575.074000000001,24793.563,,5942.0,0.31,0.9,16268,16249,16249,0,-1,-1,1,4200,215,153,215,158,1,56,99999,1,36,90,-1,79,-1,-1,98,100,-1,0,0,4,0,1,0,31087,0,11729.0,11729.0,9900,4200,4800,5000,5500,9000,9000,1543316344,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181127_V0_6832416cff41e51c84d77040cbf43e52,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181127_V0_6832416cff41e51c84d77040cbf43e52,,https://jet.com/search?term=socks,VM1-04-192.168.10.62,https://jet.com/search?term=socks,27,11,search,48,2018,200,Test Complete,18.1
24,4181.0,,4110.0,,4110.1000000053,4110.1000000053,6160,2114,8667.0,,0,1,716.0,1,3362276,3296762,49726,43893,0,14467.0,15953,4180,4166,4165,2127,29.0,4110.0,4110.0,4053.0,4110.0,4110.0,4110.0,4110.0,15978,15953,2543,2125.0,2125.0,25,22162.0,0.0,1543360111.579699,15954,15954,4181,4166,1108,4166,0,0,167711,238205.0,1,4110.0,4110.0,4053.0,4110.0,4110.1000000053,4110.0,22162,21230,40.6627082934,15448,2157599,,,,,206183,970996,15100,0.74,0.87,0.31,1690.912,4735.249,7603.001,4735.268,7603.001,,11956.0,0.31,0.9,15979,15954,15954,0,-1,-1,1,4100,227,165,227,168,1,58,99999,1,38,93,-1,79,-1,-1,100,100,-1,0,0,5,0,1,0,31454,0,11135.0,11135.0,15100,15000,15000,15000,15100,9000,9000,1543360205,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181127_CP_a6cd52b73934df2949ce2170c9aeccd3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181127_CP_a6cd52b73934df2949ce2170c9aeccd3,,https://jet.com/search?term=socks,VM2-03-192.168.10.71,https://jet.com/search?term=socks,27,11,search,48,2018,200,Test Complete,18.1
24,4106.0,,4057.0,,4057.3999999906,4057.3999999906,6377,2155,17010.0,4057.0,0,1,701.0,2,3449980,3419235,50520,44066,0,,15993,4106,4091,4090,2168,12.0,4057.0,4057.0,4001.0,4057.0,4057.0,4057.0,4057.0,16028,15993,2686,2168.0,2168.0,27,21122.0,0.0,1543404172.1478221,15994,15994,4106,4092,1056,4091,0,0,181893,247072.0,1,4057.0,4057.0,4002.0,4057.0,4057.3999999906,4057.0,21122,17639,35.7591729171,15449,2133528,,,,,201292,1113147,15200,0.81,0.87,0.16,1878.889,4954.383,6540.138000000001,4954.398,32224.1500000153,,12738.0,0.31,0.9,16029,15994,15994,0,-1,-1,1,4100,219,160,219,162,1,56,99999,1,38,94,-1,82,-1,-1,100,100,-1,0,0,4,0,1,0,29440,0,11144.0,11144.0,15200,15200,15200,15200,15200,9000,9000,1543404262,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181128_6S_749e3a726511bfe19ff7f5ac9abd4bd3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181128_6S_749e3a726511bfe19ff7f5ac9abd4bd3,,https://jet.com/search?term=socks,VM1-01-192.168.10.43,https://jet.com/search?term=socks,28,11,search,48,2018,200,Test Complete,18.1
24,4410.0,,4355.0,,4355.5000000051,4355.5000000051,6480,2544,6613.0,,0,1,702.0,1,3305696,3225667,51614,44696,0,,15681,4409,4395,4395,2555,8.0,4355.0,4355.0,4308.0,4355.0,4355.0,4355.0,4355.0,15711,15681,2987,2554.0,2554.0,28,21271.0,0.0,1543447477.864995,15681,15681,4410,4396,1103,4395,0,0,176520,245540.0,1,4355.0,4355.0,4309.0,4355.0,4355.5000000051,4355.0,21271,18169,35.7536402991,15454,2150099,,,,,200394,922055,14900,0.74,0.87,0.16,2020.628,4985.471,6015.821,4985.484,32929.259000007594,,12943.0,0.31,0.9,15712,15681,15681,0,-1,-1,1,4400,222,161,222,164,1,57,99999,1,38,93,-1,79,-1,-1,100,100,-1,0,0,5,0,1,0,29842,0,10998.0,10998.0,14900,14900,14900,14900,14900,9000,9000,1543447571,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181128_MM_d5e37c76cc31e9f6c063a5e85a1ac954,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181128_MM_d5e37c76cc31e9f6c063a5e85a1ac954,,https://jet.com/search?term=socks,VM4-02-192.168.10.90,https://jet.com/search?term=socks,28,11,search,48,2018,200,Test Complete,18.1
24,5190.0,,5110.0,,5110.5000000002,5110.5000000002,7126,3122,7821.0,,0,1,697.0,1,3332936,3252866,53750,44120,0,,16050,5189,5167,5166,3138,24.0,5110.0,5110.0,5032.0,5110.0,5110.0,5110.0,5110.0,16128,16050,3555,3136.0,3136.0,27,21595.0,0.0,1543491591.864527,16051,16051,5190,5167,1123,5167,0,0,180422,251594.0,1,5111.0,5111.0,5033.0,5111.0,5110.5000000002,5111.0,21595,19339,37.9886073463,15449,2153254,,,,,201073,946064,15400,0.74,0.87,0.19,2077.933,4718.136,5656.606,4718.146,31733.46,,12391.0,0.31,0.9,16129,16051,16051,0,-1,-1,1,5100,223,160,223,171,1,51,99999,1,38,94,-1,79,-1,-1,100,100,-1,0,0,5,0,1,0,30982,0,11695.0,11695.0,15400,15400,15400,15400,15400,9000,9000,1543491686,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181129_RK_e839bf6397bbeac9ef9ed304fd651aad,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181129_RK_e839bf6397bbeac9ef9ed304fd651aad,,https://jet.com/search?term=socks,VM2-06-192.168.10.74,https://jet.com/search?term=socks,29,11,search,48,2018,200,Test Complete,18.1
24,4212.0,,4113.0,,4113.1999999998,4113.1999999998,6032,2101,15302.0,4113.0,0,1,700.0,1,3330433,3265289,50001,44162,0,,15694,4212,4190,4190,2112,6.0,4113.0,4113.0,4061.0,4113.0,4113.0,4113.0,4113.0,15719,15694,2525,2111.0,2111.0,26,21166.0,0.0,1543535583.238833,15694,15694,4212,4191,1114,4190,0,0,174688,240218.0,1,4113.0,4113.0,4061.0,4113.0,4113.1999999998,4113.0,21166,19620,39.764896635599996,15451,2155473,,,,,205385,941625,14800,0.74,0.87,0.14,1938.844,5083.65,7270.37,5083.664000000002,30322.303,,11893.0,0.31,0.9,15720,15695,15694,0,-1,-1,1,4100,223,164,223,165,1,57,99999,1,39,94,-1,79,-1,-1,100,100,-1,0,0,4,0,1,0,29824,0,10911.0,10911.0,14800,14700,14800,14800,14800,9000,9000,1543535673,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181129_Z5_ae039e3eb7ff66bfe559e30bfc66e4d7,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181129_Z5_ae039e3eb7ff66bfe559e30bfc66e4d7,,https://jet.com/search?term=socks,VM1-07-192.168.11.94,https://jet.com/search?term=socks,29,11,search,48,2018,200,Test Complete,18.1
24,4346.0,,4278.0,,4278.2999999981,4278.2999999981,6690,2254,12651.0,4278.0,0,1,701.0,1,3330280,3265489,51701,44787,0,,19604,4345,4316,4315,2267,21.0,4278.0,4278.0,4112.0,4278.0,4278.0,4278.0,4278.0,19647,19604,2770,2267.0,2267.0,30,22611.0,0.0,1543579787.431492,19604,19605,4346,4317,1128,4316,0,0,163593,188212.0,1,4278.0,4278.0,4112.0,4278.0,4278.2999999981,4278.0,22611,23780,41.814665025500005,15449,2155465,,,,,206461,940573,15900,0.74,0.87,0.3,2161.063,4856.91,7651.374,4856.925,7651.3739999924,,12278.0,0.31,0.9,19647,19605,19604,0,-1,-1,1,4300,224,177,224,167,1,56,99999,1,38,93,-1,79,-1,-1,100,100,-1,0,0,4,0,1,0,33921,0,12054.0,12054.0,15900,15800,15800,15800,15900,9000,9000,1543579882,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181130_ZF_525be2343c408a34b2b04ed05ada2f44,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181130_ZF_525be2343c408a34b2b04ed05ada2f44,,https://jet.com/search?term=socks,VM2-02-192.168.10.70,https://jet.com/search?term=socks,30,11,search,48,2018,200,Test Complete,18.1
24,14513.0,,14431.0,,14431.9999999998,14431.9999999998,16845,12237,19186.0,14513.0,0,1,732.0,1,3272319,3241915,49415,44039,0,,27329,14512,14492,14491,12250,13.0,14431.0,14431.0,14353.0,14431.0,14431.0,14431.0,14431.0,27363,27329,12672,12249.0,12249.0,25,31920.0,0.0,1543623482.19347,27329,27329,14513,14492,1077,14492,0,0,166251,214810.0,1,14432.0,14432.0,14354.0,14432.0,14431.9999999998,14432.0,31920,23370,33.8254450716,46329,2176322,,,,,193917,894454,26400,0.74,0.87,0.15,2066.534,4792.581,7640.217,4792.594,30570.122999999,,12328.0,0.31,0.9,27364,27329,27329,0,-1,-1,1,14500,211,162,211,158,1,52,99999,1,37,93,-1,79,-1,-1,98,100,-1,0,0,3,0,1,0,42376,0,21828.0,21828.0,26400,26300,26400,26400,26400,9000,9000,1543623586,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181201_1V_078db180267530dca5d7a14137a39264,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181201_1V_078db180267530dca5d7a14137a39264,,https://jet.com/search?term=socks,VM1-03-192.168.10.61,https://jet.com/search?term=socks,30,11,search,48,2018,200,Test Complete,18.1
24,4455.0,,4381.0,,4381.2000000034,4381.2000000034,6402,2527,8781.0,,0,1,705.0,1,3316297,3278058,51270,43162,0,,15412,4455,4441,4441,2539,15.0,4381.0,4381.0,4340.0,4381.0,4381.0,4381.0,4381.0,15479,15412,3039,2539.0,2539.0,24,20799.0,0.0,1543667545.233506,15413,15413,4455,4442,1064,4441,0,0,181496,254389.0,1,4381.0,4381.0,4341.0,4381.0,4381.2000000034,4381.0,20799,17570,35.6678846935,16904,2141931,,,,,209698,973577,14700,0.74,0.87,0.17,1892.18,4552.219,7159.2959999999985,4552.23,30954.818999992403,,12057.0,0.31,0.9,15480,15413,15413,0,-1,-1,1,4400,222,159,222,168,1,53,99999,1,38,94,-1,79,-1,-1,100,100,-1,0,0,3,0,1,0,29475,0,10987.0,10987.0,14700,14600,14700,14700,14700,9000,9000,1543667635,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181201_ZH_2ee16f96c738267eb03722a06d228cf1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181201_ZH_2ee16f96c738267eb03722a06d228cf1,,https://jet.com/search?term=socks,VM1-01-192.168.10.43,https://jet.com/search?term=socks,1,12,search,48,2018,200,Test Complete,18.1
24,4485.0,,4409.0,,4409.2000000001,4409.2000000001,6495,2398,11984.0,4409.0,0,1,699.0,1,3304344,3238859,51629,44187,0,,16363,4484,4470,4469,2413,17.0,4409.0,4409.0,4363.0,4409.0,4409.0,4409.0,4409.0,16439,16363,2880,2412.0,2412.0,26,22426.0,0.0,1543711212.220485,16363,16364,4485,4471,1133,4470,0,0,164986,231926.0,1,4409.0,4409.0,4364.0,4409.0,4409.2000000001,4409.0,22426,20190,38.6633473765,44877,2184759,,,,,191762,884077,15500,0.74,0.87,0.17,1386.5970000000002,4975.718,5949.263000000001,4975.733,30261.29,,12037.0,0.31,0.9,16440,16364,16363,0,-1,-1,1,4400,224,161,224,167,1,56,99999,1,38,93,-1,79,-1,-1,98,100,-1,0,0,5,0,1,0,31762,0,11485.0,11485.0,15500,15400,15500,15500,15500,9000,9000,1543711305,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181202_0N_9cfad7dec250a1bddf69865b9b8d1184,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181202_0N_9cfad7dec250a1bddf69865b9b8d1184,,https://jet.com/search?term=socks,VM2-01-192.168.10.69,https://jet.com/search?term=socks,1,12,search,48,2018,200,Test Complete,18.1
24,4575.0,,4528.0,,4528.0000000057,4528.0000000057,4778,2705,11882.0,4528.0,0,1,703.0,1,3250056,3124906,49528,42821,0,,15995,4574,4560,4559,2713,23.0,4528.0,4528.0,4476.0,4528.0,4528.0,4528.0,4528.0,16013,15996,3153,2712.0,2712.0,26,21903.0,0.0,1543755311.7876446,15996,15996,4575,4561,1050,4560,0,0,169291,235114.0,1,4528.0,4528.0,4477.0,4528.0,4528.0000000057,4528.0,21903,17769,34.7681471336,15453,2144656,,,,,199278,904415,9200,0.74,0.87,0.27,1958.416,5032.143,5998.03,5032.155,30719.551,,6318.0,0.31,0.9,16014,15996,15996,0,-1,-1,1,4600,223,156,223,161,1,61,99999,1,38,93,-1,78,-1,-1,100,100,-1,0,0,3,0,1,0,30915,0,11224.0,11224.0,9200,4600,5300,5700,6200,9000,9000,1543755402,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181202_RN_ed1684a83ce7cc4096cb44bd2debb7f9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181202_RN_ed1684a83ce7cc4096cb44bd2debb7f9,,https://jet.com/search?term=socks,VM2-05-192.168.10.73,https://jet.com/search?term=socks,2,12,search,48,2018,200,Test Complete,18.1
24,4042.0,,3959.0,,3959.6999999994,3959.6999999994,4153,2157,6165.0,,0,1,697.0,1,3243472,3118412,49707,43002,0,,16698,4041,4011,4010,2171,5.0,3959.0,3959.0,3911.0,3959.0,3959.0,3959.0,3959.0,16716,16698,2621,2170.0,2170.0,26,21562.0,0.0,1543798721.115902,16698,16698,4042,4011,1022,4010,0,0,167146,214456.0,1,3960.0,3960.0,3912.0,3960.0,3959.6999999994,3960.0,21562,18850,36.4956437561,15449,2142148,,,,,193347,905379,9100,0.74,0.87,0.13,1968.956,7048.103,7947.566,7048.114000000001,25826.842000001,,8140.0,0.31,0.9,16716,16698,16698,0,-1,-1,1,4000,217,155,217,159,1,57,99999,1,37,93,-1,79,-1,-1,100,100,-1,0,0,4,0,1,0,30520,0,10950.0,10950.0,9100,4000,4600,4700,5000,9000,9000,1543798813,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181203_D4_38e4c8b6719c70f425ae94d0a43a8c1b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181203_D4_38e4c8b6719c70f425ae94d0a43a8c1b,,https://jet.com/search?term=socks,VM2-08-192.168.10.76,https://jet.com/search?term=socks,2,12,search,48,2018,200,Test Complete,18.1
24,4209.0,,4135.0,,4135.199999997,4135.199999997,4364,2274,11316.0,4135.0,0,1,705.0,1,3287079,3162320,53045,43627,0,,16613,4208,4196,4195,2285,15.0,4135.0,4135.0,4088.0,4135.0,4135.0,4135.0,4135.0,16690,16613,2749,2284.0,2284.0,30,21736.0,0.0,1543842857.3884811,16614,16614,4209,4196,1028,4196,0,0,168897,220524.0,1,4135.0,4135.0,4089.0,4135.0,4135.199999997,4135.0,21736,20249,38.5273972603,44882,2173411,,,,,197359,911292,8700,0.74,0.87,0.29,2311.778,4819.321,5754.9119999999975,4819.333,32472.811,,6094.0,0.31,0.9,16691,16614,16614,0,-1,-1,1,4200,227,163,227,166,1,60,99999,1,38,93,-1,79,-1,-1,98,100,-1,0,0,3,0,1,0,31321,0,11175.0,11175.0,8700,4200,4800,5300,5300,9000,9000,1543842952,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181203_ZZ_03f5d23b953a9710378c608581447dd4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181203_ZZ_03f5d23b953a9710378c608581447dd4,,https://jet.com/search?term=socks,VM1-06-192.168.10.64,https://jet.com/search?term=socks,3,12,search,49,2018,200,Test Complete,18.1
24,4347.0,,4282.0,,4282.1000000004,4282.0000000002,4453,2279,19497.0,4282.0,0,1,700.0,1,3223100,3088381,49808,43094,0,,15536,4347,4333,4333,2294,16.0,4282.0,4282.0,4225.0,4282.0,4282.0,4282.0,4282.0,15558,15536,2746,2294.0,2294.0,27,21848.0,96.0,1543886235.8788474,15536,15536,4347,4334,1033,4333,0,0,163900,232962.0,1,4282.0,4282.0,4226.0,4282.0,4282.0000000002,4282.0,21944,18679,36.321213299600004,15450,2157762,,,,,191713,869499,9400,0.74,0.87,0.31,1900.342,4686.035,5736.427,4686.051,31227.437,,5686.0,0.31,0.9,15558,15536,15536,0,-1,-1,1,4300,217,154,217,160,1,56,99999,1,38,93,-1,78,-1,-1,100,100,-1,0,0,4,0,1,0,30535,0,11290.0,11290.0,9400,4300,4600,5100,5400,9000,9000,1543886327,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181204_HA_2b0ee3c767cd9092ede5f2160a3fc383,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181204_HA_2b0ee3c767cd9092ede5f2160a3fc383,,https://jet.com/search?term=socks,VM4-02-192.168.10.90,https://jet.com/search?term=socks,3,12,search,49,2018,200,Test Complete,18.1
24,4204.0,,4148.0,,4148.3999999982,4148.3999999982,4331,2272,8604.0,,0,1,875.0,1,3284202,3159155,52085,42657,0,,15620,4203,4190,4189,2282,8.0,4148.0,4148.0,4096.0,4148.0,4148.0,4148.0,4148.0,15695,15621,2794,2281.0,2281.0,27,21575.0,0.0,1543930387.8607528,15621,15621,4204,4191,1052,4190,0,0,170139,236658.0,1,4148.0,4148.0,4096.0,4148.0,4148.3999999982,4148.0,21575,19150,35.9624413146,16906,2161565,,,,,201548,923941,9000,0.74,0.87,0.31,1962.535,4694.955,5655.771,4694.965,31817.4839999924,,5665.0,0.31,0.9,15696,15621,15621,0,-1,-1,1,4200,225,158,225,167,1,57,99999,1,38,94,-1,79,-1,-1,100,100,-1,0,0,4,0,1,0,31553,0,10878.0,10878.0,9000,4200,4200,5200,5200,9000,9000,1543930481,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181204_Q4_0920c878bc28d3bab4c06a58beb4fdc5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181204_Q4_0920c878bc28d3bab4c06a58beb4fdc5,,https://jet.com/search?term=socks,VM4-01-192.168.10.80,https://jet.com/search?term=socks,4,12,search,49,2018,200,Test Complete,18.1
24,4146.0,,4099.0,,4099.1000000004,4099.1000000004,4333,2027,8482.0,,0,1,700.0,1,3299960,3175033,49560,42845,0,,17309,4145,4129,4128,2045,7.0,4099.0,4099.0,4045.0,4099.0,4099.0,4099.0,4099.0,17330,17309,2555,2044.0,2044.0,26,22089.0,0.0,1543973958.2344382,17309,17310,4146,4130,1015,4129,0,0,164488,207762.0,1,4099.0,4099.0,4045.0,4099.0,4099.1000000004,4099.0,22089,21240,41.226708074499996,44878,2187972,,,,,198967,914972,9100,0.74,0.87,0.23,1888.747,4983.085999999998,7552.2980000000025,4983.097,31733.916,,6709.0,0.31,0.9,17330,17310,17309,0,-1,-1,1,4100,214,157,214,160,1,53,99999,1,38,93,-1,79,-1,-1,98,100,-1,0,0,3,0,1,0,31098,0,11462.0,11462.0,9100,4300,5100,5300,5400,9000,9000,1543974051,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181205_HH_185c35c5fb0c8404f9a1315dd494c4b9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181205_HH_185c35c5fb0c8404f9a1315dd494c4b9,,https://jet.com/search?term=socks,VM3-08-192.168.10.87,https://jet.com/search?term=socks,4,12,search,49,2018,200,Test Complete,18.1
24,4098.0,,4024.0,,4024.1000000024,4024.1000000024,4310,2246,12228.0,4024.0,0,1,699.0,1,3354095,3219335,50022,43306,0,,15105,4097,4079,4079,2258,16.0,4024.0,4024.0,3968.0,4024.0,4024.0,4024.0,4024.0,15159,15105,2653,2257.0,2257.0,27,21220.0,0.0,1544018055.672986,15106,15106,4098,4080,1002,4080,0,0,176773,250337.0,1,4024.0,4024.0,3969.0,4024.0,4024.1000000024,4024.0,21220,18589,37.276919991999996,44877,2185606,,,,,207826,966313,8800,0.74,0.87,0.27,1317.7379999999996,4797.874,7078.434,4797.887,32058.240999992402,,6100.0,0.31,0.9,15160,15106,15106,0,-1,-1,1,4100,221,156,221,161,1,59,99999,1,38,93,-1,79,-1,-1,98,100,-1,0,0,3,0,1,0,29396,0,10611.0,10611.0,8800,4100,5400,5400,5400,9000,9000,1544018146,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181205_RQ_bd37dbfc8630e969c7b65680a8195f0d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181205_RQ_bd37dbfc8630e969c7b65680a8195f0d,,https://jet.com/search?term=socks,VM1-05-192.168.10.63,https://jet.com/search?term=socks,5,12,search,49,2018,200,Test Complete,18.1
