data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.redirectEnd,data.average.firstView.chromeUserTiming.redirectStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,,0.0,,0.0,5304.1500000036,5304.1450000019,6977.0,3437.0,,,0.0,1.0,,0.0,1812277.0,1797433.0,65389.0,60432.0,0.0,,14491.0,7279.0,7261.0,7261.0,3448.0,1459.0,5304.0,5579.0,4887.0,6911.0,6911.0,5304.0,,14549.0,14492.0,1459.0,11.0,3811.0,3448.0,3448.0,56.0,,,1556432005.701483,14492.0,14492.0,7279.0,7262.0,6033.0,7262.0,0.0,0.0,130145.0,162590.0,3.0,5304.0,5579.0,4888.0,6912.0,5304.1450000019,,17362.0,18000.0,49.4505494505,23466.0,1404505.0,0.0,0.0,0.0,0.0,30476.0,197305.0,12200.0,0.65,0.57,0.09,680.117,5970.724,18885.782,7754.72,18885.782,,9135.0,0.23,0.67,14550.0,14492.0,14492.0,0.0,-1.0,-1.0,1.0,5300.0,228.0,209.0,228.0,191.0,0.0,37.0,0.0,1.0,41.0,88.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,44.0,0.0,1.0,0.0,28964.0,0.0,4861.0,4861.0,12200.0,6900.0,10300.0,10300.0,12200.0,9000,9000,1556431952,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190428_QC_8c9463ccc681a38b5c46a42a5cdb7e20,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190428_QC_8c9463ccc681a38b5c46a42a5cdb7e20,1.0,https://www.freshdirect.com/,VM01-08-172.16.20.239,https://www.freshdirect.com/,28,04,freshdirect-home,17,2019,200,Test Complete,19.04
,24.0,,0.0,,0.0,4610.3649999995,4610.3599999997,6133.0,2334.0,,,0.0,1.0,,0.0,1808176.0,1792439.0,66812.0,61492.0,0.0,,14060.0,6444.0,6428.0,6428.0,2348.0,1506.0,4610.0,4610.0,3894.0,6085.0,6085.0,4610.0,,14140.0,14060.0,1506.0,21.0,2710.0,2346.0,2346.0,58.0,,,1556475866.192345,14061.0,14060.0,6444.0,6429.0,6030.0,6428.0,0.0,0.0,113621.0,152847.0,3.0,4610.0,4610.0,3895.0,6086.0,4610.3599999997,,18248.0,19109.0,53.8765153651,23466.0,1400643.0,0.0,0.0,0.0,0.0,30476.0,194577.0,12300.0,0.69,0.64,0.08,227.1805,5931.696,15774.055,7283.295,21001.700000001,,9960.0,0.23,0.67,14140.0,14061.0,14061.0,0.0,-1.0,-1.0,1.0,4600.0,284.0,218.0,284.0,217.0,0.0,67.0,0.0,1.0,41.0,88.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,45.0,0.0,1.0,0.0,29178.0,0.0,3862.0,3862.0,12300.0,5600.0,10700.0,10700.0,10700.0,9000,9000,1556475747,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190428_NB_2367da1a85a55432882bd6346f8a2dea,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190428_NB_2367da1a85a55432882bd6346f8a2dea,1.0,https://www.freshdirect.com/,VM04-07-172.16.20.187,https://www.freshdirect.com/,28,04,freshdirect-home,17,2019,200,Test Complete,19.04
,24.0,6324.0,6800.0,4388.0,6800.0,4388.25,4388.25,7318.0,2402.0,10057.0,4388.0,0.0,1.0,,0.0,1742461.0,1726301.0,60131.0,54078.0,0.0,,11938.0,6324.0,6309.0,6309.0,2421.0,1631.0,4388.0,4665.0,3874.0,6047.0,6047.0,4388.0,,11993.0,11939.0,1631.0,14.0,2773.0,2421.0,2421.0,54.0,16185.0,0.0,1556520010.629091,11939.0,11939.0,6324.0,6310.0,5901.0,6309.0,0.0,0.0,126421.0,181010.0,3.0,4388.0,4666.0,3875.0,6048.0,4388.25,,16185.0,16360.0,51.5600378191,29399.0,1385066.0,6800.0,6800.0,6800.0,6800.0,15306.0,146065.0,15600.0,0.65,0.57,0.07,758.439,6168.276,20654.615,7839.522,20654.615,,9718.0,0.23,0.67,11994.0,11939.0,11939.0,0.0,-1.0,-1.0,1.0,4400.0,264.0,195.0,264.0,204.0,0.0,60.0,0.0,1.0,41.0,88.0,-1.0,90.0,-1.0,-1.0,98.0,100.0,-1.0,100.0,0.0,43.0,0.0,1.0,0.0,27118.0,0.0,3848.0,3848.0,10400.0,10200.0,10200.0,10300.0,10300.0,9000,9000,1556519892,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190429_45_d92c2fdfea099d8cc5727258ff28e132,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190429_45_d92c2fdfea099d8cc5727258ff28e132,1.0,https://www.freshdirect.com/,VM04-05-172.16.20.189,https://www.freshdirect.com/,29,04,freshdirect-home,18,2019,200,Test Complete,19.04
,24.0,,0.0,,0.0,4534.0149999975,4534.0149999975,6282.0,2536.0,,,0.0,1.0,,0.0,1819815.0,1803739.0,67367.0,62687.0,0.0,,14387.0,6751.0,6727.0,6727.0,2546.0,1438.0,4534.0,4900.0,4037.0,6359.0,6359.0,4534.0,,14462.0,14387.0,1438.0,19.0,2909.0,2546.0,2546.0,57.0,,,1556608346.455584,14387.0,14387.0,6751.0,6728.0,6071.0,6728.0,0.0,0.0,114655.0,152201.0,3.0,4534.0,4901.0,4037.0,6360.0,4534.0149999975,,18408.0,20069.0,53.8502817279,23473.0,1437053.0,0.0,0.0,0.0,0.0,30476.0,198679.0,12200.0,0.69,0.64,0.09,225.251,5853.165,16935.711,7088.552,16935.711,,9537.0,0.23,0.67,14463.0,14387.0,14387.0,0.0,-1.0,-1.0,1.0,4500.0,289.0,221.0,289.0,221.0,0.0,68.0,0.0,1.0,41.0,88.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,48.0,0.0,1.0,0.0,29702.0,0.0,4007.0,4007.0,12200.0,5900.0,10700.0,10700.0,10700.0,9000,9000,1556608284,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190430_KX_c7fef7b93e03d87779baa31e8648f588,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190430_KX_c7fef7b93e03d87779baa31e8648f588,1.0,https://www.freshdirect.com/,VM03-07-172.16.20.204,https://www.freshdirect.com/,30,04,freshdirect-home,18,2019,200,Test Complete,19.04
,24.0,6230.0,0.0,4228.0,0.0,4228.2249999998,4228.22,6040.0,2389.0,11188.0,4228.0,0.0,1.0,,0.0,1819145.0,1802903.0,67191.0,61546.0,0.0,,13417.0,6230.0,6214.0,6214.0,2398.0,1476.0,4228.0,4515.0,3785.0,5915.0,5915.0,4228.0,,13507.0,13417.0,1476.0,12.0,2771.0,2398.0,2398.0,58.0,18149.0,0.0,1556652263.290914,13418.0,13418.0,6230.0,6214.0,6057.0,6214.0,0.0,0.0,115427.0,163469.0,3.0,4228.0,4515.0,3786.0,5916.0,4228.22,,18149.0,18640.0,52.1690456199,23481.0,1407563.0,0.0,0.0,0.0,0.0,30476.0,198684.0,11200.0,0.65,0.57,0.11,631.915,5885.847,14577.41,6935.548,18393.553999999,,8641.0,0.23,0.67,13508.0,13418.0,13418.0,0.0,-1.0,-1.0,1.0,4300.0,287.0,218.0,287.0,222.0,0.0,65.0,0.0,1.0,42.0,88.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,46.0,0.0,1.0,0.0,28099.0,0.0,3759.0,3759.0,11200.0,5900.0,9900.0,10700.0,11200.0,9000,9000,1556652197,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190430_QT_16723d1b7cdf4f7d329fc91c8b64b6ca,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190430_QT_16723d1b7cdf4f7d329fc91c8b64b6ca,1.0,https://www.freshdirect.com/,VM03-05-172.16.20.211,https://www.freshdirect.com/,30,04,freshdirect-home,18,2019,200,Test Complete,19.04
,24.0,,0.0,,0.0,4115.0500000003,4115.0449999986,5864.0,2198.0,,,0.0,1.0,,0.0,1809815.0,1795317.0,66783.0,61824.0,0.0,,13154.0,5826.0,5803.0,5803.0,2216.0,1448.0,4115.0,4483.0,3693.0,5456.0,5456.0,4115.0,,13216.0,13154.0,1448.0,14.0,2574.0,2214.0,2214.0,55.0,,,1556696409.178298,13155.0,13155.0,5826.0,5804.0,6060.0,5803.0,0.0,0.0,128766.0,163851.0,3.0,4115.0,4483.0,3694.0,5457.0,4115.0449999986,,16253.0,19139.0,54.607703281,23473.0,1399952.0,0.0,0.0,0.0,0.0,30476.0,198681.0,11000.0,0.65,0.57,0.07,771.728,6389.296,20212.901,7819.006,20212.901,,9373.0,0.23,0.67,13216.0,13155.0,13155.0,0.0,-1.0,-1.0,1.0,4100.0,232.0,213.0,232.0,194.0,0.0,38.0,0.0,1.0,41.0,88.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,44.0,0.0,1.0,0.0,27735.0,0.0,3656.0,3656.0,11000.0,5400.0,9500.0,9500.0,11000.0,9000,9000,1556696314,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190501_QC_53a2883a0a9762ed86bcba39b850e04a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190501_QC_53a2883a0a9762ed86bcba39b850e04a,1.0,https://www.freshdirect.com/,VM02-04-172.16.20.231,https://www.freshdirect.com/,01,05,freshdirect-home,18,2019,200,Test Complete,19.04
,24.0,,7300.0,,7300.0,5305.7499999995,5305.7499999995,7831.0,2424.0,,,0.0,1.0,,0.0,1760073.0,1743789.0,60507.0,54793.0,0.0,,12346.0,6496.0,6469.0,6468.0,2438.0,1513.0,5305.0,5305.0,4121.0,6101.0,6101.0,5305.0,,12400.0,12346.0,1513.0,12.0,2801.0,2437.0,2437.0,53.0,,,1556740474.92336,12347.0,12347.0,6497.0,6470.0,5850.0,6469.0,0.0,0.0,120239.0,175732.0,3.0,5306.0,5306.0,4121.0,6101.0,5305.7499999995,,17062.0,17380.0,52.1452145215,23466.0,1385298.0,7300.0,7300.0,7300.0,7300.0,15306.0,146483.0,15900.0,0.65,0.57,,,,,,,,,,0.67,12401.0,12347.0,12347.0,0.0,-1.0,-1.0,1.0,5500.0,269.0,200.0,269.0,205.0,0.0,64.0,0.0,1.0,40.0,88.0,-1.0,90.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,43.0,0.0,1.0,0.0,27210.0,0.0,4097.0,4097.0,10900.0,10400.0,10400.0,10400.0,10600.0,9000,9000,1556740350,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190501_KS_f5425b1ccb5edd9c3568fe4efc7cbabb,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190501_KS_f5425b1ccb5edd9c3568fe4efc7cbabb,1.0,https://www.freshdirect.com/,VM04-07-172.16.20.187,https://www.freshdirect.com/,01,05,freshdirect-home,18,2019,200,Test Complete,19.04
,24.0,,0.0,,0.0,4081.1749999993,4081.1700000013,5629.0,2234.0,,,0.0,1.0,,1.0,2104756.0,2090017.0,65816.0,61531.0,0.0,,16773.0,6196.0,6179.0,6179.0,2246.0,1429.0,4081.0,4355.0,3678.0,5808.0,5808.0,4081.0,,16882.0,16774.0,1429.0,9.0,2599.0,2245.0,2245.0,51.0,,,1557804601.70908,16774.0,16774.0,6197.0,6180.0,6239.0,6180.0,0.0,0.0,110846.0,143742.0,3.0,4081.0,4355.0,3679.0,5808.0,4081.1700000013,,21222.0,21090.0,49.356424058,54234.0,1527189.0,0.0,0.0,0.0,0.0,30476.0,201609.0,9900.0,0.88,0.64,,,6007.342,16133.554,7457.502,20557.214,387.963,,0.23,0.73,16883.0,16775.0,16774.0,0.0,-1.0,-1.0,1.0,4000.0,292.0,266.0,292.0,232.0,0.0,60.0,0.0,1.0,43.0,92.0,-1.0,85.0,-1.0,-1.0,97.0,100.0,-1.0,100.0,0.0,41.0,0.0,1.0,0.0,33022.0,0.0,3650.0,3650.0,9900.0,5400.0,9900.0,9900.0,9900.0,9000,9000,1557804517,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190514_DQ_95c36bddefd039692226195458b9846b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190514_DQ_95c36bddefd039692226195458b9846b,1.0,https://www.freshdirect.com/,VM03-06-172.16.20.209,https://www.freshdirect.com/,13,05,freshdirect-home,20,2019,200,Test Complete,19.04
,24.0,,7500.0,,7500.0,4504.7849999974,4504.7800000029,7949.0,2457.0,,,0.0,1.0,,1.0,1994202.0,1978274.0,59877.0,55673.0,0.0,15495.0,15408.0,6555.0,6521.0,6521.0,2467.0,1638.0,4504.0,4717.0,3937.0,6208.0,6208.0,4504.0,,15473.0,15408.0,1638.0,12.0,2895.0,2466.0,2466.0,51.0,,,1557847816.762172,15408.0,15408.0,6555.0,6521.0,5479.0,6521.0,0.0,0.0,105340.0,152750.0,3.0,4505.0,4718.0,3938.0,6209.0,4504.7800000029,,21388.0,21809.0,51.6090866067,24676.0,1475315.0,7500.0,7500.0,7500.0,7500.0,15306.0,146110.0,21200.0,0.86,0.57,0.06,,6125.404,14221.483,7625.432,23074.513,1610.94,11292.0,0.23,0.73,15473.0,15408.0,15408.0,0.0,-1.0,-1.0,1.0,4500.0,274.0,224.0,274.0,215.0,0.0,59.0,0.0,1.0,42.0,91.0,-1.0,90.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,42.0,0.0,1.0,0.0,34242.0,0.0,3910.0,3910.0,21200.0,11500.0,11500.0,11500.0,11500.0,9000,9000,1557847666,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190514_S1_2943d2f237123aa1b02a661638f5b35e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190514_S1_2943d2f237123aa1b02a661638f5b35e,1.0,https://www.freshdirect.com/,VM04-07-172.16.20.187,https://www.freshdirect.com/,14,05,freshdirect-home,20,2019,200,Test Complete,19.04
,24.0,,0.0,,0.0,4122.5849999973,4122.5799999993,5564.0,2181.0,,,0.0,1.0,,1.0,2092314.0,2077215.0,61520.0,56620.0,0.0,15534.0,15419.0,5834.0,5819.0,5818.0,2199.0,1436.0,4122.0,4438.0,3726.0,5504.0,5504.0,4122.0,,15518.0,15420.0,1436.0,10.0,2549.0,2199.0,2199.0,52.0,,,1557891858.42148,15420.0,15420.0,5835.0,5819.0,5573.0,5819.0,0.0,0.0,112641.0,156901.0,3.0,4123.0,4439.0,3726.0,5505.0,4122.5799999993,,20756.0,19500.0,46.3733650416,24668.0,1462358.0,0.0,0.0,0.0,0.0,30476.0,170261.0,9600.0,0.86,0.57,0.08,,5728.348,13119.153,7041.895,23767.679,1621.418,10545.0,0.23,0.73,15519.0,15420.0,15420.0,0.0,-1.0,-1.0,1.0,4100.0,275.0,231.0,275.0,218.0,0.0,57.0,0.0,1.0,39.0,91.0,-1.0,83.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,39.0,0.0,1.0,0.0,33018.0,0.0,3701.0,3701.0,9600.0,5200.0,9600.0,9600.0,9600.0,9000,9000,1557891767,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190515_F4_6b807c17b0be06d5d6522dd7aa1cbb83,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190515_F4_6b807c17b0be06d5d6522dd7aa1cbb83,1.0,https://www.freshdirect.com/,VM03-03-172.16.20.214,https://www.freshdirect.com/,14,05,freshdirect-home,20,2019,200,Test Complete,19.04
,24.0,,0.0,,0.0,4320.4799999949,4320.4799999949,5966.0,2440.0,,,0.0,1.0,,1.0,2113821.0,2098866.0,62593.0,57629.0,0.0,15828.0,15741.0,6056.0,6041.0,6041.0,2451.0,1603.0,4320.0,4754.0,3889.0,5723.0,5723.0,4320.0,,15805.0,15742.0,1603.0,8.0,2803.0,2450.0,2450.0,52.0,,,1557935870.269987,15742.0,15742.0,6057.0,6042.0,5550.0,6042.0,0.0,0.0,115629.0,157785.0,3.0,4320.0,4754.0,3890.0,5724.0,4320.4799999949,,20721.0,19670.0,46.6334755808,24669.0,1483654.0,0.0,0.0,0.0,0.0,30476.0,170347.0,9700.0,0.86,0.57,0.06,,6361.604,17252.963,7795.831,22432.605,1618.788,10319.0,0.23,0.73,15805.0,15742.0,15742.0,0.0,-1.0,-1.0,1.0,4400.0,279.0,242.0,279.0,219.0,0.0,60.0,0.0,1.0,39.0,91.0,-1.0,83.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,39.0,0.0,1.0,0.0,32112.0,0.0,3863.0,3863.0,9700.0,5900.0,9700.0,9700.0,9700.0,9000,9000,1557935785,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190515_8G_2491858b70307f9360186d294cd19db0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190515_8G_2491858b70307f9360186d294cd19db0,1.0,https://www.freshdirect.com/,VM01-03-172.16.20.246,https://www.freshdirect.com/,15,05,freshdirect-home,20,2019,200,Test Complete,19.04
,24.0,,0.0,,0.0,4487.0050000027,4487.0050000027,7256.0,2320.0,,,0.0,1.0,,1.0,2338246.0,2323412.0,70166.0,65263.0,0.0,16147.0,16049.0,6300.0,6285.0,6285.0,2329.0,1449.0,4487.0,4758.0,3746.0,6030.0,6030.0,4487.0,,16134.0,16049.0,1449.0,16.0,2680.0,2329.0,2329.0,57.0,,,1557980043.506557,16050.0,16050.0,6301.0,6286.0,5603.0,6286.0,0.0,0.0,126364.0,169221.0,3.0,4487.0,4758.0,3746.0,6030.0,4487.0050000027,,20824.0,20409.0,48.0687706076,54234.0,1632593.0,0.0,0.0,0.0,0.0,30476.0,193556.0,13200.0,0.86,0.5,0.05,,6576.752,13947.924,9098.621,28798.841,1667.477,11636.0,0.23,0.73,16135.0,16050.0,16050.0,1.0,-1.0,-1.0,1.0,4500.0,306.0,273.0,306.0,243.0,0.0,63.0,0.0,1.0,44.0,92.0,-1.0,85.0,-1.0,-1.0,97.0,100.0,-1.0,100.0,0.0,46.0,0.0,1.0,0.0,32238.0,0.0,3719.0,3719.0,12500.0,11700.0,11800.0,12500.0,12500.0,9000,9000,1557979957,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190516_JA_c36407e98f37fef7253e042fe1fcdfed,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190516_JA_c36407e98f37fef7253e042fe1fcdfed,1.0,https://www.freshdirect.com/,VM03-01-172.16.20.218,https://www.freshdirect.com/,16,05,freshdirect-home,20,2019,200,Test Complete,19.04
,24.0,6908.0,7300.0,4894.0,7300.0,4894.5900000108,4894.5850000018,8401.0,2369.0,11347.0,4894.0,0.0,1.0,,1.0,2019355.0,2004887.0,63169.0,58122.0,0.0,,17941.0,6907.0,6887.0,6887.0,2396.0,1492.0,4894.0,5090.0,3965.0,6619.0,6619.0,4894.0,,18010.0,17941.0,1492.0,8.0,2735.0,2392.0,2392.0,54.0,21410.0,0.0,1558024223.422365,17941.0,17941.0,6908.0,6888.0,5482.0,6887.0,0.0,0.0,106052.0,128749.0,3.0,4895.0,5090.0,3965.0,6619.0,4894.5850000018,,21410.0,22760.0,51.6802906449,24669.0,1506420.0,7300.0,7300.0,7300.0,7300.0,15306.0,146014.0,21500.0,0.84,0.64,0.05,,6309.186,17438.677,9414.866,24488.0890000153,490.411,11671.0,0.23,0.73,18011.0,17941.0,17941.0,0.0,-1.0,-1.0,1.0,4900.0,287.0,268.0,287.0,222.0,0.0,65.0,0.0,1.0,43.0,92.0,-1.0,90.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,42.0,0.0,1.0,0.0,35850.0,0.0,3933.0,3933.0,21500.0,12100.0,12100.0,12100.0,12100.0,9000,9000,1558024140,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190516_FM_ee2ab5d7bb23f720d6937ffc001b607b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190516_FM_ee2ab5d7bb23f720d6937ffc001b607b,1.0,https://www.freshdirect.com/,VM03-01-172.16.20.218,https://www.freshdirect.com/,16,05,freshdirect-home,20,2019,200,Test Complete,19.04
,24.0,,7100.0,,7100.0,4787.7200000003,4787.7200000003,7872.0,2595.0,,,0.0,1.0,,1.0,2017589.0,2002798.0,60944.0,56763.0,0.0,16702.0,16516.0,6488.0,6473.0,6473.0,2614.0,1574.0,4787.0,5072.0,3982.0,6085.0,6085.0,4787.0,,16565.0,16516.0,1574.0,16.0,2974.0,2613.0,2613.0,53.0,,,1558068274.999149,16517.0,16517.0,6489.0,6474.0,6182.0,6474.0,0.0,0.0,108141.0,143858.0,3.0,4788.0,5072.0,3983.0,6085.0,4787.7200000003,,21252.0,19389.0,45.5164319249,54249.0,1507601.0,7100.0,7100.0,7100.0,7100.0,0.0,113562.0,20800.0,0.84,0.64,,,6134.253,17181.023,9300.206,22783.621,390.895,,0.23,0.73,16566.0,16517.0,16517.0,0.0,-1.0,-1.0,1.0,4800.0,278.0,244.0,278.0,221.0,0.0,57.0,0.0,1.0,43.0,92.0,-1.0,100.0,-1.0,-1.0,97.0,100.0,-1.0,100.0,0.0,43.0,0.0,1.0,0.0,33664.0,0.0,3930.0,3930.0,10700.0,10700.0,10700.0,10700.0,10700.0,9000,9000,1558068150,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190517_YK_973d15d4012916495d099cfa51f2ebf3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190517_YK_973d15d4012916495d099cfa51f2ebf3,1.0,https://www.freshdirect.com/,VM02-03-172.16.20.229,https://www.freshdirect.com/,17,05,freshdirect-home,20,2019,200,Test Complete,19.04
