data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,2224.0,,1872.0,,1872.3949999985,1872.3899999967998,5519,1128,8383.0,1872.0,0,1,348.0,1,1335685,391380,136755,27086,0,,2242,2224,2224,1968,1140,6.0,1872,1872,1856,1872,1872,1872,,2245,2242,1394,1140,1140,38,10568.0,0.0,1553849522.656433,2242,2242,2224,2224,1806,1969,0,0,141492,351328.0,0,1872.0,1872.0,1857,1872.0,1872.3899999967998,,10568,10329,41.0735586481,16007,807818,,,,,79151,528295,12500,0.36,0.79,0.47,110.752,2064.96,7004.562,2496.422,11424.477,,6517.0,0.23,0.67,2246,2242,2242,0,-1,-1,1,1900,132,11,132,116,0,16,0,1,69,90,-1,86,-1,-1,99,100,-1,1,0,19,0,1,0,18841,0,10000,9500,9500,9500,9500,9000,9000,1553849456,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190329_HM_74eedc69f820ea3a08b281374998a7b9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190329_HM_74eedc69f820ea3a08b281374998a7b9,,https://www.bhphotovideo.com/,VM03-08-192.168.10.87,https://www.bhphotovideo.com/,29,3,bhphoto-home,13,2019,200,Test Complete,18.1
24,2683.0,10500.0,2462.0,10500.0,2462.6200000002,2462.6150000004,6358,1547,9665.0,2462.0,0,1,559.0,1,1234391,390338,130006,26685,0,,2901,2683,2683,2675,1609,7.0,2462,2462,2445,2462,2462,2462,,2911,2901,1850,1608,1608,38,11354.0,0.0,1553893631.4463232,2902,2901,2683,2683,1797,2675,0,0,125868,288072.0,0,2463.0,2463.0,2446,2463.0,2462.6150000004,,11354,11959,45.2173913043,16007,806531,10500.0,10500.0,10500.0,10500.0,78171,427864,13400,0.36,0.79,0.51,136.5678,2038.805,5319.163000000001,2038.806,11609.128,,6371.0,0.23,0.67,2912,2901,2902,0,-1,-1,1,2500,136,11,136,116,0,20,0,1,68,90,-1,82,-1,-1,99,100,-1,1,0,20,0,1,0,29480,0,10500,10500,10500,10500,10500,9000,9000,1553893574,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190329_F9_bf888e85b10a2775439309b1413ddc14,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190329_F9_bf888e85b10a2775439309b1413ddc14,,https://www.bhphotovideo.com/,VM03-06-192.168.10.85,https://www.bhphotovideo.com/,29,3,bhphoto-home,13,2019,200,Test Complete,18.1
24,2232.0,10000.0,2125.0,10000.0,2125.6400000002,2125.6350000003,5381,1251,9664.0,2125.0,0,1,351.0,1,1212167,390415,127655,26681,0,,2564,2232,2232,2223,1262,11.0,2125,2125,2094,2125,2125,2125,,2575,2564,1477,1261,1261,37,10889.0,0.0,1553981824.2874448,2564,2564,2232,2232,1815,2224,0,0,125769,297345.0,0,2126.0,2126.0,2094,2126.0,2125.6350000003,,10889,12229,47.550544323500006,0,784192,10000.0,10000.0,10000.0,10000.0,78171,427891,13000,0.36,0.79,0.48,176.8654,2053.738,8310.944,2053.74,11359.039,,5941.0,0.23,0.67,2575,2564,2564,0,-1,-1,1,2100,137,11,137,115,0,22,0,1,68,90,-1,82,-1,-1,100,100,-1,1,0,18,0,1,0,28157,0,10500,10000,10000,10000,10500,9000,9000,1553981766,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190330_TN_df6b99d83715c9189eae3c89fda2a81e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190330_TN_df6b99d83715c9189eae3c89fda2a81e,,https://www.bhphotovideo.com/,VM03-01-192.168.10.79,https://www.bhphotovideo.com/,30,3,bhphoto-home,13,2019,200,Test Complete,18.1
24,2453.0,10500.0,1804.0,10500.0,1804.4200000004,1804.4149999914002,5957,1059,9194.0,1804.0,0,1,350.0,1,1235443,395694,129163,26834,0,,2489,2453,2453,2218,1070,7.0,1804,1971,1757,1804,1804,1804,,2498,2490,1337,1069,1069,39,11202.0,0.0,1554025971.854784,2490,2490,2453,2453,1850,2218,0,0,121802,276515.0,0,1804.0,1972.0,1757,1804.0,1804.4149999914002,,11202,14709,56.62047729020001,0,792069,10500.0,10500.0,10500.0,10500.0,78171,443881,13400,0.36,0.79,0.51,150.5241666667,1928.213,5552.008000000002,1928.213,11373.714,,6432.0,0.23,0.67,2499,2490,2490,0,-1,-1,1,1900,132,12,132,117,0,15,0,1,69,90,-1,83,-1,-1,100,100,-1,1,0,20,0,1,0,31900,0,10500,10500,10500,10500,10500,9000,9000,1554025867,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190331_4X_134597519597be82c1ef23be805ecd3a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190331_4X_134597519597be82c1ef23be805ecd3a,,https://www.bhphotovideo.com/,VM04-07-192.168.10.95,https://www.bhphotovideo.com/,31,3,bhphoto-home,13,2019,200,Test Complete,18.1
24,1907.0,10000.0,1785.0,10000.0,1785.5049999998,1785.5,5527,1044,8464.0,1785.0,0,1,350.0,1,1238465,390388,128220,26595,0,,2199,1907,1907,1897,1056,12.0,1785,1785,1769,1785,1785,1785,,2210,2199,1315,1055,1055,38,10409.0,0.0,1554070026.407689,2200,2199,1907,1907,1864,1897,0,0,132243,337705.0,0,1786.0,1786.0,1769,1786.0,1785.5,,10409,11199,45.12489927479999,0,791299,10000.0,10000.0,10000.0,10000.0,78171,447951,12600,0.36,0.79,0.43,154.546,2388.548,10998.821000000002,2388.549,10998.821000001899,,6399.0,0.23,0.67,2210,2200,2200,0,-1,-1,1,1800,131,11,131,114,0,17,0,1,70,90,-1,83,-1,-1,100,100,-1,1,0,20,0,1,0,27633,0,10500,9500,9500,10000,10000,9000,9000,1554069966,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190331_8P_e539ec6969da4afcda7688fe6fed1e1e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190331_8P_e539ec6969da4afcda7688fe6fed1e1e,,https://www.bhphotovideo.com/,VM03-03-192.168.10.82,https://www.bhphotovideo.com/,31,3,bhphoto-home,13,2019,200,Test Complete,18.1
24,2047.0,9500.0,1768.0,9500.0,1768.8199999975,1768.8149999957998,5640,1079,6338.0,,0,1,350.0,1,1142200,392927,123488,26803,0,,2309,2047,2047,2040,1091,12.0,1768,2094,1742,1768,1768,1768,,2312,2310,1370,1090,1090,39,10417.0,0.0,1554114175.887953,2310,2310,2047,2047,1782,2040,0,0,122317,319193.0,0,1769.0,2094.0,1742,1769.0,1768.8149999957998,,10417,10159,40.7214428858,0,791244,9500.0,9500.0,9500.0,9500.0,78171,355674,12100,0.36,0.79,0.55,107.8628,1975.127,5344.9180000000015,2452.1910000000007,9243.603,,6444.0,0.23,0.67,2313,2310,2310,0,-1,-1,1,1800,120,12,120,107,0,13,0,1,66,90,-1,79,-1,-1,100,100,-1,2,0,17,0,1,0,26465,0,12100,9500,9500,9500,10000,9000,9000,1554114065,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190401_TF_c41464d792d0a21cce32cd26d61ec899,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190401_TF_c41464d792d0a21cce32cd26d61ec899,,https://www.bhphotovideo.com/,VM04-06-192.168.10.94,https://www.bhphotovideo.com/,1,4,bhphoto-home,14,2019,200,Test Complete,18.1
24,2371.0,10500.0,1841.0,10500.0,1841.1399999995,1841.1349999997,6094,1163,9412.0,1841.0,0,1,352.0,1,1147218,396232,129060,29512,0,,2404,2370,2370,2024,1184,5.0,1841,1953,1821,2428,2428,1841,,2417,2404,1398,1183,1183,38,11388.0,0.0,1554158229.942588,2404,2404,2371,2370,1795,2025,0,0,112197,319284.0,0,1841.0,1953.0,1821,2428.0,1841.1349999997,,11388,13390,50.7581501137,0,791786,10500.0,10500.0,10500.0,10500.0,78171,355538,13600,0.36,0.79,0.46,173.01,2014.388,9388.744,2014.389,10929.350999999,,6604.0,0.23,0.67,2418,2405,2404,0,-1,-1,1,1900,138,12,138,117,0,21,0,1,68,90,-1,79,-1,-1,100,100,-1,2,0,19,0,1,0,29985,0,10500,10500,10500,10500,10500,9000,9000,1554158170,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190401_J5_8c4351624a49721f100b10e30093266c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190401_J5_8c4351624a49721f100b10e30093266c,,https://www.bhphotovideo.com/,VM03-04-192.168.10.83,https://www.bhphotovideo.com/,1,4,bhphoto-home,14,2019,200,Test Complete,18.1
24,2546.0,4200.0,2124.0,4200.0,2124.6449999962,2124.6399999945,2305,1241,9121.0,2124.0,0,1,351.0,0,1027828,316467,117794,26640,0,,2573,2546,2546,2218,1273,6.0,2124,2124,2102,2124,2124,2124,,2577,2573,1510,1273,1273,39,10999.0,0.0,1554202330.328392,2574,2573,2546,2546,1784,2218,0,0,105331,237409.0,0,2125.0,2125.0,2103,2125.0,2124.6399999945,,10999,11750,44.4570563753,0,790250,4200.0,4200.0,4200.0,4200.0,14707,238118,13000,0.36,0.79,0.63,165.4405,1921.939,8985.743,2449.422,10334.0050000076,,2411.0,0.23,0.67,2578,2574,2574,0,-1,-1,1,2100,128,11,128,109,0,19,0,1,65,90,-1,94,-1,-1,100,100,-1,3,0,16,0,1,0,22702,0,10500,2200,2200,2200,4200,9000,9000,1554202261,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190402_XK_994d62e126414c9f973bf98a3ee50a48,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190402_XK_994d62e126414c9f973bf98a3ee50a48,,https://www.bhphotovideo.com/,VM03-01-192.168.10.79,https://www.bhphotovideo.com/,2,4,bhphoto-home,14,2019,200,Test Complete,18.1
24,1863.0,4200.0,1710.0,4200.0,1710.7149999992996,1710.7149999992996,1994,1045,8599.0,1710.0,0,1,347.0,0,1060850,340638,118465,27256,0,,2253,1862,1862,1849,1058,12.0,1710,1877,1691,2282,2282,1710,,2258,2253,1324,1057,1057,37,10871.0,0.0,1554246457.946463,2253,2254,1863,1863,1699,1850,0,0,107963,281985.0,0,1711.0,1877.0,1691,2282.0,1710.7149999992996,,10871,12290,46.6059916572,0,793678,4200.0,4200.0,4200.0,4200.0,14707,267608,12900,0.36,0.79,0.55,134.4568,2337.783,12077.063,2827.861,12077.063,,2907.0,0.23,0.67,2259,2254,2253,0,-1,-1,1,1700,125,13,125,110,0,15,0,1,66,90,-1,95,-1,-1,100,100,-1,0,0,17,0,1,0,24223,0,7500,1900,1900,1900,4200,9000,9000,1554246392,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190402_ZX_54a4295c8e3637479f3afd1c7436a1dc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190402_ZX_54a4295c8e3637479f3afd1c7436a1dc,,https://www.bhphotovideo.com/,VM03-03-192.168.10.82,https://www.bhphotovideo.com/,2,4,bhphoto-home,14,2019,200,Test Complete,18.1
24,2018.0,3700.0,1654.0,3700.0,1654.4000000067,1654.395000005,2027,1052,12299.0,1654.0,0,1,351.0,0,1056311,334823,116531,24379,0,,2043,2017,2017,2002,1067,10.0,1654,2041,1639,2041,2041,1654,,2048,2044,1266,1067,1067,37,10275.0,80.0,1554290532.408415,2044,2044,2018,2018,1689,2003,0,0,113545,337523.0,0,1654.0,2041.0,1640,2041.0,1654.395000005,,10355,10080,41.025641025700004,0,783270,3700.0,3700.0,3700.0,3700.0,14707,273023,12500,0.36,0.79,0.65,127.6828,2542.174,6811.576,2542.174,9123.063,,3011.0,0.23,0.67,2049,2044,2044,0,-1,-1,1,1700,136,12,136,115,0,21,0,1,67,91,-1,95,-1,-1,100,100,-1,0,0,15,0,1,0,22964,0,6700,2000,2000,2000,3700,9000,9000,1554290464,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190403_KV_d03522010fb7548fcdb4ff2e33151037,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190403_KV_d03522010fb7548fcdb4ff2e33151037,,https://www.bhphotovideo.com/,VM03-04-192.168.10.83,https://www.bhphotovideo.com/,3,4,bhphoto-home,14,2019,200,Test Complete,18.1
24,2297.0,4300.0,2014.0,4300.0,2014.5499999999,2014.5499999999,2315,1283,8499.0,2014.0,0,1,353.0,0,1064994,350978,120976,29812,0,,2602,2297,2297,2286,1296,12.0,2014,2163,1974,2646,2646,2014,,2604,2602,1579,1295,1295,36,11246.0,0.0,1554334632.1369462,2602,2602,2297,2297,1743,2287,0,0,106894,266094.0,0,2015.0,2163.0,1974,2647.0,2014.5499999999,,11246,11599,43.8729198185,0,793873,4300.0,4300.0,4300.0,4300.0,14707,272050,13200,0.36,0.79,0.58,155.762,2449.907,10973.035,2449.908,10973.035,,2940.0,0.23,0.67,2605,2602,2602,0,-1,-1,1,2000,116,12,116,104,0,12,0,1,67,90,-1,95,-1,-1,100,100,-1,0,0,14,0,1,0,23190,0,9000,2300,2300,2300,4300,9000,9000,1554334567,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190403_RQ_aeb37b9681ea6676b1b71e3bf42f8001,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190403_RQ_aeb37b9681ea6676b1b71e3bf42f8001,,https://www.bhphotovideo.com/,VM01-04-192.168.10.62,https://www.bhphotovideo.com/,3,4,bhphoto-home,14,2019,200,Test Complete,18.1
24,41930.0,49500.0,2014.0,49500.0,2014.5249999987,2014.519999997,18031,1099,47949.0,41930.0,0,1,349.0,0,1097730,310878,123250,29817,0,41929.0,41932,41929,41929,2021,1114,6.0,2014,2014,1828,2014,2014,2014,,41939,41932,1326,1113,1113,36,50182.0,0.0,1554378758.741045,41933,41933,41930,41930,1698,2022,0,0,22364,7613.0,0,2015.0,2015.0,1828,2015.0,2014.519999997,,50182,21709,21.3681102362,0,793077,49500.0,49500.0,49500.0,49500.0,14707,305218,52100,0.36,0.79,0.52,131.1504,2040.42,9279.892,2040.421,10738.641,,5211.0,0.23,0.67,41940,41933,41933,0,-1,-1,1,2000,128,14,128,111,0,17,0,1,68,91,-1,96,-1,-1,100,100,-1,2,0,18,0,1,0,71095,0,49500,49500,49500,49500,49500,9000,9000,1554378709,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190404_HE_0d5a9f00a6fc6d28b9b5c86ebf22db5a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190404_HE_0d5a9f00a6fc6d28b9b5c86ebf22db5a,,https://www.bhphotovideo.com/,VM02-04-192.168.10.72,https://www.bhphotovideo.com/,4,4,bhphoto-home,14,2019,200,Test Complete,18.1
24,2124.0,10000.0,1817.0,10000.0,1817.4600000002,1817.4600000002,5539,1119,8458.0,1817.0,0,1,358.0,1,1307310,488928,132057,29937,0,,2377,2124,2124,2108,1131,13.0,1817,1950,1786,1817,1817,1817,,2385,2377,1348,1130,1130,38,10817.0,0.0,1554423568.050872,2378,2377,2124,2124,1790,2109,0,0,134802,388346.0,0,1817.0,1950.0,1787,1817.0,1817.4600000002,,10817,11679,45.678529526800006,0,798058,10000.0,10000.0,10000.0,10000.0,117309,513757,12800,0.36,0.79,0.51,115.7246,1939.389,6107.215,2361.648,10554.869,,6539.0,0.23,0.67,2385,2378,2378,0,-1,-1,1,1800,128,13,128,112,0,16,0,1,69,91,-1,78,-1,-1,100,100,-1,1,0,17,0,1,0,26151,0,10000,10000,10000,10000,10000,9000,9000,1554423505,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190405_YC_845f9f0226fce817b16cb8d5bcb540dd,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190405_YC_845f9f0226fce817b16cb8d5bcb540dd,,https://www.bhphotovideo.com/,VM01-06-192.168.10.64,https://www.bhphotovideo.com/,4,4,bhphoto-home,14,2019,200,Test Complete,18.1
24,2298.0,10000.0,1850.0,10000.0,1850.7800000007,1850.7749999989999,6101,1185,8849.0,1850.0,0,1,366.0,1,1313106,473895,129176,27207,0,,2361,2298,2298,1926,1202,7.0,1850,1962,1828,2381,2381,1850,,2366,2361,1415,1201,1201,37,11353.0,0.0,1554466931.180667,2362,2361,2298,2298,1735,1926,0,0,129141,402629.0,0,1851.0,1962.0,1828,2381.0,1850.7749999989999,,11353,13460,50.1677226985,0,790474,10000.0,10000.0,10000.0,10000.0,117309,522585,13300,0.36,0.79,0.46,164.3198,1857.398,8871.386999999999,1857.399,11898.559,,6474.0,0.23,0.67,2367,2361,2362,0,-1,-1,1,1800,138,13,138,116,0,22,0,1,70,91,-1,78,-1,-1,100,100,-1,1,0,17,0,1,0,29212,0,11500,10500,10500,10500,10500,9000,9000,1554466873,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190405_N9_7c98f1a4f8e3562ab16ea461336046e1,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190405_N9_7c98f1a4f8e3562ab16ea461336046e1,,https://www.bhphotovideo.com/,VM01-03-192.168.10.61,https://www.bhphotovideo.com/,5,4,bhphoto-home,14,2019,200,Test Complete,18.1
24,2066.0,10000.0,1927.0,10000.0,1927.3649999959,1927.3599999942,5824,1240,8715.0,1927.0,0,1,349.0,1,1313100,473754,129194,27234,0,,2488,2066,2065,2045,1258,13.0,1927,2094,1910,2520,2520,1927,,2494,2488,1470,1257,1257,36,11138.0,0.0,1554555183.578097,2489,2489,2066,2066,1770,2045,0,0,132663,379306.0,0,1927.0,2094.0,1910,2521.0,1927.3599999942,,11138,12879,50.1557632399,0,791271,10000.0,10000.0,10000.0,10000.0,117309,522585,13200,0.36,0.79,0.44,177.93833333330002,1925.579,11917.211,2444.792,11917.2110000076,,6056.0,0.23,0.67,2494,2489,2489,0,-1,-1,1,1900,129,13,129,113,0,16,0,1,69,91,-1,78,-1,-1,100,100,-1,1,0,17,0,1,0,28522,0,10500,10500,10500,10500,10500,9000,9000,1554555074,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190406_EZ_668fd1293b7e94689f9339b865959887,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190406_EZ_668fd1293b7e94689f9339b865959887,,https://www.bhphotovideo.com/,VM04-04-192.168.10.92,https://www.bhphotovideo.com/,6,4,bhphoto-home,14,2019,200,Test Complete,18.1
24,2304.0,10000.0,1812.0,10000.0,1812.0799999960998,1812.0750000016,6647,1144,9048.0,1812.0,0,1,351.0,0,1153704,351156,123865,27218,0,,2314,2303,2303,1979,1158,9.0,1812,1971,1787,2359,2359,1812,,2318,2314,1351,1156,1156,36,10813.0,0.0,1554643364.860943,2315,2314,2304,2304,1715,1979,0,0,119319,299877.0,0,1812.0,1972.0,1787,2359.0,1812.0750000016,,10813,12429,48.879276445100004,0,792423,10000.0,10000.0,10000.0,10000.0,14707,361683,12900,0.36,0.79,0.45,144.6413333333,1889.151,10816.517,1889.152,10816.517,,6466.0,0.23,0.67,2319,2314,2315,0,-1,-1,1,1800,129,13,129,111,0,18,0,1,67,91,-1,96,-1,-1,100,100,-1,20,0,17,0,1,0,29476,0,11000,10000,10000,10000,10000,9000,9000,1554643276,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190407_B4_587b2cb7ddbfaba7acf98a4747bca7b9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190407_B4_587b2cb7ddbfaba7acf98a4747bca7b9,,https://www.bhphotovideo.com/,VM02-08-192.168.10.76,https://www.bhphotovideo.com/,7,4,bhphoto-home,14,2019,200,Test Complete,18.1
24,2060.0,10500.0,1901.0,10500.0,1901.5149999996,1901.5099999997,7254,1165,13266.0,1901.0,0,1,350.0,0,1199864,351084,127037,26756,0,,2458,2059,2059,2051,1180,17.0,1901,2107,1887,2483,2483,1901,,2477,2458,1457,1179,1179,36,11119.0,124.0,1554687440.121835,2459,2458,2060,2060,1736,2051,0,0,119057,271316.0,0,1902.0,2107.0,1887,2484.0,1901.5099999997,,11243,14339,54.5454545455,0,793007,10500.0,10500.0,10500.0,10500.0,14707,407571,13300,0.36,0.79,0.41,154.6454,2319.5,8781.996,2319.5,11821.821000000002,,7143.0,0.23,0.67,2477,2459,2459,0,-1,-1,1,2000,126,13,126,111,0,15,0,1,68,91,-1,97,-1,-1,100,100,-1,22,0,17,0,1,0,32189,0,11500,10500,10500,10500,10500,9000,9000,1554687379,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190408_W3_d40edfb2ffea9a4d870b8ffe39a68b64,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190408_W3_d40edfb2ffea9a4d870b8ffe39a68b64,,https://www.bhphotovideo.com/,VM03-02-192.168.10.81,https://www.bhphotovideo.com/,7,4,bhphoto-home,14,2019,200,Test Complete,18.1
24,2328.0,10000.0,1788.0,10000.0,1788.7699999992,1788.7599999958,6864,1116,8638.0,1788.0,0,1,357.0,0,1248495,356002,129681,27397,0,,2452,2327,2327,2319,1129,5.0,1788,1934,1755,2349,2349,1788,,2456,2452,1345,1129,1129,36,11190.0,0.0,1554819761.756964,2453,2453,2328,2328,1770,2320,0,0,123932,266269.0,0,1789.0,1934.0,1756,2349.0,1788.7599999958,,11190,13199,49.4752623688,0,806199,10000.0,10000.0,10000.0,10000.0,14707,446155,13200,0.36,0.79,0.51,137.4495,1925.319,5506.643,1925.32,10689.678,,6853.0,0.23,0.67,2457,2453,2453,0,-1,-1,1,1800,143,14,143,119,0,24,0,1,68,91,-1,97,-1,-1,100,100,-1,20,0,18,0,1,0,28092,0,11500,10000,10000,10000,10000,9000,9000,1554819691,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190409_Y1_4ebbe7ecb5e3e42284f07c7e93957c8f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190409_Y1_4ebbe7ecb5e3e42284f07c7e93957c8f,,https://www.bhphotovideo.com/,VM03-07-192.168.10.86,https://www.bhphotovideo.com/,9,4,bhphoto-home,15,2019,200,Test Complete,18.1
24,2166.0,10000.0,1718.0,10000.0,1718.1899999995999,1718.1850000015,6714,1088,8417.0,1718.0,0,1,352.0,0,1242282,351054,129475,27214,0,,2274,2166,2166,1818,1099,12.0,1718,1828,1706,2177,2177,1718,,2277,2274,1311,1098,1098,35,10615.0,0.0,1554863837.212348,2275,2274,2166,2166,1760,1818,0,0,130395,295748.0,0,1718.0,1828.0,1706,2178.0,1718.1850000015,,10615,11090,43.69582348310001,0,797039,10000.0,10000.0,10000.0,10000.0,14707,446155,12700,0.36,0.86,0.5,142.7613333333,1927.559,6763.843000000001,1927.56,10149.658000000001,,6852.0,0.23,0.67,2277,2274,2275,0,-1,-1,1,1700,128,13,128,113,0,15,0,1,69,91,-1,97,-1,-1,100,100,-1,20,0,17,0,1,0,26154,0,11000,10000,10000,10000,10000,9000,9000,1554863767,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190410_EN_8558710c028931efcca1d43c87dd838c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190410_EN_8558710c028931efcca1d43c87dd838c,,https://www.bhphotovideo.com/,VM01-01-192.168.10.43,https://www.bhphotovideo.com/,9,4,bhphoto-home,15,2019,200,Test Complete,18.1
