data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.snaptr,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,,,4146.4999999989,4146.4999999989,4278,2126,,,0,1,704.0,1,2971799,2847635,40482,33995,0,,14758,4202,4176,4176,2140,26,4146,4787,4040,4146.0,4146,4146,4146.0,14814,14758,2539,2139,2139,24,,,1540773792.46294,14759,14758,4202,4177,1161,4176,0,0,157005,225412,1,4147,4787,4040,4147.0,4146.4999999989,4147.0,21054,19839,47.543733525,15450,2026261,,,,,102211,747769,8900,0.74,0.87,0.46,2448.447,4552.958,7677.5390000000025,4552.9659999999985,7677.5390000019,,5243,0.31,0.9,14814,14759,14759,0,-1,-1,1,4200,228,167,228,171,1,56,99999,1,41,94,-1,87,-1,-1,100,100,-1,0,0,24,0,1,0,30115,0,10129.0,10129.0,8800,4200,4200,4200,5300,9000,9000,1540773886,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_QH_8d458896613a9c199fce5eac06346fc0,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_QH_8d458896613a9c199fce5eac06346fc0,,https://jet.com/search?term=headphones&experienceId=26,VM2-03-192.168.11.100,https://jet.com/search?term=headphones&experienceId=26,28,10,search26,43,2018,200,Test Complete,18.1
24,,,,,4004.3000000005,4004.3000000005,4203,2171,,,0,1,705.0,1,2983856,2948143,39798,33829,0,,13301,4081,4060,4060,2182,19,4004,4714,3921,4004.0,4004,4004,4004.0,13349,13301,2592,2181,2181,26,,,1540817889.984666,13302,13302,4082,4061,1145,4061,0,0,195087,264858,1,4004,4715,3922,4004.0,4004.3000000005,4004.0,17466,16180,47.2961122479,44881,2049919,,,,,117566,826102,8600,0.74,0.87,0.31,1934.899,4456.9209999999985,8345.62,4456.932,31153.452999984704,,5239,0.31,0.9,13350,13302,13302,0,-1,-1,1,4100,184,159,184,144,1,39,99999,1,40,94,-1,86,-1,-1,98,100,-1,0,0,20,0,1,0,25755,0,9561.0,9561.0,8600,4100,4100,5000,5200,9000,9000,1540817977,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_YW_843145799455e80b5189c20103d6fe80,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_YW_843145799455e80b5189c20103d6fe80,,https://jet.com/search?term=headphones&experienceId=26,VM1-07-192.168.11.94,https://jet.com/search?term=headphones&experienceId=26,29,10,search26,44,2018,200,Test Complete,18.1
24,,,,,4126.7999999982,4126.7999999982,4284,2250,,,0,1,701.0,1,2904279,2874866,37167,32761,0,,15508,4158,4130,4130,2260,10,4126,4794,4055,4126.0,4126,4126,4126.0,15570,15508,2724,2259,2259,21,,,1540826299.367764,15508,15508,4159,4131,1080,4130,0,0,167916,216840,1,4127,4794,4056,4127.0,4126.7999999982,4127.0,19546,15200,39.5730278573,15450,2020839,,,,,110280,775444,8500,0.74,0.87,0.25,976.302,4925.606,8169.755999999998,4925.616,31139.428000007596,,5837,0.31,0.9,15570,15508,15508,0,-1,-1,1,4200,216,164,216,165,1,50,99999,1,38,91,-1,86,-1,-1,100,100,-1,0,0,22,0,1,0,27251,0,9494.0,9494.0,8500,4200,4200,4200,5400,9000,9000,1540826394,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_3S_15a6351c2a4c8f66672be576c5296a45,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_3S_15a6351c2a4c8f66672be576c5296a45,,https://jet.com/search?term=headphones&experienceId=26,VM4-07-192.168.11.125,https://jet.com/search?term=headphones&experienceId=26,29,10,search26,44,2018,200,Test Complete,18.1
24,,,,,4868.2000000044,4868.2000000044,5058,2798,,,0,1,702.0,1,2938346,2922816,39709,33970,0,19734.0,28083,4958,4943,4942,2809,9,4868,5665,4830,4868.0,4868,4868,4868.0,28153,28083,3213,2809,2809,25,,,1540833367.591711,28084,28083,4958,4943,1132,4942,0,0,110360,115590,1,4868,5666,4831,4868.0,4868.2000000044,4868.0,29423,21950,36.498170934499996,15451,2008072,,,,,100185,732414,9300,0.74,0.87,0.27,1320.87,4910.674,7937.385,4910.683,36233.5689999924,,5624,0.31,0.9,28153,28083,28084,0,-1,-1,1,4900,224,215,224,169,1,54,99999,1,41,95,-1,87,-1,-1,100,100,-1,0,0,24,0,1,0,40383,0,10968.0,10968.0,9300,4900,4900,5700,8800,9000,9000,1540833477,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_QH_f4aacac8344e42eac5fd7c4fe9e6f5b3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_QH_f4aacac8344e42eac5fd7c4fe9e6f5b3,,https://jet.com/search?term=headphones&experienceId=26,VM1-01-192.168.11.87,https://jet.com/search?term=headphones&experienceId=26,29,10,search26,44,2018,200,Test Complete,18.1
24,,,,,4226.2999999948,4226.2999999948,4384,2583,,,0,1,703.0,1,2998465,2887219,40518,34030,0,,15883,4275,4264,4263,2594,17,4226,4960,4172,4226.0,4226,4226,4226.0,15928,15883,3002,2593,2593,25,,,1540838982.682399,15884,15883,4275,4265,1140,4264,0,0,164362,217067,1,4226,4960,4172,4226.0,4226.2999999948,4226.0,20826,16440,39.292543021,15454,2005106,,,,,112497,795821,8900,0.74,0.87,,2161.839,4971.193,5921.76,4971.2040000000015,,,5810,0.31,0.9,15928,15884,15884,0,-1,-1,1,4300,222,165,222,164,1,57,99999,1,41,95,-1,86,-1,-1,100,100,-1,0,0,22,0,1,0,28343,0,9968.0,9968.0,8900,4300,4300,4300,5400,9000,9000,1540839068,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_5S_3b78fcc64b75b7801259d6c895771549,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_5S_3b78fcc64b75b7801259d6c895771549,,https://jet.com/search?term=headphones&experienceId=26,VM2-05-192.168.11.103,https://jet.com/search?term=headphones&experienceId=26,29,10,search26,44,2018,200,Test Complete,18.1
24,,,,,5108.7000000043,5108.5999999996,5190,3164,,,0,1,704.0,1,3075314,2944550,40554,33279,0,,14722,5176,5159,5158,3173,18,5108,5703,5010,5108.0,5108,5108,5108.0,14792,14723,3579,3173,3173,25,,,1540848073.428387,14723,14723,5176,5159,1147,5159,0,0,167528,254740,1,5109,5703,5011,5109.0,5108.5999999996,5109.0,21521,17970,42.7653498334,15455,2028614,,,,,122127,848912,9700,0.74,0.87,0.46,2202.5460000000007,4390.799,8098.806,4390.807,8098.806,,5101,0.31,0.9,14793,14723,14723,0,-1,-1,1,5100,223,158,223,167,1,55,99999,1,41,94,-1,86,-1,-1,100,100,-1,0,0,21,0,1,0,30116,0,10760.0,10760.0,9600,5100,5100,5700,6100,9000,9000,1540848163,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_F4_e7f5ae5404735075999fccdbf748a302,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_F4_e7f5ae5404735075999fccdbf748a302,,https://jet.com/search?term=headphones&experienceId=26,VM4-01-192.168.11.119,https://jet.com/search?term=headphones&experienceId=26,29,10,search26,44,2018,200,Test Complete,18.1
24,,,,,4042.2000000034996,4042.2000000034996,4113,2143,,,0,1,707.0,1,3071247,2948496,40889,33276,0,,15213,4139,4120,4119,2155,34,4042,4752,4003,4042.0,4042,4042,4042.0,15282,15213,2597,2154,2154,25,,,1540848523.7974231,15214,15213,4139,4120,1150,4120,0,0,178779,225575,1,4042,4753,4003,4042.0,4042.2000000034996,4042.0,19322,17880,42.8879827297,15451,2026871,,,,,122127,848913,9000,0.74,0.87,0.38,2369.92,4960.834,8538.802,4960.845,8538.802,,5687,0.31,0.9,15282,15213,15214,0,-1,-1,1,4000,180,162,180,149,1,30,99999,1,40,93,-1,86,-1,-1,100,100,-1,0,0,20,0,1,0,29674,0,10169.0,10169.0,8600,4000,4100,4800,5300,9000,9000,1540848617,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181029_Z5_3d5681d110d4e215bea9327723645b8a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181029_Z5_3d5681d110d4e215bea9327723645b8a,,https://jet.com/search?term=headphones&experienceId=26,VM2-06-192.168.11.104,https://jet.com/search?term=headphones&experienceId=26,29,10,search26,44,2018,200,Test Complete,18.1
24,,,,,4624.1999999984,4624.1000000009,4711,2556,,,0,1,717.0,1,2974120,2849957,40046,33559,0,,15811,4656,4639,4639,2572,6,4624,5476,4532,4624.0,4624,4624,4624.0,15857,15811,3015,2571,2571,24,,,1540861416.1156962,15812,15811,4656,4639,1155,4639,0,0,150329,214993,1,4624,5477,4532,4624.0,4624.1000000009,4624.0,22340,20510,46.8264840183,15450,2029359,,,,,101422,746728,10200,0.74,0.87,0.24,2300.621,5098.623,8615.914,5098.6309999999985,32026.621,,5884,0.31,0.9,15857,15811,15812,0,-1,-1,1,4600,225,165,225,171,1,53,99999,1,41,93,-1,87,-1,-1,100,100,-1,0,0,24,0,1,0,32923,0,11325.0,11325.0,10200,4600,4600,5500,5900,9000,9000,1540861515,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_P6_d8d2faac06285a65f9a4df5207e4699a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_P6_d8d2faac06285a65f9a4df5207e4699a,,https://jet.com/search?term=headphones&experienceId=26,VM4-03-192.168.11.122,https://jet.com/search?term=headphones&experienceId=26,29,10,search26,44,2018,200,Test Complete,18.1
24,,,,,4094.4999999991996,4094.4999999991996,4261,2034,,,0,1,701.0,1,3106127,2982061,40270,33782,0,,14528,4169,4154,4154,2047,26,4094,4659,4035,4094.0,4094,4094,4094.0,14583,14528,2506,2047,2047,24,,,1540905481.60587,14528,14528,4169,4154,1143,4154,0,0,173014,238679,1,4095,4659,4035,4095.0,4094.4999999991996,4095.0,19987,19130,45.952438145600006,44880,2053354,,,,,122614,854285,8900,0.74,0.87,0.46,2491.362,4488.44,7835.602,4488.447,7835.602,,5093,0.31,0.9,14583,14528,14528,0,-1,-1,1,4200,209,155,209,159,1,49,99999,1,40,93,-1,86,-1,-1,98,100,-1,0,0,19,0,1,0,30180,0,10065.0,10065.0,8900,4200,4200,4200,4900,9000,9000,1540905575,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_EP_0f9f506c3fb6e5f04114ad3199751498,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_EP_0f9f506c3fb6e5f04114ad3199751498,,https://jet.com/search?term=headphones&experienceId=26,VM3-05-192.168.11.112,https://jet.com/search?term=headphones&experienceId=26,30,10,search26,44,2018,200,Test Complete,18.1
24,,,,,4246.5999999986,4246.5999999986,4365,2198,,,0,1,707.0,1,2987109,2957877,38218,33044,0,,14237,4328,4303,4302,2207,19,4246,5029,4174,4246.0,4246,4246,4246.0,14287,14237,2620,2206,2206,25,,,1540906944.5736141,14238,14238,4328,4303,1143,4303,0,0,185235,245670,1,4247,5030,4175,4247.0,4246.5999999986,4247.0,18324,16380,45.5759599332,15447,2028283,,,,,122614,852228,9100,0.74,0.87,0.47,2203.1910000000007,4474.641,7782.163,4474.651,7782.163,,5073,0.31,0.9,14287,14238,14238,0,-1,-1,1,4300,197,157,197,146,1,50,99999,1,40,93,-1,86,-1,-1,100,100,-1,0,0,17,0,1,0,25416,0,10268.0,10268.0,9100,4300,4300,4300,5200,9000,9000,1540907029,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_NY_3f9744ae135d40c34761ba287512f726,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_NY_3f9744ae135d40c34761ba287512f726,,https://jet.com/search?term=headphones&experienceId=26,VM1-04-192.168.11.91,https://jet.com/search?term=headphones&experienceId=26,30,10,search26,44,2018,200,Test Complete,18.1
24,,,,,4100.3999999994,4100.3999999994,4187,2249,,,0,1,710.0,1,2941010,2911570,39358,34206,0,,13421,4191,4172,4171,2260,11,4100,4791,4044,4100.0,4100,4100,4100.0,13498,13422,2716,2259,2259,26,,,1540932552.7204866,13422,13422,4191,4172,1132,4172,0,0,194177,260589,1,4100,4792,4045,4100.0,4100.3999999994,4100.0,17395,15320,44.4186720789,15439,2005033,,,,,117368,828660,8700,0.74,0.87,0.44,2240.583,4656.677,7841.938,4656.685,7841.938,,5455,0.31,0.9,13498,13422,13422,0,-1,-1,1,4100,217,164,217,160,1,56,99999,1,40,94,-1,86,-1,-1,100,100,-1,0,0,23,0,1,0,24917,0,9731.0,9731.0,8700,4100,4100,4100,5400,9000,9000,1540932640,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181030_3H_1ef3aa4e2daa09eb1f46a0cd0ef09a17,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181030_3H_1ef3aa4e2daa09eb1f46a0cd0ef09a17,,https://jet.com/search?term=headphones&experienceId=26,VM2-07-192.168.11.102,https://jet.com/search?term=headphones&experienceId=26,30,10,search26,44,2018,200,Test Complete,18.1
24,,,,,4106.799999994099,4106.799999994099,4198,2120,,,0,1,719.0,1,3064777,2940730,40897,34433,0,,15381,4197,4179,4178,2129,27,4106,4748,4052,4106.0,4106,4106,4106.0,15435,15381,2591,2129,2129,25,,,1540948719.40343,15382,15381,4197,4179,1133,4179,0,0,167758,221741,1,4107,4749,4053,4107.0,4106.799999994099,4107.0,20389,18519,46.4276761093,15453,2028677,,,,,120660,838455,8900,0.74,0.87,0.3,2099.336,4506.058,7863.031999999997,4506.068,32004.5859999847,,5355,0.31,0.9,15435,15381,15382,0,-1,-1,1,4100,217,160,217,162,1,54,99999,1,40,93,-1,86,-1,-1,100,100,-1,0,0,16,0,1,0,28907,0,10525.0,10525.0,8900,4100,4100,4800,5300,9000,9000,1540948812,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181031_3Q_9584e480dc16649c2c1c8ccb82a6e968,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181031_3Q_9584e480dc16649c2c1c8ccb82a6e968,,https://jet.com/search?term=headphones&experienceId=26,VM2-06-192.168.11.104,https://jet.com/search?term=headphones&experienceId=26,30,10,search26,44,2018,200,Test Complete,18.1
24,,,,,4006.0999999987,4006.0999999987,4226,2272,,,0,1,703.0,1,3011004,2886881,40264,33235,0,,13914,4068,4052,4052,2281,28,4006,4872,3935,4006.0,4006,4006,4006.0,13985,13915,2789,2280,2280,26,,,1540992871.823693,13915,13915,4069,4053,1158,4052,0,0,170373,247949,1,4006,4872,3936,4006.0,4006.0999999987,4006.0,19945,15879,38.80742913,15451,2034559,,,,,108629,778612,8400,0.74,0.87,0.32,1404.4260000000006,4754.008,5610.949000000001,4754.015,26057.583,,5560,0.31,0.9,13985,13915,13915,0,-1,-1,1,4100,226,166,226,170,1,55,99999,1,41,94,-1,87,-1,-1,100,100,-1,0,0,23,0,1,0,29802,0,9608.0,9608.0,8400,4100,4100,5000,8000,9000,9000,1540992957,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181031_B6_1421be1082173d67fdf395a23457affc,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181031_B6_1421be1082173d67fdf395a23457affc,,https://jet.com/search?term=headphones&experienceId=26,VM4-05-192.168.11.123,https://jet.com/search?term=headphones&experienceId=26,31,10,search26,44,2018,200,Test Complete,18.1
24,,,,,3904.6999999991,3904.6999999991,3966,2046,,,0,1,702.0,1,3146872,3022749,40582,33592,0,,13702,3935,3895,3895,2054,17,3904,4506,3808,3904.0,3904,3904,3904.0,13780,13702,2474,2053,2053,25,,,1541036905.454387,13703,13702,3935,3896,1151,3895,0,0,174690,259307,1,3905,4506,3809,3905.0,3904.6999999991,3905.0,20060,17099,42.295325253499996,44879,2026524,,,,,113947,810009,8300,0.74,0.87,0.3,2011.098,4622.452,7530.236,4622.459,31355.635,,5339,0.31,0.9,13780,13702,13703,0,-1,-1,1,3900,220,157,220,162,1,57,99999,1,41,94,-1,86,-1,-1,98,100,-1,0,0,22,0,1,0,29313,0,9536.0,9536.0,8300,3900,3900,3900,4700,9000,9000,1541036995,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181101_VY_7ad64ed2a7e784619c7664d4bc92d2a9,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181101_VY_7ad64ed2a7e784619c7664d4bc92d2a9,,https://jet.com/search?term=headphones&experienceId=26,VM1-08-192.168.11.95,https://jet.com/search?term=headphones&experienceId=26,31,10,search26,44,2018,200,Test Complete,18.1
24,,,,,4140.1000000041995,4140.1000000041995,4354,2189,,,0,1,701.0,1,3011576,2881687,41106,33828,0,,16381,4203,4185,4184,2201,19,4140,4770,4070,4140.0,4140,4140,4140.0,16430,16381,2618,2200,2200,26,,,1541080443.239584,16382,16382,4203,4185,1144,4184,0,0,159638,203035,1,4140,4770,4070,4140.0,4140.1000000041995,4140.0,21054,17239,41.662638956,15456,2029932,,,,,109183,784821,9100,0.74,0.87,0.41,2204.456,4797.905,8413.655999999999,4797.913,8413.655999999999,,5448,0.31,0.9,16430,16382,16382,0,-1,-1,1,4200,188,162,188,151,1,36,99999,1,41,94,-1,87,-1,-1,100,100,-1,0,0,22,0,1,0,29803,0,10253.0,10253.0,9100,4200,4200,4200,8700,9000,9000,1541080535,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181101_25_07029c529c937e02279d5bb173316823,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181101_25_07029c529c937e02279d5bb173316823,,https://jet.com/search?term=headphones&experienceId=26,VM2-01-192.168.11.98,https://jet.com/search?term=headphones&experienceId=26,1,11,search26,44,2018,200,Test Complete,18.1
24,,,,,33825.8999999962,33825.8999999962,33951,2038,,,0,1,698.0,0,914992,886678,15617,13244,0,,64377,33905,33884,33884,2048,20,33825,34332,33770,33825.0,33825,33825,33825.0,64384,64377,2513,2047,2047,12,,,1541124596.8356152,64378,64377,33905,33884,1061,33884,0,0,14132,14223,1,33826,34332,33771,33826.0,33825.8999999962,33826.0,66781,22199,16.959511077200002,13916,252715,,,,,119301,600213,34800,0.74,0.87,0.19,1820.944,5627.518,8660.705,5627.528,31368.697,,6591,0.31,0.9,64384,64377,64378,0,-1,-1,1,33900,56,49,56,54,0,2,0,1,48,97,-1,81,-1,-1,95,100,-1,0,0,17,0,1,0,79845,0,,,34800,33900,33900,34500,34800,9000,9000,1541124738,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181102_XY_2390d55b6a3f898a4fd324c3f5274803,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181102_XY_2390d55b6a3f898a4fd324c3f5274803,,https://jet.com/search?term=headphones&experienceId=26,VM1-01-192.168.11.87,https://jet.com/search?term=headphones&experienceId=26,1,11,search26,44,2018,200,Test Complete,18.1
24,4256.0,,4184.0,,4184.3999999983,4184.3999999983,4376,2164,11136.0,4184.0,0,1,708.0,1,3080848,2957013,42935,34194,0,,14782,4255,4239,4238,2172,13,4184,4948,4119,4184.0,4184,4184,4184.0,14858,14782,2588,2172,2172,26,20977.0,0.0,1541212388.3372462,14783,14783,4256,4239,1160,4239,0,0,163761,234330,1,4184,4948,4119,4184.0,4184.3999999983,4184.0,20977,18550,43.6573311367,44876,2089847,,,,,109631,792984,9300,0.74,0.87,0.3,1562.418,4582.535,8325.909,4582.542,30882.967,,5283,0.31,0.9,14859,14783,14783,0,-1,-1,1,4300,227,163,227,172,1,54,99999,1,41,94,-1,87,-1,-1,98,100,-1,0,0,22,0,1,0,29747,0,10412.0,10412.0,9300,4300,4300,4300,5300,9000,9000,1541212478,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181103_V1_e127a3111bfe427cddf6e08317494d4b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181103_V1_e127a3111bfe427cddf6e08317494d4b,,https://jet.com/search?term=headphones&experienceId=26,VM4-06-192.168.11.124,https://jet.com/search?term=headphones&experienceId=26,2,11,search26,44,2018,200,Test Complete,18.1
24,4673.0,,4594.0,,4594.1000000021,4594.1000000021,4675,2504,12300.0,4594.0,0,1,704.0,1,2969994,2845829,42019,33280,0,,15383,4672,4646,4644,2516,24,4594,5100,4490,4594.0,4594,4594,4594.0,15521,15383,2926,2514,2514,24,21803.0,0.0,1541255701.8849616,15383,15383,4673,4646,1163,4644,0,0,153893,220966,1,4594,5100,4490,4594.0,4594.1000000021,4594.0,21803,21349,49.6973929236,44878,2001627,,,,,107608,768831,9500,0.74,0.87,0.27,2683.422,4843.459,8226.47,4843.468,31587.879,,5663,0.31,0.9,15521,15383,15383,0,-1,-1,1,4600,222,158,222,167,2,53,99999,1,41,94,-1,87,-1,-1,98,100,-1,0,0,21,0,1,0,32365,0,10684.0,10684.0,9500,4600,4600,4600,5600,9000,9000,1541255796,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181103_2R_c9c637b6311ff97019cc5211263895af,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181103_2R_c9c637b6311ff97019cc5211263895af,,https://jet.com/search?term=headphones&experienceId=26,VM2-07-192.168.11.102,https://jet.com/search?term=headphones&experienceId=26,3,11,search26,44,2018,200,Test Complete,18.1
24,4220.0,,4149.0,,4149.599999989699,4149.599999989699,4293,2135,9142.0,,0,1,708.0,1,2922899,2887516,39245,33277,0,,14734,4219,4190,4189,2148,33,4149,4854,4059,4149.0,4149,4149,4149.0,14831,14734,2553,2147,2147,25,18921.0,0.0,1541343263.055058,14735,14735,4220,4190,1128,4190,0,0,174127,229167,1,4150,4854,4060,4150.0,4149.599999989699,4150.0,18921,18519,50.298750678999994,15454,2059749,,,,,106642,756763,9700,0.74,0.87,0.32,2046.209,4331.718,7569.404,4331.726,30328.494,,5235,0.31,0.9,14831,14735,14735,0,-1,-1,1,4200,182,157,182,145,1,36,99999,1,40,94,-1,86,-1,-1,100,100,-1,0,0,18,0,1,0,27462,0,10859.0,10859.0,9700,4200,4200,4200,5500,9000,9000,1541343351,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,181104_WK_523ddb0ff804f6fcefc000b57f83f0b2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=181104_WK_523ddb0ff804f6fcefc000b57f83f0b2,,https://jet.com/search?term=headphones&experienceId=26,VM3-02-192.168.11.109,https://jet.com/search?term=headphones&experienceId=26,4,11,search26,44,2018,200,Test Complete,18.1
