data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,2301,,2301.1050000023,2210.6750000020998,2919,1287,3901,,0,1,698.0,0,1131396,1109014,24122,23544,0,5419,3526,3490,3489,1298,10.0,2301,2301,2200,3399,3399,2210,2926.0,5426,5426,1295,1296,1296,7,5609,39,1550067259.226245,5426,5419,3526,3490,591,3489,0,0,259434,267942.0,1,2301.0,2301.0,2201.0,3399.0,2210.6750000020998,2926.0,5648,4789,29.4045426642,20833,415771,,,,,47602,177365,3900,0.9,0.86,0.6,16.0,3514.6490000000013,6740.96,6423.768,6740.96,,4065.0,0.31,0.82,5426,5426,5426,0,-1,-1,1,2200,49,48,49,48,0,1,0,1,15,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,11199,0,3900,2900,2900,3300,3800,9000,9000,1550067200,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190213_KS_5edd2f790fc92c7a71391da2adbcf317,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190213_KS_5edd2f790fc92c7a71391da2adbcf317,,https://www.apple.com/,VM02-01-192.168.10.69,https://www.apple.com/,13,2,apple-home,7,2019,200,Test Complete,18.1
24,4788.0,,3516,,3516.4550000045,3335.5750000046,4039,1406,5192,,0,1,722.0,0,1131396,1109014,24120,23542,0,6248,4788,4742,4742,1417,15.0,3516,3516,3321,4564,4564,3335,4014.0,6255,6254,1413,1416,1416,7,6476,33,1550111381.09593,6255,6249,4788,4743,591,4742,0,0,221711,228709.0,1,3516.0,3516.0,3322.0,4565.0,3335.5750000046,4015.0,6509,5470,31.0266591038,20833,415788,,,,,47602,177365,5200,0.9,0.86,0.37,16.0,5057.772,8170.863,8170.863,8167.3730000000005,,5840.0,0.58,0.82,6255,6254,6255,0,-1,-1,1,3300,49,48,49,48,0,1,0,1,19,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,12174,0,5100,4000,4000,4600,5100,9000,9000,1550111312,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190214_T1_98d58e8b1adbf7325e8882000eeee4f5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190214_T1_98d58e8b1adbf7325e8882000eeee4f5,,https://www.apple.com/,VM04-06-192.168.10.94,https://www.apple.com/,13,2,apple-home,7,2019,200,Test Complete,18.1
24,,,2309,,2309.5300000002,2204.6300000001997,2825,1306,3732,,0,1,737.0,0,1131674,1109292,24367,23788,0,4660,3232,3208,3208,1313,10.0,2309,2309,2193,3388,3388,2204,2833.0,4668,4667,1311,1312,1312,7,4863,31,1550155459.3363152,4668,4661,3233,3209,594,3209,0,0,315405,329950.0,1,2310.0,2310.0,2194.0,3389.0,2204.6300000001997,2833.0,4894,4489,31.1589174185,20833,415843,,,,,47602,177573,3700,0.9,0.86,0.61,16.0,2995.62,6850.186,6686.288000000001,6850.1860000001,,4245.0,0.58,0.82,4669,4668,4668,0,-1,-1,1,2200,49,48,49,48,0,1,0,1,16,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,11169,0,3600,2800,2800,3300,3600,9000,9000,1550155400,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190214_FJ_58da8a9478a4a5e9e515d9e2dccc1bac,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190214_FJ_58da8a9478a4a5e9e515d9e2dccc1bac,,https://www.apple.com/,VM02-03-192.168.10.71,https://www.apple.com/,14,2,apple-home,7,2019,200,Test Complete,18.1
24,,,2818,,2818.2000000015,2659.8799999992,3342,1338,4298,,0,1,714.0,0,1131674,1109292,24159,23580,0,5298,3825,3762,3761,1347,27.0,2818,2818,2650,3852,3852,2659,3213.0,5305,5304,1345,1347,1347,7,5501,33,1550199563.817718,5305,5298,3825,3762,594,3761,0,0,269703,279629.0,1,2818.0,2818.0,2651.0,3852.0,2659.8799999992,3214.0,5534,4840,29.8765432099,20833,415860,,,,,47602,177573,4400,0.9,0.86,0.64,16.0,3237.873,6436.842,6190.276,6436.842,,3811.0,0.58,0.82,5305,5304,5305,0,-1,-1,1,2700,49,48,49,48,0,1,0,1,18,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,11337,0,4300,3300,3300,3900,4300,9000,9000,1550199503,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190215_PP_f9f5699dbbe0bab4ffc3b271c7eb8696,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190215_PP_f9f5699dbbe0bab4ffc3b271c7eb8696,,https://www.apple.com/,VM02-07-192.168.10.75,https://www.apple.com/,14,2,apple-home,7,2019,200,Test Complete,18.1
24,,,2521,,2521.3399999993,2357.3450000004,3031,1368,4040,,0,1,702.0,0,1131674,1109292,24161,23582,0,5087,3666,3636,3636,1378,24.0,2521,2521,2344,3549,3549,2357,3019.0,5093,5093,1376,1377,1377,7,5284,30,1550243692.856411,5093,5088,3667,3637,594,3637,0,0,286790,297796.0,1,2521.0,2521.0,2345.0,3549.0,2357.3450000004,3019.0,5314,4559,30.258792302600003,20833,415841,,,,,47602,177573,4100,0.9,0.86,0.61,16.0,3383.406,6679.853,6267.66,6679.853,,3936.0,0.58,0.82,5094,5093,5093,0,-1,-1,1,2400,49,48,49,48,0,1,0,1,17,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,11014,0,4100,3000,3000,3600,3900,9000,9000,1550243648,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190215_7Z_98bffc140de2062e83cd302267a9376c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190215_7Z_98bffc140de2062e83cd302267a9376c,,https://www.apple.com/,VM03-01-192.168.10.79,https://www.apple.com/,15,2,apple-home,7,2019,200,Test Complete,18.1
24,,,2337,,2337.6849999986,2203.0349999985997,3004,1285,3902,,0,1,697.0,0,1131674,1109292,24157,23578,0,5034,3502,3475,3475,1293,4.0,2337,2337,2196,3389,3389,2203,2967.0,5040,5040,1291,1292,1292,7,5242,25,1550287745.735261,5041,5035,3502,3475,594,3475,0,0,284197,295338.0,1,2338.0,2338.0,2196.0,3389.0,2203.0349999985997,2967.0,5267,4869,31.1779769526,20833,415840,,,,,47602,177573,3900,0.9,0.86,0.48,16.0,2886.527,8152.521,8152.521,7983.265,,5764.0,0.31,0.82,5041,5041,5041,0,-1,-1,1,2200,49,48,49,48,0,1,0,1,17,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,10951,0,3900,3000,3000,3400,3800,9000,9000,1550287702,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190216_P9_00cb268eb89e211581c7eab1d6e8ef37,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190216_P9_00cb268eb89e211581c7eab1d6e8ef37,,https://www.apple.com/,VM01-06-192.168.10.64,https://www.apple.com/,15,2,apple-home,7,2019,200,Test Complete,18.1
24,,,2422,,2422.3649999998997,2302.7099999999,3017,1269,3987,,0,1,697.0,0,1131674,1109292,24274,23582,0,4985,3577,3545,3545,1277,14.0,2422,2422,2287,3391,3391,2302,3035.0,4993,4992,1275,1276,1276,7,5200,23,1550331849.185453,4993,4985,3578,3545,594,3545,0,0,286209,297876.0,1,2422.0,2422.0,2288.0,3391.0,2302.7099999999,3036.0,5223,5309,35.3764157229,20833,415860,,,,,47602,177573,4000,0.9,0.86,0.61,16.0,2827.718,6674.226,6674.226,6587.2860000002,,4662.0,0.31,0.82,4993,4992,4993,0,-1,-1,1,2300,49,48,49,48,0,1,0,1,16,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,10682,0,4000,3000,3000,3400,3900,9000,9000,1550331803,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190216_1H_36a873fb056a49d0f9f129ae41ef80f2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190216_1H_36a873fb056a49d0f9f129ae41ef80f2,,https://www.apple.com/,VM01-08-192.168.10.66,https://www.apple.com/,16,2,apple-home,7,2019,200,Test Complete,18.1
24,,,2632,,2632.7200000014,2483.5200000016002,3230,1513,4303,,0,1,697.0,0,1131674,1109292,24272,23580,0,5231,3911,3878,3877,1528,21.0,2632,2632,2452,3841,3841,2483,3206.0,5239,5239,1518,1526,1526,7,5442,44,1550375949.0187109,5239,5231,3911,3878,594,3878,0,0,284841,297716.0,1,2633.0,2633.0,2452.0,3842.0,2483.5200000016002,3207.0,5486,5230,33.4398976982,20833,415814,,,,,47602,177573,4300,0.9,0.86,0.68,16.0,3118.509,6020.129,6020.129,5964.0769999999975,,3698.0,0.58,0.82,5240,5239,5239,0,-1,-1,1,2500,49,48,49,48,0,1,0,1,18,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,11447,0,4300,3200,3200,3800,4200,9000,9000,1550375903,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190217_BN_c92fdc5b7c1c7797edfc1125a404037a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190217_BN_c92fdc5b7c1c7797edfc1125a404037a,,https://www.apple.com/,VM03-06-192.168.10.85,https://www.apple.com/,16,2,apple-home,7,2019,200,Test Complete,18.1
24,,,2642,,2642.3450000002,2498.7150000015,3047,1394,4015,,0,1,699.0,0,1131674,1109292,24161,23582,0,4817,3561,3536,3535,1403,31.0,2642,2642,2489,3517,3517,2498,2979.0,4824,4824,1400,1402,1402,7,5033,29,1550420049.065399,4824,4817,3561,3536,594,3536,0,0,308526,323408.0,1,2642.0,2642.0,2490.0,3517.0,2498.7150000015,2980.0,5062,4160,27.69640479360001,20833,415839,,,,,47602,177573,4100,0.9,0.86,0.54,16.0,3344.479000000001,8146.2580000000025,6189.064,8146.2580000038,,3959.0,0.58,0.82,4825,4824,4824,0,-1,-1,1,2600,49,48,49,48,0,1,0,1,17,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,10598,0,4000,3000,3000,3600,3900,9000,9000,1550420001,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190217_8J_d12dbe47d976359782637df9c617c6a4,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190217_8J_d12dbe47d976359782637df9c617c6a4,,https://www.apple.com/,VM03-01-192.168.10.79,https://www.apple.com/,17,2,apple-home,7,2019,200,Test Complete,18.1
24,,,2364,,2364.284999996,2245.7899999936,3019,1301,3998,,0,1,707.0,0,1131674,1109292,24157,23578,0,5083,3577,3545,3544,1308,11.0,2364,2364,2237,3501,3501,2245,3002.0,5090,5089,1307,1308,1308,7,5313,30,1550464165.1195462,5090,5084,3578,3545,594,3545,0,0,279978,292766.0,1,2364.0,2364.0,2238.0,3501.0,2245.7899999936,3002.0,5343,4940,32.393442623,20833,415856,,,,,47602,177573,4000,0.9,0.86,0.5,16.0,4207.134,7386.416,7056.811,7386.416,,4679.0,0.58,0.82,5091,5090,5090,0,-1,-1,1,2200,49,48,49,48,0,1,0,1,17,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,11445,0,3900,3000,3000,3500,3900,9000,9000,1550464103,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190218_AE_6f542c5880dedc6df3986e0b4696e0c2,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190218_AE_6f542c5880dedc6df3986e0b4696e0c2,,https://www.apple.com/,VM02-02-192.168.10.70,https://www.apple.com/,17,2,apple-home,7,2019,200,Test Complete,18.1
24,,,2595,,2595.8250000003,2420.3200000002,3127,1337,4167,,0,1,723.0,0,1131674,1109292,24161,23582,0,5255,3802,3776,3776,1347,25.0,2595,2595,2405,3707,3707,2420,3064.0,5271,5270,1344,1346,1346,7,5510,27,1550509108.697073,5270,5255,3803,3777,594,3776,0,0,269446,282047.0,1,2596.0,2596.0,2405.0,3708.0,2420.3200000002,3065.0,5537,5639,35.096453018000005,20833,415841,,,,,47602,177573,4200,0.9,0.86,0.62,16.0,3350.9959999999996,6706.65,6258.701,6706.65,,3879.0,0.58,0.82,5271,5270,5270,0,-1,-1,1,2400,49,48,49,48,0,1,0,1,16,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,11398,0,4100,3100,3100,3500,4100,9000,9000,1550509044,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190218_V0_bd201733bb8dd50e8c230ea340de7d38,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190218_V0_bd201733bb8dd50e8c230ea340de7d38,,https://www.apple.com/,VM02-03-192.168.10.71,https://www.apple.com/,18,2,apple-home,8,2019,200,Test Complete,18.1
24,,,2408,,2408.6200000020003,2290.6349999976,3020,1294,3983,,0,1,702.0,0,1131674,1109292,24159,23580,0,5138,3580,3551,3551,1304,22.0,2408,2408,2278,3525,3525,2290,3008.0,5145,5145,1303,1303,1303,7,5353,29,1550552350.498167,5145,5139,3580,3552,594,3551,0,0,276828,288052.0,1,2409.0,2409.0,2278.0,3525.0,2290.6349999976,3009.0,5382,5050,32.08386277,20833,415818,,,,,47602,177573,4000,0.9,0.86,0.58,16.0,3424.196,6778.189,6778.189,6771.7409999924,,4406.0,0.31,0.82,5146,5145,5145,0,-1,-1,1,2300,49,48,49,48,0,1,0,1,16,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,11173,0,4000,3000,3000,3500,3900,9000,9000,1550552301,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190219_SV_8bf0bf2c4326af7ceffe56f78fc410b3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190219_SV_8bf0bf2c4326af7ceffe56f78fc410b3,,https://www.apple.com/,VM01-05-192.168.10.63,https://www.apple.com/,18,2,apple-home,8,2019,200,Test Complete,18.1
24,,,2455,,2455.9799999988,2322.3599999983,3017,1310,3985,,0,1,707.0,0,1131674,1109292,24161,23582,0,5010,3575,3548,3548,1318,9.0,2455,2455,2310,3519,3519,2322,3062.0,5016,5016,1316,1317,1317,7,5219,27,1550698590.495183,5016,5011,3576,3549,594,3549,0,0,287518,299323.0,1,2456.0,2456.0,2310.0,3519.0,2322.3599999983,3063.0,5246,4190,27.529566360100002,20833,415817,,,,,47602,177573,3900,0.9,0.86,0.49,16.0,4409.769,7131.249,7131.249,7126.286,,4852.0,0.31,0.82,5017,5017,5016,0,-1,-1,1,2300,49,48,49,48,0,1,0,1,16,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,11005,0,3800,3000,3000,3500,3800,9000,9000,1550698523,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_8A_2bf7c7a810312c18f8232d94bc7465ea,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_8A_2bf7c7a810312c18f8232d94bc7465ea,,https://www.apple.com/,VM02-02-192.168.10.70,https://www.apple.com/,20,2,apple-home,8,2019,200,Test Complete,18.1
24,,,2587,,2587.6349999998997,2392.9449999996,3024,1308,4011,,0,1,716.0,0,1131674,1109292,24274,23582,0,5054,3647,3621,3620,1318,17.0,2587,2587,2374,3549,3549,2392,2989.0,5068,5067,1317,1317,1317,7,5296,28,1550698700.664647,5067,5054,3647,3621,594,3620,0,0,281791,295102.0,1,2588.0,2588.0,2374.0,3550.0,2392.9449999996,2990.0,5324,5710,36.9579288026,20833,415814,,,,,47602,177573,4000,0.9,0.86,0.52,16.0,3602.038,7258.726,7258.726,7253.550999999998,,4864.0,0.31,0.82,5068,5067,5067,0,-1,-1,1,2400,49,48,49,48,0,1,0,1,17,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,11790,0,3900,3000,3000,3500,3900,9000,9000,1550698620,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190220_SM_3ec5dacc0aed1a1453f6e406c4cc7c1a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190220_SM_3ec5dacc0aed1a1453f6e406c4cc7c1a,,https://www.apple.com/,VM04-01-192.168.10.80,https://www.apple.com/,20,2,apple-home,8,2019,200,Test Complete,18.1
24,,,2292,,2292.2399999952,2191.5249999875,2838,1312,3951,,0,1,700.0,0,1131674,1109292,24159,23580,0,5024,3577,3553,3553,1319,18.0,2292,2292,2179,3593,3593,2191,2833.0,5031,5030,1317,1318,1318,7,5206,49,1550742674.6696448,5031,5024,3578,3554,594,3554,0,0,287008,298276.0,1,2292.0,2292.0,2179.0,3594.0,2191.5249999875,2834.0,5255,4220,27.8916060806,20833,415838,,,,,47602,177573,3900,0.9,0.86,0.61,16.0779285714,3401.736,6675.437,6262.937,6675.437,,3957.0,0.58,0.82,5031,5030,5031,0,-1,-1,1,2200,49,48,49,48,0,1,0,1,17,100,-1,74,-1,-1,95,100,-1,100,0,16,0,1,0,11046,0,3800,2800,2800,3400,3800,9000,9000,1550742622,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_W1_f52e1adab0857e2bde37395ab96050ba,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_W1_f52e1adab0857e2bde37395ab96050ba,,https://www.apple.com/,VM03-01-192.168.10.79,https://www.apple.com/,21,2,apple-home,8,2019,200,Test Complete,18.1
24,,,2729,,2729.4000000001997,2588.3250000006,3329,1434,4395,,0,1,837.0,0,1199067,1176685,25173,24594,0,5456,4003,3968,3968,1464,18.0,2729,2729,2580,3738,3738,2588,3283.0,5468,5467,1442,1461,1461,7,5700,26,1550786830.844244,5467,5456,4003,3969,598,3968,0,0,279372,291764.0,1,2729.0,2729.0,2580.0,3739.0,2588.3250000006,3284.0,5726,5159,32.473253618600005,20833,416226,,,,,47602,179321,4400,0.9,0.86,0.53,19.1485625,3784.172,7506.472,6607.116,7506.472,,4316.0,0.58,0.82,5468,5467,5467,0,-1,-1,1,2600,51,50,51,50,0,1,0,1,19,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,11685,0,4300,3300,3300,3800,4300,9000,9000,1550786750,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190221_FD_970e1090d3d44381b140dee038a2261b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190221_FD_970e1090d3d44381b140dee038a2261b,,https://www.apple.com/,VM04-08-192.168.10.96,https://www.apple.com/,21,2,apple-home,8,2019,200,Test Complete,18.1
24,,,2578,,2578.3999999985,2366.5550000005,3035,1357,3982,,0,1,704.0,0,1199067,1176685,25175,24596,0,5054,3586,3561,3561,1366,16.0,2578,2578,2357,3493,3493,2366,2990.0,5065,5063,1364,1365,1365,7,5252,37,1550830872.818156,5064,5055,3586,3561,598,3561,0,0,304950,317422.0,1,2578.0,2578.0,2358.0,3494.0,2366.5550000005,2990.0,5289,4590,29.593810444899997,20833,416263,,,,,47602,179321,3900,0.9,0.86,0.58,16.0,3335.6740000000004,6855.451,6793.894,6855.451,,4464.0,0.31,0.82,5066,5064,5064,0,-1,-1,1,2400,51,50,51,50,0,1,0,1,20,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,10544,0,3900,3000,3000,3600,3900,9000,9000,1550830820,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190222_25_fde7f4fc03ee73ec135b445a8860e5f8,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190222_25_fde7f4fc03ee73ec135b445a8860e5f8,,https://www.apple.com/,VM03-04-192.168.10.83,https://www.apple.com/,22,2,apple-home,8,2019,200,Test Complete,18.1
24,4887.0,,4050,,4050.4399999990997,3934.0799999990995,4530,1364,5452,,0,1,702.0,0,1199067,1176685,25793,25214,0,6250,4887,4822,4822,1373,16.0,4050,4050,3918,5023,5023,3934,4435.0,6257,6256,1370,1372,1372,7,6460,29,1550875056.889208,6257,6251,4887,4822,598,4822,0,0,233964,240483.0,1,4050.0,4050.0,3918.0,5024.0,3934.0799999990995,4436.0,6489,5289,30.1940639269,20833,416238,,,,,47602,179321,5500,0.9,0.86,0.48,16.0,4080.909,7538.619000000002,7289.097,7538.619000000002,,4990.0,0.58,0.82,6257,6257,6257,0,-1,-1,1,3900,51,50,51,50,0,1,0,1,19,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,11965,0,5500,4500,4500,5100,5400,9000,9000,1550875005,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190222_JB_b0ef68977178b2e334ff4786a952912f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190222_JB_b0ef68977178b2e334ff4786a952912f,,https://www.apple.com/,VM03-03-192.168.10.82,https://www.apple.com/,22,2,apple-home,8,2019,200,Test Complete,18.1
24,,,2399,,2399.6750000078,2289.7050000029003,3024,1289,4053,,0,1,703.0,0,1199067,1176685,25373,24776,0,5135,3686,3656,3655,1308,24.0,2399,2399,2266,3587,3587,2289,3001.0,5142,5142,1300,1305,1305,7,5339,31,1550919135.105285,5142,5136,3687,3656,598,3656,0,0,293816,305394.0,1,2400.0,2400.0,2267.0,3587.0,2289.7050000029003,3001.0,5370,5240,33.2698412698,20833,416240,,,,,47602,179321,4000,0.9,0.86,0.53,16.0,3825.7870000000003,7498.186,6611.204000000002,7498.186,,4368.0,0.58,0.82,5143,5142,5142,0,-1,-1,1,2300,51,50,51,50,0,1,0,1,20,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,10900,0,3900,3000,3000,3600,3900,9000,9000,1550919049,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190223_ED_58a92f7abba20fe55f3789a363b6943f,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190223_ED_58a92f7abba20fe55f3789a363b6943f,,https://www.apple.com/,VM04-05-192.168.10.93,https://www.apple.com/,23,2,apple-home,8,2019,200,Test Complete,18.1
24,,,2410,,2410.0599999982996,2291.659999999,3017,1315,3956,,0,1,699.0,0,1199067,1176685,25173,24594,0,4917,3548,3476,3475,1324,22.0,2410,2410,2274,3578,3578,2291,2952.0,4923,4923,1321,1323,1323,7,5108,35,1550963175.591574,4923,4917,3549,3476,598,3475,0,0,313235,326132.0,1,2410.0,2410.0,2275.0,3578.0,2291.659999999,2953.0,5143,4870,31.7677756034,20833,416239,,,,,47602,179321,3900,0.9,0.86,0.54,16.0,3722.362,7538.4890000000005,6548.552,7538.4890000000005,,4199.0,0.58,0.82,4924,4923,4923,0,-1,-1,1,2300,51,50,51,50,0,1,0,1,17,100,-1,74,-1,-1,95,100,-1,100,0,17,0,1,0,11218,0,3900,3000,3000,3600,3800,9000,9000,1550963121,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190223_YA_f8d35abcf3b46567601a1e4aaf502948,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190223_YA_f8d35abcf3b46567601a1e4aaf502948,,https://www.apple.com/,VM03-05-192.168.10.84,https://www.apple.com/,23,2,apple-home,8,2019,200,Test Complete,18.1
