data.average.firstView,data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.BackgroundImage,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.optimizely_blockBegin,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
,24.0,,0.0,,9100.0,4705.120000006,4705.120000006,5890.0,2742.0,,,0.0,1.0,924.0,0.0,1598441.0,1582362.0,76341.0,70516.0,0.0,,12523.0,6672.0,6530.0,6529.0,2757.0,11.0,4705.0,5057.0,4197.0,5895.0,5895.0,4705.0,,12596.0,12523.0,3110.0,2756.0,2756.0,48.0,,,1556255365.365029,12524.0,12523.0,6672.0,6530.0,4697.0,6530.0,0.0,0.0,109609.0,161762.0,2.0,4705.0,5057.0,4197.0,5896.0,4705.120000006,,17325.0,15270.0,45.4464285714,23465.0,1259917.0,0.0,0.0,0.0,9100.0,9100.0,30476.0,310723.0,9300.0,0.81,0.64,0.11,1345.675,5861.262,12832.67,8000.859,15985.372,,8693.0,0.23,0.73,12596.0,12524.0,12524.0,0.0,-1.0,-1.0,1.0,4700.0,259.0,191.0,259.0,208.0,0.0,51.0,0.0,1.0,42.0,92.0,-1.0,91.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,69.0,0.0,1.0,0.0,29575.0,0.0,4169.0,4169.0,9300.0,5600.0,9200.0,9200.0,9200.0,9000,9000,1556255263,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190426_XX_e4616bdd0a9052c2b4753f6c1f3ee8fa,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190426_XX_e4616bdd0a9052c2b4753f6c1f3ee8fa,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-04-172.16.20.231,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,26,04,freshdirect-browse,17,2019,200,Test Complete,19.04
,24.0,,0.0,,10300.0,5906.8349999998,5906.8349999998,6931.0,2586.0,,,0.0,1.0,921.0,0.0,1602605.0,1586392.0,75195.0,70184.0,0.0,,13158.0,7553.0,7337.0,7337.0,2600.0,20.0,5906.0,5906.0,5044.0,6758.0,6758.0,5906.0,,13215.0,13158.0,2966.0,2600.0,2600.0,48.0,,,1556299590.462525,13158.0,13159.0,7553.0,7338.0,4701.0,7338.0,0.0,0.0,107542.0,150055.0,2.0,5907.0,5907.0,5045.0,6759.0,5906.8349999998,,17488.0,14859.0,43.3362496355,23473.0,1266195.0,0.0,0.0,0.0,10300.0,10300.0,30476.0,308489.0,10700.0,0.85,0.71,0.15,137.9262,6354.645,12678.903,6354.647,14928.8459999995,,7482.0,0.23,0.73,13216.0,13159.0,13158.0,0.0,-1.0,-1.0,1.0,6000.0,254.0,190.0,254.0,208.0,0.0,46.0,0.0,1.0,42.0,92.0,-1.0,91.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,67.0,0.0,1.0,0.0,29653.0,0.0,5015.0,5015.0,10700.0,6300.0,10700.0,10700.0,10700.0,9000,9000,1556299459,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190426_ZX_bfcfd67c9b657835777ced2dcaa37b48,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190426_ZX_bfcfd67c9b657835777ced2dcaa37b48,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM04-02-172.16.20.201,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,26,04,freshdirect-browse,17,2019,200,Test Complete,19.04
,24.0,,0.0,,11000.0,5323.5499999937,5323.5449999993,6888.0,3411.0,,,0.0,1.0,873.0,0.0,1628369.0,1612363.0,80901.0,75891.0,0.0,,13581.0,7029.0,6902.0,6902.0,3424.0,6.0,5323.0,5679.0,4845.0,6417.0,6417.0,5323.0,,13656.0,13581.0,3779.0,3423.0,3423.0,47.0,,,1556343545.521484,13581.0,13581.0,7029.0,6903.0,4667.0,6903.0,0.0,0.0,112510.0,158541.0,2.0,5324.0,5680.0,4846.0,6418.0,5323.5449999993,,17884.0,14909.0,41.7881165919,53022.0,1287871.0,0.0,0.0,0.0,11000.0,11000.0,30476.0,311668.0,11200.0,0.81,0.64,0.12,1239.435,5799.038,16145.222,7469.542,16145.222,,8251.0,0.23,0.73,13657.0,13582.0,13581.0,0.0,-1.0,-1.0,1.0,5300.0,253.0,191.0,253.0,207.0,0.0,46.0,0.0,1.0,42.0,92.0,-1.0,91.0,-1.0,-1.0,96.0,100.0,-1.0,100.0,0.0,68.0,0.0,1.0,0.0,30165.0,0.0,4821.0,4821.0,11200.0,10800.0,11200.0,11200.0,11200.0,9000,9000,1556343474,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190427_YV_ba5361f10a593635b51a239817fb9d30,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190427_YV_ba5361f10a593635b51a239817fb9d30,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-03-172.16.20.246,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,27,04,freshdirect-browse,17,2019,200,Test Complete,19.04
,24.0,,7300.0,,9200.0,5027.2599999998,5027.255,6022.0,2978.0,,,0.0,1.0,882.0,0.0,1525826.0,1509661.0,67765.0,62410.0,0.0,,11681.0,7031.0,6885.0,6885.0,2991.0,13.0,5027.0,5389.0,4504.0,6267.0,6267.0,5027.0,,11735.0,11681.0,3352.0,2990.0,2990.0,45.0,,,1556387664.466478,11682.0,11682.0,7032.0,6886.0,4550.0,6885.0,0.0,0.0,117172.0,173444.0,2.0,5027.0,5389.0,4504.0,6267.0,5027.255,,16000.0,15919.0,48.8643339472,23465.0,1238655.0,7300.0,7300.0,7400.0,9200.0,9200.0,15306.0,261419.0,9200.0,0.81,0.64,0.09,1266.142,6550.504,17253.4,8381.807,17253.4,,8999.0,0.23,0.73,11736.0,11682.0,11682.0,0.0,-1.0,-1.0,1.0,5100.0,239.0,174.0,239.0,192.0,0.0,47.0,0.0,1.0,41.0,92.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,65.0,0.0,1.0,0.0,32748.0,0.0,4476.0,4476.0,9200.0,5900.0,6000.0,6300.0,9200.0,9000,9000,1556387567,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190427_ZD_244a0f5155459b76cb8f0d22d1c6b427,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190427_ZD_244a0f5155459b76cb8f0d22d1c6b427,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-01-172.16.20.235,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,27,04,freshdirect-browse,17,2019,200,Test Complete,19.04
,24.0,,0.0,,8800.0,4443.2100000049,4443.2050000032,5699.0,2472.0,,,0.0,1.0,874.0,0.0,1596339.0,1580298.0,74767.0,69759.0,0.0,,11951.0,6253.0,6122.0,6122.0,2484.0,13.0,4443.0,4803.0,4004.0,5642.0,5642.0,4443.0,,12005.0,11952.0,2842.0,2483.0,2483.0,47.0,,,1556432042.665327,11952.0,11952.0,6253.0,6122.0,4678.0,6122.0,0.0,0.0,116487.0,166698.0,2.0,4443.0,4804.0,4005.0,5642.0,4443.2050000032,,16176.0,13689.0,42.674563591,23473.0,1259957.0,0.0,0.0,0.0,8800.0,8800.0,30476.0,309931.0,9100.0,0.81,0.64,0.1,1182.11,6229.275,16081.415,8234.085,16081.4149999924,,8663.0,0.23,0.73,12005.0,11952.0,11952.0,0.0,-1.0,-1.0,1.0,4400.0,254.0,189.0,254.0,207.0,0.0,47.0,0.0,1.0,42.0,92.0,-1.0,91.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,67.0,0.0,1.0,0.0,27726.0,0.0,3976.0,3976.0,9100.0,5600.0,9100.0,9100.0,9100.0,9000,9000,1556431938,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190428_SN_92021a21eafe6efd186b215b8fd5561c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190428_SN_92021a21eafe6efd186b215b8fd5561c,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-04-172.16.20.231,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,28,04,freshdirect-browse,17,2019,200,Test Complete,19.04
,24.0,,7300.0,,10000.0,5022.3100000003,5022.3050000004,6159.0,2942.0,,,0.0,1.0,889.0,0.0,1534615.0,1518227.0,68086.0,62736.0,0.0,,11503.0,6919.0,6766.0,6766.0,2965.0,9.0,5022.0,5418.0,4426.0,6215.0,6215.0,5022.0,,11556.0,11503.0,3333.0,2962.0,2962.0,45.0,,,1556475867.955428,11503.0,11503.0,6920.0,6767.0,4543.0,6767.0,0.0,0.0,117164.0,177342.0,2.0,5022.0,5419.0,4427.0,6215.0,5022.3050000004,,16040.0,14169.0,46.1413220449,23473.0,1239118.0,7300.0,7300.0,7300.0,10000.0,10000.0,15306.0,269886.0,10000.0,0.81,0.64,0.1,1456.721,6095.864,16769.746,8178.093,16769.746,,8807.0,0.23,0.73,11557.0,11504.0,11503.0,0.0,-1.0,-1.0,1.0,5100.0,236.0,172.0,236.0,191.0,0.0,45.0,0.0,1.0,41.0,92.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,65.0,0.0,1.0,0.0,30113.0,0.0,4380.0,4380.0,10000.0,6000.0,6000.0,6300.0,10000.0,9000,9000,1556475793,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190428_ZR_611ea953bb4ecddcbd21dec6c1028bd3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190428_ZR_611ea953bb4ecddcbd21dec6c1028bd3,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-08-172.16.20.206,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,28,04,freshdirect-browse,17,2019,200,Test Complete,19.04
,24.0,,7400.0,,9200.0,4914.2100000026,4914.2100000026,5957.0,2655.0,,,0.0,1.0,878.0,0.0,1531362.0,1514931.0,68571.0,61848.0,0.0,,11132.0,7073.0,6903.0,6902.0,2670.0,15.0,4914.0,5329.0,4238.0,6245.0,6245.0,4914.0,,11203.0,11132.0,3048.0,2669.0,2669.0,46.0,,,1556519950.591692,11133.0,11132.0,7074.0,6903.0,4549.0,6903.0,0.0,0.0,119853.0,178689.0,2.0,4914.0,5329.0,4238.0,6246.0,4914.2100000026,,15432.0,14339.0,47.5149105368,23473.0,1244824.0,7400.0,7400.0,7400.0,9200.0,9200.0,15306.0,261197.0,9200.0,0.81,0.64,0.11,1393.926,5790.332,16429.962,7700.041,16429.962,,8611.0,0.23,0.73,11204.0,11133.0,11133.0,0.0,-1.0,-1.0,1.0,4900.0,235.0,170.0,235.0,189.0,0.0,46.0,0.0,1.0,41.0,92.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,64.0,0.0,1.0,0.0,29289.0,0.0,4189.0,4189.0,9200.0,5900.0,5900.0,6300.0,9200.0,9000,9000,1556519880,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190429_SK_1160bac064a4d94e5f4b19565ea6e350,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190429_SK_1160bac064a4d94e5f4b19565ea6e350,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-02-172.16.20.250,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,29,04,freshdirect-browse,18,2019,200,Test Complete,19.04
,24.0,,0.0,,10200.0,5319.6750000006,5319.6700000008,6732.0,3115.0,,,0.0,1.0,881.0,0.0,1603442.0,1587071.0,75217.0,70210.0,0.0,,13624.0,7638.0,7444.0,7444.0,3132.0,9.0,5319.0,5707.0,4654.0,6847.0,6847.0,5319.0,,13678.0,13624.0,3499.0,3132.0,3132.0,48.0,,,1556564089.85495,13625.0,13624.0,7638.0,7444.0,4668.0,7444.0,0.0,0.0,108796.0,151005.0,2.0,5320.0,5707.0,4654.0,6848.0,5319.6700000008,,17853.0,16000.0,45.4545454545,23486.0,1265179.0,0.0,0.0,0.0,10200.0,10200.0,30476.0,310784.0,10400.0,0.81,0.64,0.09,1200.766,6299.156,17032.887,8385.481,17032.887,,8933.0,0.23,0.73,13678.0,13624.0,13625.0,0.0,-1.0,-1.0,1.0,5400.0,254.0,189.0,254.0,209.0,0.0,45.0,0.0,1.0,42.0,92.0,-1.0,91.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,67.0,0.0,1.0,0.0,29846.0,0.0,4610.0,4610.0,10400.0,6500.0,10400.0,10400.0,10400.0,9000,9000,1556564016,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190429_KX_0a9b469257c57ea02d23bb67fc59b128,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190429_KX_0a9b469257c57ea02d23bb67fc59b128,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-07-172.16.20.204,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,29,04,freshdirect-browse,18,2019,200,Test Complete,19.04
,24.0,,0.0,,9900.0,5518.6600000015,5518.6600000015,6546.0,3455.0,,,0.0,1.0,871.0,0.0,1598912.0,0.0,74900.0,0.0,0.0,,9455.0,3823.0,3680.0,3680.0,0.0,,2024.0,2150.0,1382.0,3184.0,3184.0,2024.0,,9515.0,9455.0,390.0,0.0,0.0,47.0,,,1556608309.795195,3.0,12949.0,7318.0,7175.0,4665.0,7175.0,0.0,0.0,116006.0,,2.0,,,,,5518.6600000015,,17238.0,14569.0,43.7012597481,23480.0,1264706.0,0.0,0.0,0.0,9900.0,9900.0,30476.0,307083.0,10000.0,0.81,0.64,0.1,1268.325,6172.213,13470.429,7884.369,16665.0090000076,,9041.0,0.23,0.73,13009.0,12949.0,3.0,0.0,-1.0,-1.0,1.0,5600.0,256.0,0.0,256.0,204.0,0.0,52.0,0.0,1.0,41.0,92.0,-1.0,91.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,29298.0,0.0,4845.0,4845.0,10000.0,6500.0,9900.0,9900.0,9900.0,9000,9000,1556608240,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190430_P9_ce904594f768e0bb58f3fd3bc5cb5307,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190430_P9_ce904594f768e0bb58f3fd3bc5cb5307,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-04-172.16.20.248,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,30,04,freshdirect-browse,18,2019,200,Test Complete,19.04
,24.0,,7200.0,,9500.0,5344.5949999987,5344.5899999988,6105.0,3307.0,,,0.0,1.0,881.0,0.0,1526549.0,1509928.0,67851.0,61010.0,0.0,,11329.0,6947.0,6812.0,6812.0,3318.0,9.0,5344.0,5471.0,4717.0,6127.0,6127.0,5344.0,,11377.0,11329.0,3687.0,3317.0,3317.0,46.0,,,1556652262.395703,11329.0,11329.0,6947.0,6813.0,4535.0,6812.0,0.0,0.0,124453.0,188223.0,2.0,5345.0,5471.0,4718.0,6128.0,5344.5899999988,,15573.0,12319.0,40.3405370007,23481.0,1245239.0,7200.0,7200.0,7200.0,9500.0,9500.0,15306.0,256230.0,9500.0,0.85,0.71,0.11,55.8954,6540.421,15910.318,8294.752,15910.318000001,,8097.0,0.23,0.73,11377.0,11329.0,11329.0,0.0,-1.0,-1.0,1.0,5300.0,233.0,168.0,233.0,190.0,0.0,43.0,0.0,1.0,41.0,92.0,-1.0,95.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,62.0,0.0,1.0,0.0,27925.0,0.0,4672.0,4672.0,9500.0,6100.0,6100.0,6200.0,6400.0,9000,9000,1556652178,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190430_G3_0f2cab0fd6eb60da003183674507255c,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190430_G3_0f2cab0fd6eb60da003183674507255c,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-02-172.16.20.217,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,30,04,freshdirect-browse,18,2019,200,Test Complete,19.04
,24.0,,0.0,,8800.0,4424.930000001,4424.930000001,5675.0,2551.0,,,0.0,1.0,885.0,0.0,1601173.0,1585196.0,75216.0,70207.0,0.0,,11853.0,6169.0,6033.0,6032.0,2568.0,30.0,4424.0,4752.0,3986.0,5474.0,5474.0,4424.0,,11909.0,11853.0,2934.0,2567.0,2567.0,47.0,,,1556696414.113085,11854.0,11853.0,6169.0,6033.0,4646.0,6033.0,0.0,0.0,116720.0,170396.0,2.0,4425.0,4753.0,3987.0,5475.0,4424.930000001,,16269.0,14359.0,44.3073125579,23475.0,1266297.0,0.0,0.0,0.0,8800.0,8800.0,30476.0,308972.0,9200.0,0.81,0.64,0.11,1152.78,5784.103,16395.341,7694.286,16395.3409999924,,8487.0,0.23,0.73,11910.0,11854.0,11854.0,0.0,-1.0,-1.0,1.0,4400.0,254.0,192.0,254.0,209.0,0.0,45.0,0.0,1.0,41.0,92.0,-1.0,91.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,27531.0,0.0,3957.0,3957.0,9200.0,5200.0,5700.0,9200.0,9200.0,9000,9000,1556696300,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190501_6A_74efa3477bd6d0245f9a3c3717c01ea6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190501_6A_74efa3477bd6d0245f9a3c3717c01ea6,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM02-02-172.16.20.233,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,01,05,freshdirect-browse,18,2019,200,Test Complete,19.04
,24.0,,0.0,,8800.0,4405.745,4405.7400000002,5585.0,2482.0,,,0.0,1.0,894.0,0.0,1604236.0,1587977.0,76035.0,70205.0,0.0,12020.0,11915.0,6209.0,6061.0,6061.0,2497.0,21.0,4405.0,4670.0,3941.0,5414.0,5414.0,4405.0,,11992.0,11915.0,2886.0,2496.0,2496.0,48.0,,,1556740479.909471,11915.0,11915.0,6209.0,6062.0,4647.0,6061.0,0.0,0.0,106835.0,168342.0,2.0,4406.0,4670.0,3941.0,5414.0,4405.7400000002,,17498.0,16880.0,46.3863698818,23482.0,1268190.0,0.0,0.0,0.0,8800.0,8800.0,30476.0,308963.0,8900.0,0.85,0.71,0.13,69.7088,6304.431,15220.843,8289.325,15220.843,,7788.0,0.23,0.73,11992.0,11915.0,11915.0,0.0,-1.0,-1.0,1.0,4400.0,258.0,191.0,258.0,210.0,0.0,48.0,0.0,1.0,41.0,92.0,-1.0,91.0,-1.0,-1.0,99.0,100.0,-1.0,100.0,0.0,66.0,0.0,1.0,0.0,29912.0,0.0,3915.0,3915.0,8900.0,5400.0,5700.0,8900.0,8900.0,9000,9000,1556740395,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190501_8E_d919f4c3f8dcfc4e3afcc835bd37dc1a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190501_8E_d919f4c3f8dcfc4e3afcc835bd37dc1a,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM03-02-172.16.20.217,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,01,05,freshdirect-browse,18,2019,200,Test Complete,19.04
,24.0,,0.0,,0.0,4698.7099999969,4698.7099999969,5960.0,2804.0,,,0.0,1.0,872.0,0.0,1875024.0,1858195.0,79545.0,73254.0,0.0,,12655.0,6628.0,6493.0,6492.0,2814.0,21.0,4698.0,5065.0,4225.0,6010.0,6010.0,4698.0,,12724.0,12655.0,3197.0,2813.0,2813.0,47.0,,,1557804471.167237,12656.0,12656.0,6629.0,6493.0,4681.0,6493.0,0.0,0.0,129419.0,188610.0,2.0,4699.0,5066.0,4225.0,6011.0,4698.7099999969,,17292.0,15949.0,46.7879143444,54270.0,1488807.0,0.0,0.0,0.0,0.0,0.0,56726.0,357497.0,9500.0,0.93,0.64,0.07,,6518.962,18538.861,8816.204,18538.861,1933.864,9424.0,0.23,0.9,12725.0,12656.0,12656.0,0.0,-1.0,-1.0,1.0,4800.0,263.0,199.0,263.0,216.0,0.0,47.0,0.0,1.0,43.0,93.0,-1.0,85.0,-1.0,-1.0,97.0,100.0,-1.0,80.0,0.0,65.0,0.0,1.0,0.0,28146.0,0.0,4181.0,4181.0,9500.0,5500.0,5900.0,9300.0,9400.0,9000,9000,1557804379,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190514_MV_ddc454496f938907a5122955ca86e95b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190514_MV_ddc454496f938907a5122955ca86e95b,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-06-172.16.20.245,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,13,05,freshdirect-browse,20,2019,200,Test Complete,19.04
,24.0,,0.0,,0.0,4963.0599999946,4963.0550000002,6228.0,2850.0,,,0.0,1.0,878.0,0.0,1852565.0,1836187.0,79250.0,72168.0,0.0,,13186.0,6796.0,6647.0,6647.0,2872.0,12.0,4963.0,5306.0,4429.0,6002.0,6002.0,4963.0,,13291.0,13187.0,3223.0,2871.0,2871.0,49.0,,,1557847752.976715,13187.0,13187.0,6797.0,6648.0,4664.0,6647.0,0.0,0.0,119551.0,177632.0,2.0,4963.0,5307.0,4429.0,6002.0,4963.0550000002,,18346.0,17950.0,50.849858357,24676.0,1460818.0,0.0,0.0,0.0,0.0,0.0,56726.0,364684.0,10100.0,0.93,0.64,0.06,,7063.98,14419.579,8630.998,19016.734,1870.4,9739.0,0.23,0.9,13291.0,13187.0,13187.0,0.0,-1.0,-1.0,1.0,5000.0,269.0,194.0,269.0,219.0,0.0,50.0,0.0,1.0,43.0,93.0,-1.0,85.0,-1.0,-1.0,99.0,100.0,-1.0,81.0,0.0,67.0,0.0,1.0,0.0,29070.0,0.0,4382.0,4382.0,10100.0,5700.0,6100.0,10100.0,10100.0,9000,9000,1557847659,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190514_5M_f02a8f59b5a22800e1acbfcfcd7cc974,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190514_5M_f02a8f59b5a22800e1acbfcfcd7cc974,1.0,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,VM01-06-172.16.20.245,https://www.freshdirect.com/browse.jsp?pageType=browse&id=gro_canne,14,05,freshdirect-browse,20,2019,200,Test Complete,19.04
