data.average.firstView.Colordepth,data.average.firstView.FirstInteractive,data.average.firstView.FirstPaintedHero,data.average.firstView.LastInteractive,data.average.firstView.LastPaintedHero,data.average.firstView.PerformancePaintTiming.first-contentful-paint,data.average.firstView.PerformancePaintTiming.first-paint,data.average.firstView.SpeedIndex,data.average.firstView.TTFB,data.average.firstView.TTIMeasurementEnd,data.average.firstView.TimeToInteractive,data.average.firstView.aft,data.average.firstView.avgRun,data.average.firstView.basePageSSLTime,data.average.firstView.bigImageCount,data.average.firstView.bytesIn,data.average.firstView.bytesInDoc,data.average.firstView.bytesOut,data.average.firstView.bytesOutDoc,data.average.firstView.cached,data.average.firstView.chromeUserTiming.InteractiveTime,data.average.firstView.chromeUserTiming.domComplete,data.average.firstView.chromeUserTiming.domContentLoadedEventEnd,data.average.firstView.chromeUserTiming.domContentLoadedEventStart,data.average.firstView.chromeUserTiming.domInteractive,data.average.firstView.chromeUserTiming.domLoading,data.average.firstView.chromeUserTiming.fetchStart,data.average.firstView.chromeUserTiming.firstContentfulPaint,data.average.firstView.chromeUserTiming.firstImagePaint,data.average.firstView.chromeUserTiming.firstLayout,data.average.firstView.chromeUserTiming.firstMeaningfulPaint,data.average.firstView.chromeUserTiming.firstMeaningfulPaintCandidate,data.average.firstView.chromeUserTiming.firstPaint,data.average.firstView.chromeUserTiming.firstTextPaint,data.average.firstView.chromeUserTiming.loadEventEnd,data.average.firstView.chromeUserTiming.loadEventStart,data.average.firstView.chromeUserTiming.responseEnd,data.average.firstView.chromeUserTiming.unloadEventEnd,data.average.firstView.chromeUserTiming.unloadEventStart,data.average.firstView.connections,data.average.firstView.cpu.Idle,data.average.firstView.cpu.Paint,data.average.firstView.date,data.average.firstView.docTime,data.average.firstView.domComplete,data.average.firstView.domContentLoadedEventEnd,data.average.firstView.domContentLoadedEventStart,data.average.firstView.domElements,data.average.firstView.domInteractive,data.average.firstView.domLoading,data.average.firstView.domTime,data.average.firstView.effectiveBps,data.average.firstView.effectiveBpsDoc,data.average.firstView.final_base_page_request,data.average.firstView.firstContentfulPaint,data.average.firstView.firstImagePaint,data.average.firstView.firstLayout,data.average.firstView.firstMeaningfulPaint,data.average.firstView.firstPaint,data.average.firstView.firstTextPaint,data.average.firstView.fullyLoaded,data.average.firstView.fullyLoadedCPUms,data.average.firstView.fullyLoadedCPUpct,data.average.firstView.gzip_savings,data.average.firstView.gzip_total,data.average.firstView.heroElementTimes.FirstPaintedHero,data.average.firstView.heroElementTimes.Heading,data.average.firstView.heroElementTimes.Image,data.average.firstView.heroElementTimes.LastPaintedHero,data.average.firstView.image_savings,data.average.firstView.image_total,data.average.firstView.lastVisualChange,data.average.firstView.lighthouse.Accessibility,data.average.firstView.lighthouse.BestPractices,data.average.firstView.lighthouse.Performance,data.average.firstView.lighthouse.Performance.estimated-input-latency,data.average.firstView.lighthouse.Performance.first-contentful-paint,data.average.firstView.lighthouse.Performance.first-cpu-idle,data.average.firstView.lighthouse.Performance.first-meaningful-paint,data.average.firstView.lighthouse.Performance.interactive,data.average.firstView.lighthouse.Performance.max-potential-fid,data.average.firstView.lighthouse.Performance.speed-index,data.average.firstView.lighthouse.ProgressiveWebApp,data.average.firstView.lighthouse.SEO,data.average.firstView.loadEventEnd,data.average.firstView.loadEventStart,data.average.firstView.loadTime,data.average.firstView.maybeCaptcha,data.average.firstView.minify_savings,data.average.firstView.minify_total,data.average.firstView.optimization_checked,data.average.firstView.render,data.average.firstView.requests,data.average.firstView.requestsDoc,data.average.firstView.requestsFull,data.average.firstView.responses_200,data.average.firstView.responses_404,data.average.firstView.responses_other,data.average.firstView.result,data.average.firstView.run,data.average.firstView.score_cache,data.average.firstView.score_cdn,data.average.firstView.score_combine,data.average.firstView.score_compress,data.average.firstView.score_cookies,data.average.firstView.score_etags,data.average.firstView.score_gzip,data.average.firstView.score_keep-alive,data.average.firstView.score_minify,data.average.firstView.score_progressive_jpeg,data.average.firstView.server_rtt,data.average.firstView.smallImageCount,data.average.firstView.start_epoch,data.average.firstView.step,data.average.firstView.testStartOffset,data.average.firstView.test_run_time_ms,data.average.firstView.titleTime,data.average.firstView.userTime,data.average.firstView.userTime.start-auth_initialize,data.average.firstView.userTime.start-sapphire_qualifiedexperiments_api_call,data.average.firstView.userTime.stop-auth_initialize,data.average.firstView.userTime.stop-sapphire_qualifiedexperiments_api_call,data.average.firstView.userTimingMeasure.____ auth_initialize,data.average.firstView.userTimingMeasure.____ sapphire_qualifiedexperiments_api_call,data.average.firstView.visualComplete,data.average.firstView.visualComplete85,data.average.firstView.visualComplete90,data.average.firstView.visualComplete95,data.average.firstView.visualComplete99,data.bwDown,data.bwUp,data.completed,data.connectivity,data.from,data.fvonly,data.id,data.latency,data.location,data.mobile,data.plr,data.successfulFVRuns,data.summary,data.testRuns,data.testUrl,data.tester,data.url,speedtracker.day,speedtracker.month,speedtracker.slug,speedtracker.week,speedtracker.year,statusCode,statusText,webPagetestVersion
24,,,,,1171.245,1171.2400000001,2260,880,,,0,1,186.0,0,2406228,1569848,24952,16580,0,8724.0,7616,1539,1539,1538,887,26,1171,1171,1157,2175,2175,1171,1171.0,7622,7616,1239,887,887,16,,,1551095481.896498,7617,7617,1539,1539,926,1539,0,0,188516,233018.0,0,1171,1171,1158,2175,1171.2400000001,1171.0,13644,14199,46.4203988231,0,1882996,,,,,0,136992,9800,0.94,0.93,,1181.96,1466.142,12643.809,3017.361,,,3017.0,0.38,0.91,7622,7617,7617,0,-1,-1,1,1200,94,45,94,79,0,15,0,1,60,98,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,23121,0,6942,4059,4942,6942,6199,2883,1257,9800,2300,2300,2300,2300,9000,9000,1551095443,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190225_1E_6c429b59a1c04c0ba39ee7a6faf1db13,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190225_1E_6c429b59a1c04c0ba39ee7a6faf1db13,,https://www.target.com/,VM03-01-192.168.10.79,https://www.target.com/,25,2,target-home,9,2019,200,Test Complete,18.1
24,,,,,1274.7300000046,1274.7250000028998,2330,963,,,0,1,187.0,0,2561076,2340721,49490,42817,0,10924.0,10300,1799,1799,1799,981,18,1274,1789,1255,2429,2429,1274,1789.0,10305,10300,1322,977,977,29,,,1551140119.01689,10301,10300,1800,1800,954,1799,0,0,188772,250666.0,0,1275,1789,1256,2430,1274.7250000028998,1789.0,14530,12990,39.9446494465,0,2020708,,,,,0,137271,9900,0.94,0.93,0.51,983.3789999999999,1417.621,12941.159,3115.445,18834.14,,3108.0,0.38,0.91,10306,10301,10301,0,-1,-1,1,1300,126,97,126,105,0,21,0,1,55,97,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,22893,0,5679,3857,4931,5679,5463,1822,532,2400,2400,2400,2400,2400,9000,9000,1551140051,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190226_W2_19abd654395279a52739469ef43f2fa5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190226_W2_19abd654395279a52739469ef43f2fa5,,https://www.target.com/,VM04-05-192.168.10.93,https://www.target.com/,25,2,target-home,9,2019,200,Test Complete,18.1
24,,,,,1650.77,1650.7649999998998,2410,943,,,0,1,184.0,0,2560141,2339743,51285,44614,0,11426.0,10744,1659,1659,1659,951,13,1650,1650,1609,2342,2342,1650,1650.0,10753,10744,1307,950,950,29,,,1551183774.0269349,10745,10744,1660,1660,954,1659,0,0,184116,238700.0,0,1651,1651,1609,2342,1650.7649999998998,1651.0,14848,13479,40.799031477,0,2021236,,,,,0,137271,9500,0.94,0.93,,1101.6760000000004,1273.315,14316.686000000005,2913.167,,,3066.0,0.38,0.91,10753,10745,10745,0,-1,-1,1,1600,130,100,130,108,0,22,0,1,57,97,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,23152,0,6219,3921,4451,6219,5577,2298,1127,2500,2500,2500,2500,2500,9000,9000,1551183705,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190226_GP_274194c8bdaeafb4177c435d554d53aa,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190226_GP_274194c8bdaeafb4177c435d554d53aa,,https://www.target.com/,VM04-05-192.168.10.93,https://www.target.com/,26,2,target-home,9,2019,200,Test Complete,18.1
24,,,,,1362.6899999944999,1362.6849999928,2700,978,,,0,1,231.0,0,2585124,2364789,51285,44614,0,11543.0,10851,1897,1897,1893,994,12,1362,1860,1344,2316,2316,1362,1860.0,10859,10852,1352,993,993,29,,,1551227838.7585714,10852,10851,1897,1897,954,1893,0,0,189622,239496.0,0,1363,1861,1345,2316,1362.6849999928,1861.0,14611,14820,45.6984273821,15547,2049327,,,,,0,137271,9600,0.94,0.93,0.95,1197.6860000000001,1043.38,2930.784,2930.784,2922.188,,3096.0,0.38,0.91,10859,10852,10852,0,-1,-1,1,1400,127,98,127,105,0,22,0,1,56,97,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,23636,0,6403,3975,4616,6403,5613,2428,997,9600,2800,2800,2800,5200,9000,9000,1551227822,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190227_VQ_1a223f6837227cd6b96a14a5f54a988a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190227_VQ_1a223f6837227cd6b96a14a5f54a988a,,https://www.target.com/,VM01-03-192.168.10.61,https://www.target.com/,26,2,target-home,9,2019,200,Test Complete,18.1
24,,,,,1277.2450000048,1277.2450000048,2601,938,,,0,1,187.0,0,2418382,1579467,23437,15286,0,,6888,1861,1861,1861,946,14,1277,1843,1268,2233,2233,1277,1277.0,6895,6888,1290,945,945,15,,,1551271939.869612,6889,6888,1861,1861,926,1861,0,0,251391,265412.0,0,1277,1844,1268,2234,1277.2450000048,1277.0,10558,11639,48.5,0,1892461,,,,,0,136992,9900,0.94,0.93,0.52,1242.6860000000001,1304.837,12425.82,2989.249000000001,19204.738,,2963.0,0.38,0.91,6896,6889,6889,0,-1,-1,1,1300,91,45,91,78,0,13,0,1,60,100,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,18416,0,5599,3895,4927,5599,5371,1704,445,9900,2600,2600,2600,9600,9000,9000,1551271882,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190227_TW_a9f0ce413d8bbc4ae4d106ece477c910,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190227_TW_a9f0ce413d8bbc4ae4d106ece477c910,,https://www.target.com/,VM02-03-192.168.10.71,https://www.target.com/,27,2,target-home,9,2019,200,Test Complete,18.1
24,1730.0,,1223.0,,1223.1500000016001,1223.1500000016001,2344,966,5835.0,,0,1,186.0,0,2652267,2431840,43097,36081,0,12291.0,11650,1730,1730,1730,974,20,1223,1703,1217,2167,2167,1223,1703.0,11664,11650,1330,973,973,32,16258.0,0.0,1551316128.94771,11650,11650,1730,1730,958,1730,0,0,173441,227615.0,0,1223,1703,1218,2167,1223.1500000016001,1703.0,16258,15679,43.7012263099,44975,2116328,,,,,0,137271,10100,0.94,0.93,,978.584,1404.1529999999998,13319.251,3045.24,,,3138.0,0.38,0.91,11665,11650,11650,0,-1,-1,1,1200,132,102,132,110,0,22,0,1,58,97,-1,100,-1,-1,98,100,-1,-1,0,4,0,1,0,25997,0,7702,4530,5336,7702,6425,3172,1089,10100,2400,2400,2500,2500,9000,9000,1551316078,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190228_GA_3aa1a21842b0aa79c795a5206ac438a5,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190228_GA_3aa1a21842b0aa79c795a5206ac438a5,,https://www.target.com/,VM02-05-192.168.10.73,https://www.target.com/,27,2,target-home,9,2019,200,Test Complete,18.1
24,,,,,1612.2999999934,1612.2949999989999,2277,846,,,0,1,190.0,0,2589547,2369206,50627,43954,0,11012.0,10336,1656,1656,1656,856,35,1612,1612,1575,2173,2173,1612,1612.0,10341,10336,1200,855,855,29,,,1551360158.837162,10336,10336,1656,1656,954,1656,0,0,186916,249652.0,0,1612,1612,1575,2174,1612.2949999989999,1612.0,14700,14310,42.998798076899995,15547,2052004,,,,,0,137271,9400,0.94,0.93,,1405.364,988.735,13638.416000000001,2710.381,,,3197.0,0.38,0.91,10341,10336,10336,0,-1,-1,1,1700,125,96,125,104,0,21,0,1,56,97,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,24473,0,6265,3843,4505,6265,5512,2422,1008,2400,2300,2300,2300,2400,9000,9000,1551360093,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190228_8F_20fcb2d298ff54eccaa6f0dcd238b0ff,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190228_8F_20fcb2d298ff54eccaa6f0dcd238b0ff,,https://www.target.com/,VM04-01-192.168.10.80,https://www.target.com/,28,2,target-home,9,2019,200,Test Complete,18.1
24,,,,,1270.1349999988001,1270.1300000008,2342,966,,,0,1,196.0,0,2594131,2373678,50629,43954,0,10932.0,10307,1591,1591,1590,975,15,1270,1270,1260,2313,2313,1270,1270.0,10313,10307,1327,974,974,29,,,1551404228.229786,10307,10308,1591,1591,967,1591,0,0,188622,254113.0,0,1270,1270,1260,2314,1270.1300000008,1270.0,14719,12089,36.803652968,15547,2051808,,,,,0,137271,9300,0.94,0.93,0.52,850.8580000000003,1049.144,13004.48,2898.022,18513.681,,3200.0,0.38,0.91,10314,10308,10307,0,-1,-1,1,1200,127,98,127,105,0,22,0,1,57,97,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,23306,0,6239,3971,4573,6239,5518,2269,945,9300,2400,2400,2400,2500,9000,9000,1551404190,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190301_96_fee5bb023687411f1bfc2ad536c2ddbe,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190301_96_fee5bb023687411f1bfc2ad536c2ddbe,,https://www.target.com/,VM03-02-192.168.10.81,https://www.target.com/,28,2,target-home,9,2019,200,Test Complete,18.1
24,,,,,1513.7499999983,1513.7449999966,2124,770,,,0,1,189.0,0,2619791,2399177,51147,43941,0,11158.0,10431,1528,1528,1527,780,11,1513,1513,1473,2312,2312,1513,1513.0,10445,10431,1128,779,779,30,,,1551448343.6720052,10431,10431,1528,1528,968,1527,0,0,190516,248336.0,0,1514,1514,1473,2313,1513.7449999966,1514.0,14521,14900,46.172916021099994,44975,2080940,,,,,0,137271,9500,0.94,0.86,0.06,91.0412,8593.869,15633.408000000001,11429.472,20957.571,,9022.0,0.38,0.91,10445,10431,10431,0,-1,-1,1,1500,128,98,128,106,0,22,0,1,55,97,-1,100,-1,-1,98,100,-1,-1,0,4,0,1,0,24454,0,6334,3933,4591,6334,5598,2401,1007,9500,2100,2100,2200,2300,9000,9000,1551448311,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190301_X1_f545d7fd62113a0b46f22c78ad56232d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190301_X1_f545d7fd62113a0b46f22c78ad56232d,,https://www.target.com/,VM01-03-192.168.10.61,https://www.target.com/,1,3,target-home,9,2019,200,Test Complete,18.1
24,,,,,1239.7899999996,1239.7899999996,2311,906,,,0,1,190.0,0,2629600,2408766,54057,46259,0,,11384,1699,1699,1698,918,13,1239,1697,1206,2235,2235,1239,1239.0,11398,11384,1261,917,916,32,,,1551492388.376692,11385,11385,1699,1699,972,1699,0,0,183107,229866.0,0,1240,1697,1207,2235,1239.7899999996,1240.0,15267,16570,49.536621823599994,15547,2087012,,,,,0,137271,9400,0.94,0.93,0.53,1085.975,1054.072,11278.636,2954.614,19360.3060000038,,3016.0,0.38,0.91,11399,11385,11385,0,-1,-1,1,1200,136,103,136,114,0,22,0,1,57,97,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,24679,0,6590,3985,4515,6590,5806,2605,1291,2400,2400,2400,2400,2400,9000,9000,1551492352,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190302_EW_1658ccf512fd9da0389c089a8c8bb70a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190302_EW_1658ccf512fd9da0389c089a8c8bb70a,,https://www.target.com/,VM03-06-192.168.10.85,https://www.target.com/,1,3,target-home,9,2019,200,Test Complete,18.1
24,,,,,2641.7849999998,2641.7800000017,3309,1940,,,0,1,184.0,0,2626382,2405766,43794,37119,0,11187.0,11502,2653,2653,2652,1948,11,2641,2641,2594,3205,3205,2641,2641.0,11511,11502,2302,1948,1948,29,,,1551580710.8621259,11502,11502,2653,2653,967,2652,0,0,184566,251596.0,0,2642,2642,2595,3206,2641.7800000017,2642.0,16170,14390,40.128276631300004,44975,2083104,,,,,0,137271,10200,0.94,0.93,0.5,965.802,1575.476,12933.726,3227.947,19255.089,,3436.0,0.38,0.91,11511,11502,11502,0,-1,-1,1,2700,127,98,127,105,0,22,0,1,55,97,-1,100,-1,-1,98,100,-1,-1,0,4,0,1,0,25447,0,7162,4802,5349,7162,6359,2360,1010,10200,3300,3300,3300,3300,9000,9000,1551580655,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190303_BM_98e299bc08f689edbbbd13dbe784c171,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190303_BM_98e299bc08f689edbbbd13dbe784c171,,https://www.target.com/,VM02-06-192.168.10.74,https://www.target.com/,2,3,target-home,9,2019,200,Test Complete,18.1
24,,,,,1054.3500000058,1054.3449999968,2590,790,,,0,1,185.0,1,2612525,2391909,51130,44457,0,12132.0,11472,1806,1806,1806,806,28,1054,1768,1045,2250,2250,1054,1768.0,11487,11472,1146,805,805,28,,,1551624709.2387528,11473,11472,1806,1806,908,1806,0,0,176295,223898.0,0,1054,1768,1045,2250,1054.3449999968,1768.0,15609,16920,50.0147797813,15547,2052720,,,,,0,157537,9900,0.94,0.93,0.45,1062.679,1384.569,13945.916,3888.763,13945.916,,4845.0,0.38,0.91,11488,11473,11473,0,-1,-1,1,1100,126,97,126,104,0,22,0,1,57,97,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,26174,0,7129,4237,4969,7129,6420,2892,1452,9900,2800,2800,2800,2800,9000,9000,1551624653,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190303_SR_69c045c1957f2ff877049a46fffbaa8b,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190303_SR_69c045c1957f2ff877049a46fffbaa8b,,https://www.target.com/,VM02-03-192.168.10.71,https://www.target.com/,3,3,target-home,9,2019,200,Test Complete,18.1
24,,,,,2593.4849999976,2593.4799999959,3376,1925,,,0,1,191.0,1,2605227,2384609,40724,34053,0,12573.0,11915,2708,2708,2708,1936,24,2593,2593,2574,3387,3387,2593,2593.0,11921,11915,2285,1935,1935,31,,,1551668874.024892,11915,11915,2708,2708,908,2708,0,0,181599,238699.0,0,2593,2593,2575,3388,2593.4799999959,2593.0,16271,15500,42.9839156961,15547,2052744,,,,,0,157537,10400,0.94,0.93,0.49,934.684,1429.985,13697.744,4165.526,15226.464000003798,,3841.0,0.38,0.91,11921,11915,11915,0,-1,-1,1,2600,126,97,126,104,0,22,0,1,57,97,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,25022,0,8455,4948,5555,8455,6962,3507,1407,3500,3500,3500,3500,3500,9000,9000,1551668866,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190304_FY_5e8fdc9eb423a36b648bc53103a82973,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190304_FY_5e8fdc9eb423a36b648bc53103a82973,,https://www.target.com/,VM01-07-192.168.10.65,https://www.target.com/,3,3,target-home,9,2019,200,Test Complete,18.1
24,,,,,1142.0950000029,1142.0899999939,2346,766,,,0,1,190.0,0,2565457,2344839,51300,44627,0,11073.0,10453,1766,1766,1766,775,27,1142,1142,1132,2210,2210,1142,1142.0,10460,10453,1123,774,774,29,,,1551712892.668336,10453,10453,1766,1766,921,1766,0,0,184565,242060.0,0,1142,1142,1132,2211,1142.0899999939,1142.0,14666,14040,43.0410790926,15547,2051414,,,,,0,110111,9300,0.94,0.93,0.51,921.196,1191.936,12315.42,4045.588,18978.331,,3034.0,0.38,0.91,10460,10453,10453,0,-1,-1,1,1100,125,96,125,104,0,21,0,1,57,97,-1,100,-1,-1,100,100,-1,-1,0,6,0,1,0,22618,0,6079,3846,4374,6079,5413,2233,1040,9300,2400,2400,2500,2500,9000,9000,1551712850,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190304_SN_99eac0479e7868a434b210508ec7e09e,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190304_SN_99eac0479e7868a434b210508ec7e09e,,https://www.target.com/,VM03-07-192.168.10.86,https://www.target.com/,4,3,target-home,10,2019,200,Test Complete,18.1
24,,,,,1074.5950000019,1074.5950000019,2160,787,,,0,1,184.0,0,2566823,2346204,43958,37285,0,10886.0,10249,1532,1532,1531,795,5,1074,1074,1066,2258,2258,1074,1074.0,10256,10249,1142,794,794,28,,,1551757027.18063,10249,10249,1532,1532,922,1531,0,0,185517,247960.0,0,1075,1075,1067,2259,1074.5950000019,1075.0,14623,12819,39.1211473909,15547,2052927,,,,,0,110111,9200,0.94,0.86,0.06,20.9747941176,8572.966999999999,14099.241000000002,11262.277,19906.736,,8930.0,0.38,0.91,10256,10249,10249,0,-1,-1,1,1100,125,96,125,104,0,21,0,1,56,97,-1,100,-1,-1,100,100,-1,-1,0,6,0,1,0,22239,0,6075,3683,4240,6075,5434,2392,1193,9200,2200,2200,2200,2300,9000,9000,1551756948,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190305_40_3bd2c03e3bda63206da92189af15292a,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190305_40_3bd2c03e3bda63206da92189af15292a,,https://www.target.com/,VM04-08-192.168.10.96,https://www.target.com/,4,3,target-home,10,2019,200,Test Complete,18.1
24,,,,,1059.5549999998,1059.5499999981,2254,790,,,0,1,184.0,1,2593800,2373183,45961,39294,0,10933.0,10270,1588,1588,1588,798,33,1059,1530,1005,2252,2252,1059,1059.0,10280,10270,1147,797,797,29,,,1551801243.500356,10270,10270,1589,1589,1195,1588,0,0,194437,250335.0,0,1060,1531,1006,2253,1059.5499999981,1060.0,14130,14210,44.475743349,15547,2054318,,,,,0,135665,9100,0.94,0.93,,1044.42,1681.3629999999994,11466.428999999998,4020.617,,,4621.0,0.38,0.91,10281,10270,10270,0,-1,-1,1,1100,139,110,139,116,0,23,0,1,56,97,-1,100,-1,-1,100,100,-1,-1,0,15,0,1,0,22244,0,6123,3675,4154,6123,5085,2447,931,9000,2100,2100,5900,7800,9000,9000,1551801202,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190305_GS_c28f43881ffdfd04be4bdf31563d5122,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190305_GS_c28f43881ffdfd04be4bdf31563d5122,,https://www.target.com/,VM01-03-192.168.10.61,https://www.target.com/,5,3,target-home,10,2019,200,Test Complete,18.1
24,,,,,1256.1399999977,1256.1399999977,2679,947,,,0,1,201.0,1,2593722,2373061,52598,45933,0,12319.0,11685,1833,1833,1832,974,30,1256,1806,1245,2452,2452,1256,1256.0,11712,11685,1324,972,972,29,,,1551845276.5228472,11685,11686,1833,1833,1195,1833,0,0,175869,220996.0,0,1256,1807,1245,2452,1256.1399999977,1256.0,15695,17809,51.2223180903,15547,2054069,,,,,0,135665,9500,0.94,0.93,0.44,616.9165,1550.806,13726.588,4239.805,19767.419,,4510.0,0.38,0.91,11713,11686,11685,0,-1,-1,1,1300,142,112,142,119,0,23,0,1,56,97,-1,100,-1,-1,100,100,-1,-1,0,15,0,1,0,24909,0,7199,4105,4702,7199,6119,3094,1417,9500,2500,2500,7300,9200,9000,9000,1551845241,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190306_Z7_7e9c135475caadd0e7c9a771ed87edd6,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190306_Z7_7e9c135475caadd0e7c9a771ed87edd6,,https://www.target.com/,VM01-07-192.168.10.65,https://www.target.com/,5,3,target-home,10,2019,200,Test Complete,18.1
24,1677.0,,1231.0,,1231.1750000081,1231.1750000081,2234,968,11264.0,1231.0,0,1,212.0,0,2638309,2417691,51280,44082,0,11013.0,10359,1676,1676,1676,979,23,1231,1679,1226,2419,2419,1231,1679.0,10370,10359,1330,978,978,29,14766.0,0.0,1551889408.0162768,10360,10359,1677,1677,925,1677,0,0,191209,257420.0,0,1231,1679,1226,2420,1231.1750000081,1679.0,14766,13969,42.090991262399996,15547,2053595,,,,,0,180857,9400,0.94,0.93,,942.369,1021.526,9565.697,3700.1,,,2503.0,0.38,0.91,10370,10359,10360,0,-1,-1,1,1200,130,100,130,108,0,22,0,1,57,97,-1,100,-1,-1,100,100,-1,-1,0,4,0,1,0,23483,0,6228,4088,4595,6228,5504,2140,910,9400,2300,2300,2300,2400,9000,9000,1551889364,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190306_5G_30bf95341f1c4e45b5796f9cf3fcc4b3,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190306_5G_30bf95341f1c4e45b5796f9cf3fcc4b3,,https://www.target.com/,VM03-03-192.168.10.82,https://www.target.com/,6,3,target-home,10,2019,200,Test Complete,18.1
24,,,,,1042.0099999974,1042.0099999974,2033,794,,,0,1,186.0,0,2656626,2436009,50762,44095,0,11348.0,10703,1625,1625,1625,806,23,1042,1553,1037,2294,2294,1042,1553.0,10717,10703,1151,805,805,25,,,1551933412.364321,10704,10704,1625,1625,924,1625,0,0,191303,245813.0,0,1042,1554,1037,2295,1042.0099999974,1554.0,14681,14960,45.2647503782,44973,2082753,,,,,0,180857,9800,0.94,0.93,,1036.989,1299.343,13196.639,3690.0029999999997,,,2493.0,0.38,0.91,10718,10704,10704,0,-1,-1,1,1000,129,100,129,107,0,22,0,1,57,97,-1,100,-1,-1,98,100,-1,-1,0,4,0,1,0,23050,0,6559,4103,4747,6559,5768,2456,1022,9800,2300,2300,2300,2300,9000,9000,1551933366,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190307_G9_9bd6ded40c787aa02a3e6d7267b35277,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190307_G9_9bd6ded40c787aa02a3e6d7267b35277,,https://www.target.com/,VM03-02-192.168.10.81,https://www.target.com/,6,3,target-home,10,2019,200,Test Complete,18.1
24,,,,,1110.5700000003,1110.5650000004,1828,845,,,0,1,187.0,0,2519672,2299055,50410,43751,0,11005.0,10363,1595,1595,1594,853,19,1110,1552,1104,2310,2310,1110,1552.0,10373,10363,1201,852,852,27,,,1551977630.8932571,10364,10364,1595,1595,912,1595,0,0,185734,241522.0,0,1111,1553,1104,2310,1110.5650000004,1553.0,14411,13990,43.4607020814,15547,2057846,,,,,0,57881,9300,0.94,0.93,,1384.7939999999999,1332.026,12087.69,3563.62,,,2135.0,0.38,0.91,10373,10364,10364,0,-1,-1,1,1100,126,97,126,104,0,22,0,1,57,97,-1,100,-1,-1,100,100,-1,-1,0,3,0,1,0,23954,0,6200,3781,4226,6200,5316,2419,1090,9300,1900,1900,2200,2300,9000,9000,1551977566,4G,"Dulles, VA - <b>Chrome</b> - <b>4G</b>",True,190307_08_703e38dcda50287838f8f9473748fd0d,170,Dulles:Chrome,0,,1,https://www.webpagetest.org/results.php?test=190307_08_703e38dcda50287838f8f9473748fd0d,,https://www.target.com/,VM02-08-192.168.10.76,https://www.target.com/,7,3,target-home,10,2019,200,Test Complete,18.1
